X,Y,Radius,Color
342.52,677.47,1,1
246.56,716.43,1,1
349,435.13,1,1
278.51,475.53,1,1
437,747,1,1
763.45,661,1,1
226,868,1,1
333.54,811,1,1
281.71,500,1,1
229.13,625,1,1
451,655,1,1
367,732,1,1
367.42,812,1,1
291.71,758,1,1
365.41,705.49,1,1
218.5,645.89,1,1
501.58,589.45,1,1
435,865.52,1,1
471.58,679,1,1
300,463.68,1,1
343.6,856.74,1,1
141.55,684,1,1
593,813.51,1,1
459.44,666,1,1
267,807,1,1
554.57,397,1,1
372.62,747.49,1,1
382,823,1,1
1085,575,1,1
1055,496,1,1
1054,676,1,1
983,699,1,1
976,592,1,1
945,831,1,1
945,693,1,1
937,597,1,1
922,595,1,1
918,576,1,1
915,857,1,1
910,671,1,1
890,721,1,1
887,760,1,1
887,493,1,1
878,615,1,1
875,639,1,1
856,683,1,1
855,611,1,1
853,851,1,1
842,596,1,1
837,897,1,1
832,525,1,1
831,923,1,1
826,654,1,1
824,800,1,1
821,636,1,1
809,657,1,1
802,775,1,1
801,589,1,1
798,512,1,1
782,845,1,1
781,762,1,1
776,557,1,1
771,389,1,1
770,534,1,1
765,685,1,1
754,639,1,1
749,254,1,1
734,558,1,1
730,511,1,1
711,787,1,1
681,934,1,1
678,285,1,1
676,485,1,1
675,638,1,1
658,770,1,1
653,190,1,1
645,724,1,1
639,668,1,1
626,800,1,1
625,187,1,1
623,566,1,1
619,598,1,1
613,326,1,1
600,383,1,1
598,281,1,1
586,865,1,1
585,917,1,1
573,883,1,1
570,359,1,1
567,769,1,1
564,833,1,1
563,687,1,1
562,410,1,1
559,809,1,1
559,726,1,1
554,188,1,1
550,444,1,1
540,925,1,1
536,367,1,1
534,826,1,1
530,432,1,1
529,856,1,1
526,504,1,1
518,802,1,1
518,674,1,1
508,535,1,1
503,828,1,1
498,338,1,1
497,373,1,1
492,884,1,1
491,687,1,1
490,783,1,1
490,450,1,1
486,435,1,1
485,301,1,1
482,557,1,1
480,413,1,1
479,317,1,1
472,888,1,1
471,849,1,1
470,832,1,1
465,957,1,1
463,920,1,1
462,362,1,1
460,801,1,1
456,844,1,1
454,817,1,1
454,251,1,1
448,395,1,1
446,632,1,1
445,373,1,1
442,616,1,1
430,640,1,1
430,445,1,1
426,834,1,1
426,526,1,1
425,302,1,1
424,620,1,1
423,798,1,1
423,706,1,1
421,510,1,1
415,602,1,1
414,566,1,1
410,216,1,1
410,126,1,1
404,382,1,1
403,654,1,1
401,727,1,1
399,818,1,1
395,779,1,1
395,684,1,1
391,248,1,1
390,273,1,1
383,732,1,1
381,784,1,1
380,434,1,1
377,299,1,1
375,518,1,1
371,393,1,1
366,662,1,1
362,927,1,1
362,338,1,1
356,278,1,1
354,571,1,1
352,774,1,1
352,468,1,1
350,722,1,1
347,813,1,1
341,745,1,1
338,697,1,1
328,685,1,1
326.43,281,1,1
326,799,1,1
326,295,1,1
324,754,1,1
321,901,1,1
320,0,1,1
313,813,1,1
313,675,1,1
312,447,1,1
310,711,1,1
308,472,1,1
302,646,1,1
301,502,1,1
295,954,1,1
293,679,1,1
291,879,1,1
291,838,1,1
291,341,1,1
285,440,1,1
280,934,1,1
280,520,1,1
273.31,501,1,1
274,393,1,1
270,551,1,1
269,779,1,1
269,422,1,1
269,297,1,1
256,758,1,1
254,596,1,1
252,897,1,1
250,412,1,1
249,262,1,1
248,482,1,1
247,862,1,1
247,550,1,1
239,811,1,1
237,849,1,1
234,1067,1,1
234,907,1,1
226,779,1,1
210,890,1,1
205,377,1,1
200,356,1,1
191,531,1,1
182,379,1,1
179,499,1,1
178,978,1,1
178,198,1,1
170,835,1,1
161,742,1,1
156,829,1,1
156,795,1,1
156,497,1,1
154,848,1,1
154,758,1,1
149,779,1,1
144,520,1,1
134,183,1,1
133,641,1,1
132,553,1,1
132,380,1,1
131,692,1,1
131,409,1,1
107,487,1,1
102,565,1,1
102,426,1,1
90,726,1,1
53,634,1,1
42,683,1,1
16,696,1,1
359,646,1,1
356,802.65,1,1
425,914.62,1,1
205,825,1,1
522.26,698.62,1,1
428,738,1,1
462,734,1,1
425,347,1,1
237,784,1,1
206,847,1,1
894.44,641,1,1
151.43,599,1,1
243,763,1,1
301,698.63,1,1
219,429.6,1,1
445,850,1,1
218,675.13,1,1
383,825,1,1
843,770.57,1,1
821,730,1,1
596,801.55,1,1
531,697.49,1,1
522,775.57,1,1
435,910,1,1
337,280,1,1
217,799,1,1
177,696.57,1,1
807.5,731,1,1
461,606,1,1
352,654,1,1
293,692,1,1
346.72,793.67,1,1
1032,794.67,1,1
1023,571.67,1,1
972,562.67,1,1
949,716.67,1,1
939,626.67,1,1
922,607.67,1,1
908,788.67,1,1
894,541.67,1,1
874,846.67,1,1
869,769.67,1,1
868,808.67,1,1
855,738.67,1,1
849,491.67,1,1
840,544.67,1,1
830,499.67,1,1
804,967.67,1,1
793,603.67,1,1
779,652.67,1,1
758,851.67,1,1
756,572.67,1,1
728,620.67,1,1
716.27,687.74,1,1
709,730.67,1,1
666,923.67,1,1
649,649.67,1,1
640,603.67,1,1
631,786.67,1,1
631,618.67,1,1
619,284.67,1,1
607,635.67,1,1
566,209.67,1,1
566,196.68,1,1
554,899.67,1,1
539,413.67,1,1
532,839.67,1,1
526,143.67,1,1
513,722.67,1,1
512,175.67,1,1
492,918.67,1,1
489,328.66,1,1
480,489.67,1,1
477,751.67,1,1
469,382.67,1,1
453,873.67,1,1
441,590.67,1,1
431,217.67,1,1
403,704.67,1,1
394,185.67,1,1
393,569.67,1,1
383,648.67,1,1
379,894.67,1,1
370,859.67,1,1
370,620.67,1,1
367,482.67,1,1
361,416.67,1,1
337,1084.7,1,1
324,735.68,1,1
321,952.67,1,1
312,349.67,1,1
305,325.67,1,1
297,785.67,1,1
297,612.67,1,1
296,420.67,1,1
293,221.69,1,1
288,209.67,1,1
277,826.67,1,1
273,594.67,1,1
262,794.67,1,1
230,479.67,1,1
207,559.67,1,1
199,493.67,1,1
184,572.67,1,1
180,724.67,1,1
171,812.67,1,1
165,766.67,1,1
165,716.67,1,1
146,819.66,1,1
138,614.67,1,1
136,915.67,1,1
127,711.67,1,1
94,739.67,1,1
64,866.67,1,1
46,434.67,1,1
0,623.67,1,1
589.35,798,1,1
290,769,1,1
235,739,1,1
364,794.54,1,1
823,763,1,1
439.49,655,1,1
428,276.54,1,1
306,572,1,1
175.5,641,1,1
238,738,1,1
454.14,425,1,1
449,336.16,1,1
209.48,802.54,1,1
365.44,689,1,1
709,669.17,1,1
259,812,1,1
276.67,696,1,1
809,728,1,1
177,638,1,1
454.52,724.55,1,1
342.35,628.62,1,1
252,628.61,1,1
134,678,1,1
573,753.73,1,1
331,665.72,1,1
324.31,770.19,1,1
469.48,609,1,1
547.39,391,1,1
490.41,588,1,1
448,710.77,1,1
324,531,1,1
242,638.53,1,1
235.43,768,1,1
78.468,783,1,1
454,696.29,1,1
345,897.28,1,1
343,838,1,1
521,645.17,1,1
202,640,1,1
426,755,1,1
203,837,1,1
233.41,602.21,1,1
672.5,604.59,1,1
321.56,630.3,1,1
896,793.66,1,1
328,537,1,1
517,649.59,1,1
329,782,1,1
236,609,1,1
414,718.67,1,1
247.76,828.6,1,1
239.24,828.6,1,1
207.56,630.22,1,1
473,717.12,1,1
462.73,426.62,1,1
444,341,1,1
423,724.63,1,1
277,700.59,1,1
272,334.69,1,1
236.28,723,1,1
195,766,1,1
682,593.16,1,1
286,752.16,1,1
708,676.76,1,1
475,604,1,1
276.49,325,1,1
421.44,747,1,1
341,903,1,1
321,636,1,1
214,739,1,1
875.69,824.62,1,1
312.31,724.61,1,1
267.29,578,1,1
833,766.56,1,1
572.44,748.24,1,1
348.49,640,1,1
383.24,602,1,1
476.22,725,1,1
218.48,682.77,1,1
303,573,1,1
209,776.6,1,1
87.868,783,1,1
297,568,1,1
219.66,731,1,1
589.58,787,1,1
388,598,1,1
899,635.29,1,1
517,771,1,1
484.73,725,1,1
367,681.25,1,1
319.85,723,1,1
212,731,1,1
169.27,692.57,1,1
432.59,268.24,1,1
249.61,622.27,1,1
200,771,1,1
232,430,1,1
241,731.26,1,1
376,808.69,1,1
374,754.58,1,1
343,849.13,1,1
868.23,823.6,1,1
366,722,1,1
371,712.69,1,1
434.58,276,1,1
280.87,581,1,1
378.43,802.22,1,1
332.42,660.22,1,1
229,428,1,1
206,634,1,1
272,581,1,1
349.71,625.27,1,1
450,704.07,1,1
348,630.81,1,1
326,774.87,1,1
677,598,1,1
