X,Y,Radius,Color
592.31,317.35,1,1
804.55,870.42,1,1
338,442.05,1,1
449.58,850,1,1
217.53,286,1,1
452.4,710,1,1
585,443.07,1,1
444.29,333,1,1
418.29,183,1,1
297.62,785,1,1
790.55,850.46,1,1
188.53,404,1,1
405.5,294.43,1,1
554.59,750.36,1,1
820.49,654.43,1,1
260,530.7,1,1
337,413,1,1
705.5,802,1,1
459.45,577,1,1
340.49,882.47,1,1
939.5,483.45,1,1
632,660.06,1,1
733,893,1,1
475.44,584.46,1,1
143,664,1,1
301,528,1,1
532.51,330.46,1,1
719,607.13,1,1
602.58,354,1,1
964.49,466,1,1
795,362,1,1
468,316.57,1,1
640,301,1,1
592.45,274,1,1
122.56,623.46,1,1
338.31,385.41,1,1
801,624,1,1
529,209.49,1,1
758,467.43,1,1
199,626.37,1,1
714,715.34,1,1
266,607,1,1
915,664,1,1
299,237.63,1,1
722.19,970,1,1
643,445.65,1,1
964,770.62,1,1
705,511.55,1,1
68,734,1,1
403,801,1,1
227,405.57,1,1
844,800,1,1
772.65,871,1,1
1026,599,1,1
718.89,807,1,1
474.91,406,1,1
850.99,931,1,1
795,172,1,1
416,346,1,1
341,698,1,1
304,376,1,1
209,396.5,1,1
691.33,498,1,1
242,535.41,1,1
266.55,295.41,1,1
524.47,505.63,1,1
894.87,729,1,1
767,144.87,1,1
516,336,1,1
806.47,436.57,1,1
442,227,1,1
444,228,1,1
569.52,522,1,1
936.53,508,1,1
540.45,478,1,1
691.51,462,1,1
705,771.91,1,1
348.47,726.48,1,1
768.46,812,1,1
208.46,440,1,1
764.98,303,1,1
370.49,372.32,1,1
669.42,842.41,1,1
526.44,72.748,1,1
198,375.06,1,1
862.47,422,1,1
828,444.59,1,1
612,247.92,1,1
648.41,471.53,1,1
456.57,325,1,1
496.33,858.44,1,1
825,197,1,1
729.61,632,1,1
333.27,713,1,1
596.46,843,1,1
710.27,352,1,1
729.53,705.6,1,1
312,837,1,1
754.54,425.5,1,1
931.52,757,1,1
574,915.64,1,1
563.47,1010,1,1
660.6,574,1,1
270.9,834,1,1
342,370.31,1,1
815,556,1,1
384.27,330,1,1
633,142,1,1
267,558.04,1,1
401,395.5,1,1
850,767,1,1
444.52,582.15,1,1
534.46,751.63,1,1
494.46,750.63,1,1
516,710,1,1
949,373.35,1,1
856,620,1,1
411,855.65,1,1
744.59,776,1,1
634,761,1,1
