X,Y,Radius,Color
285.39,291,1,1
300,411.09,1,1
253.72,593,1,1
221.43,343,1,1
346,842.12,1,1
636.76,791,1,1
486.5,852.45,1,1
512.63,312,1,1
206,346.44,1,1
390.36,354,1,1
257,721,1,1
224.64,622,1,1
521,603.9,1,1
179,501,1,1
334.32,297,1,1
563.48,329,1,1
284,774.74,1,1
654,447,1,1
271.42,252.44,1,1
885.52,328.46,1,1
294.32,650,1,1
886,633,1,1
545,782.07,1,1
605.5,326.41,1,1
233.47,583,1,1
145.47,544,1,1
463.48,684.65,1,1
304.45,496.63,1,1
677.41,664,1,1
517.44,827,1,1
842.48,692.61,1,1
102.41,666,1,1
819,549.12,1,1
798,707.61,1,1
142,376.91,1,1
161,687.37,1,1
496.53,912,1,1
342.6,599.43,1,1
961,558,1,1
600.47,246.51,1,1
812.38,364,1,1
709.59,476,1,1
752,567.41,1,1
147,498.56,1,1
872,723,1,1
531,663,1,1
232,516,1,1
965,331,1,1
473,379,1,1
378,434,1,1
332,810,1,1
706,181.66,1,1
933,699.62,1,1
827,269.71,1,1
784,571.66,1,1
220,568.72,1,1
582,666,1,1
423,900,1,1
210,483,1,1
420,464.15,1,1
408,1009,1,1
931,580,1,1
708,593.56,1,1
141,490,1,1
846,546.55,1,1
1085,766,1,1
1064,763,1,1
1049,389,1,1
1048,443,1,1
1045,325,1,1
1039,818,1,1
1037,679,1,1
1034,594,1,1
1025,463,1,1
1014,511,1,1
1013,818,1,1
1011,446,1,1
1004,272,1,1
999,365,1,1
994,522,1,1
993,700,1,1
990,616,1,1
988,551,1,1
988,481,1,1
987,758,1,1
987,428,1,1
986,305,1,1
978,848,1,1
972,501,1,1
965,419,1,1
954,279,1,1
950,491,1,1
950,312,1,1
941,517,1,1
939,537,1,1
937,411,1,1
931,612,1,1
930,258,1,1
927,659,1,1
926,638,1,1
926,320,1,1
916,776,1,1
911,709,1,1
910,452,1,1
910,293,1,1
907,691,1,1
907,490,1,1
907,273,1,1
906,360,1,1
900,547,1,1
894,378,1,1
889,764,1,1
885,603,1,1
883,522,1,1
880,285,1,1
879,252,1,1
878,547,1,1
872,230,1,1
871,774,1,1
871,468,1,1
865,526,1,1
856,346,1,1
851,615,1,1
851,410,1,1
850,657,1,1
849.41,317,1,1
848,225,1,1
846,739,1,1
841,469,1,1
829,848,1,1
827,597,1,1
826,521,1,1
826,357,1,1
820,577,1,1
814,794,1,1
813,379,1,1
812,347,1,1
811,490.19,1,1
810,880,1,1
809,652,1,1
808,522,1,1
804,321,1,1
804,210,1,1
797,161,1,1
794,231,1,1
793,428,1,1
