X,Y,Radius,Color
952,821,1,1
1016,722,1,1
1013,678,1,1
1002,830,1,1
997,716,1,1
983,781,1,1
960,836,1,1
960,791,1,1
955,867,1,1
940,854,1,1
938,731,1,1
932,777,1,1
904,965,1,1
882,724,1,1
876,845,1,1
858,964,1,1
757,405,1,1
742,356,1,1
649,460,1,1
648,551,1,1
632,423,1,1
608,441,1,1
579,482,1,1
576,576,1,1
571,468,1,1
569,0,1,1
566,502,1,1
559,370,1,1
557,401,1,1
557,355,1,1
550,320,1,1
533,540,1,1
502,270,1,1
486,531,1,1
484,546,1,1
470,395,1,1
457,469,1,1
443,423,1,1
431,621,1,1
425,114,1,1
420,653,1,1
419,254,1,1
418,538,1,1
417,285,1,1
416,617,1,1
405,346,1,1
403,156,1,1
396,303,1,1
390,213,1,1
379,589,1,1
377,408,1,1
377,326,1,1
375,40,1,1
373,629,1,1
338,625,1,1
327,318,1,1
321,356,1,1
297,317,1,1
292,227,1,1
291,152,1,1
279,231,1,1
274,208,1,1
252,369,1,1
249,417,1,1
235,214,1,1
226,315,1,1
205,574,1,1
186,272,1,1
176,412,1,1
143,525,1,1
130,491,1,1
105,326,1,1
50,475,1,1
28,624,1,1
9,417,1,1
0,474,1,1
930.69,673.68,1,1
595.29,349,1,1
928,811,1,1
926,882,1,1
600.47,349,1,1
404,440.59,1,1
1086,645.67,1,1
1048,732.67,1,1
1040,612.67,1,1
1007,762.67,1,1
993,770.67,1,1
981,681.67,1,1
961,774.67,1,1
937,974.67,1,1
916,917.67,1,1
916,724.67,1,1
915,869.67,1,1
907,1085.7,1,1
902,889.67,1,1
748,324.67,1,1
728,327.67,1,1
622,245.67,1,1
544,411.67,1,1
542,387.67,1,1
520,206.67,1,1
511,403.67,1,1
510,346.67,1,1
474,453.67,1,1
469,593.67,1,1
452,436.67,1,1
450,373.67,1,1
436,97.674,1,1
433,323.67,1,1
426,521.67,1,1
401,289.67,1,1
388,363.67,1,1
355,706.67,1,1
347,299.67,1,1
337,500.67,1,1
316,340.67,1,1
300,270.67,1,1
291,347.67,1,1
283,333.67,1,1
274,409.67,1,1
254,132.67,1,1
228,256.67,1,1
205,220.67,1,1
205,54.668,1,1
201,329.67,1,1
165,500.67,1,1
90,526.67,1,1
41,514.67,1,1
925,683,1,1
955,813.14,1,1
1042.5,627.55,1,1
966.49,714.56,1,1
925,885,1,1
1004,663,1,1
858,967,1,1
621,436.67,1,1
934,801,1,1
923,898.58,1,1
1055.8,631,1,1
975.58,795.21,1,1
1002,655.12,1,1
966.28,804.62,1,1
409,433.27,1,1
974.78,712.59,1,1
1047,627,1,1
974.73,802.58,1,1
