X,Y,Radius,Color
815.45,799.56,1,1
768,874,1,1
724.64,901,1,1
770.56,461,1,1
774.5,892.43,1,1
753.57,596.44,1,1
719.35,767,1,1
545,525.57,1,1
713,585.4,1,1
651,792,1,1
623,537.64,1,1
837,575.57,1,1
622.49,747.51,1,1
710.55,901,1,1
685,629.57,1,1
706,781,1,1
782.47,638,1,1
628,764.61,1,1
702,699,1,1
500.26,669,1,1
671.67,817,1,1
614,730,1,1
744,728,1,1
670.59,866,1,1
838.6,780,1,1
890,778,1,1
536.4,672.82,1,1
861,837,1,1
738,460,1,1
653,893,1,1
684,879,1,1
709,526,1,1
574.3,727,1,1
662,534,1,1
634,848,1,1
748,557.62,1,1
665.56,743.42,1,1
684,644,1,1
801.34,753.65,1,1
802,648,1,1
813.72,827,1,1
1085,356,1,1
1070,609,1,1
1039,0,1,1
1020,569,1,1
1016,519,1,1
984,491,1,1
977,625,1,1
956,319,1,1
953,725,1,1
941,483,1,1
927,809,1,1
926,636,1,1
921,989,1,1
910,867,1,1
905,815,1,1
883,495,1,1
880,593,1,1
878,770,1,1
875,851,1,1
873,749,1,1
873,688,1,1
871,828,1,1
865,529,1,1
863,719,1,1
856,863,1,1
855,209,1,1
845,432,1,1
844,507,1,1
835,819,1,1
835,712,1,1
835,422,1,1
830,885,1,1
824,495,1,1
822,289,1,1
821,852,1,1
818,876,1,1
818,715,1,1
816,732,1,1
814,617,1,1
812,905,1,1
810,780,1,1
801,807,1,1
798,404,1,1
797,893,1,1
797,696,1,1
793,842,1,1
792,485,1,1
791,662,1,1
789,364,1,1
788,336,1,1
784,757,1,1
778,976,1,1
773,615,1,1
771,925,1,1
768,403,1,1
767,630,1,1
760,643,1,1
758,187,1,1
757,511,1,1
754,1041,1,1
752,884,1,1
750,907,1,1
747,429,1,1
745,630,1,1
741,650,1,1
738,934,1,1
738,668,1,1
733,974,1,1
724,515,1,1
720,455,1,1
709,805,1,1
709,717,1,1
707,664,1,1
707,557,1,1
702,272,1,1
691,959,1,1
690,552,1,1
689,407,1,1
688,842,1,1
687.44,726,1,1
687,913,1,1
678,517,1,1
677,586,1,1
676,543,1,1
669,457,1,1
668,908,1,1
667,950,1,1
665,428,1,1
663,885,1,1
658,701,1,1
657,557,1,1
652,510,1,1
644,907,1,1
641.41,576,1,1
640,994,1,1
640,546,1,1
637,516.58,1,1
634,928,1,1
634,505,1,1
627,631,1,1
626,913,1,1
626,271,1,1
617,382,1,1
611,519,1,1
608,472.61,1,1
604,892,1,1
603,1085,1,1
603,740,1,1
603,702,1,1
603,269,1,1
597,797,1,1
596,539,1,1
592,471,1,1
590,569,1,1
589,598,1,1
588,685,1,1
584,764,1,1
584,657,1,1
584,400,1,1
583,806,1,1
575,649,1,1
567,677,1,1
560,656,1,1
551.31,612.71,1,1
549,505,1,1
548,682,1,1
548,467,1,1
546,744,1,1
545,593,1,1
539,721,1,1
533,447,1,1
530,809,1,1
520,622,1,1
520,461,1,1
518,62,1,1
517,754,1,1
514,602,1,1
512,705,1,1
501,733,1,1
479,547,1,1
477,648,1,1
476,600,1,1
467,445,1,1
461,423,1,1
459,688,1,1
435,549,1,1
425,491,1,1
417,584,1,1
417,465,1,1
416,671,1,1
394,367,1,1
376,558,1,1
373,240,1,1
355,615,1,1
350,678,1,1
322,433,1,1
317,505,1,1
78,235,1,1
632,728,1,1
715.51,694.62,1,1
702,865.59,1,1
661.28,619.61,1,1
633.73,679,1,1
627,792.59,1,1
643,659,1,1
