X,Y,Radius,Color
1157.304421,1993.882492,1,1
-237.7334037,-1578.020664,1,1
-34.59182357,-21.77806089,1,1
1200.4368,-163.9378683,1,1
-980.6939551,-940.1609656,1,1
1119.023791,-1941.44985,1,1
-913.5821484,-1657.554449,1,1
245.0972133,2445.421629,1,1
-268.2147248,-261.526425,1,1
539.1641714,2104.21532,1,1
2108.202504,-0.617632066,1,1
2549.75998,2923.558151,1,1
-974.3117516,-2542.92906,1,1
1571.688262,638.8455738,1,1
626.9819015,941.296783,1,1
2868.025315,1132.172034,1,1
38.6528375,-1486.896953,1,1
-487.7937105,-2499.6343,1,1
-1290.860849,2633.437173,1,1
504.1734801,1430.50392,1,1
-2612.238309,-541.7077168,1,1
1288.855457,-873.2017619,1,1
-442.4373438,373.9624953,1,1
1268.52085,-843.827532,1,1
-1422.829177,298.4016476,1,1
-676.3310341,-1154.841104,1,1
519.6820371,235.6885302,1,1
-359.7866915,1684.29541,1,1
-522.5671811,2206.667439,1,1
1158.117556,964.5096283,1,1
1031.154967,2346.112358,1,1
-91.55484406,246.2656137,1,1
-761.9152588,940.116037,1,1
-1530.101117,974.1157729,1,1
-1431.644186,-65.43132466,1,1
2675.629232,-2666.555323,1,1
-585.6905415,-152.2046037,1,1
-2226.313516,-203.9534429,1,1
2736.838851,-2533.379846,1,1
1951.183731,-2251.721184,1,1
-1082.500007,1263.859361,1,1
-2966.115349,-122.7231429,1,1
178.2024395,-660.3558199,1,1
144.5007838,-388.5335401,1,1
1459.209209,-187.3057503,1,1
2799.75619,67.4553982,1,1
-1912.625276,2377.208668,1,1
190.8796885,2411.478396,1,1
1404.766527,-1534.135413,1,1
-73.3698722,-305.836697,1,1
-336.925441,-572.3286323,1,1
601.8963744,1401.049855,1,1
528.7283104,-2005.718088,1,1
-2966.254262,-916.0104576,1,1
206.9796996,-1758.004829,1,1
-875.2051304,2302.612563,1,1
1797.771545,1265.324533,1,1
1015.998492,1515.598396,1,1
1144.295368,189.688735,1,1
1724.148254,1613.359148,1,1
2884.618846,490.9901799,1,1
-2111.905467,-1955.921975,1,1
-2440.168141,1356.042155,1,1
-1529.906792,-828.403017,1,1
-107.8708533,583.9927176,1,1
1624.943272,809.3327061,1,1
-552.0282478,1280.800542,1,1
1860.015017,-1893.728594,1,1
2478.105259,1937.522915,1,1
-254.9326578,2482.017933,1,1
1791.033299,-523.7907847,1,1
-2256.007266,430.4316163,1,1
877.9375016,2600.344994,1,1
586.9910616,2262.406839,1,1
-350.6428598,1210.507275,1,1
-891.7493012,-222.8184469,1,1
984.9486106,98.54033945,1,1
1083.99256,1537.440238,1,1
402.6144081,237.0810037,1,1
2822.407532,1417.711611,1,1
-789.5075943,-1939.065958,1,1
-2593.343497,-1844.308608,1,1
-868.1510844,2581.708428,1,1
61.34369988,-673.1455386,1,1
2054.914136,989.0595863,1,1
-2446.353218,44.97985544,1,1
2615.048559,2796.446194,1,1
-46.49883435,-809.4398604,1,1
-1936.489812,1450.054164,1,1
-1174.664388,-664.7215672,1,1
-55.80618686,-1860.091708,1,1
-1644.698434,2912.301945,1,1
-616.2998551,662.6052499,1,1
644.4541095,1278.266238,1,1
449.3245963,725.8685624,1,1
-663.4144794,957.4580031,1,1
446.3739023,-555.4129635,1,1
513.7364345,2359.041912,1,1
1406.359455,-504.2737392,1,1
-2264.817069,497.4946277,1,1
225.9191417,2267.975619,1,1
-758.575162,1249.981576,1,1
-977.760325,-464.9039538,1,1
904.1607834,77.81751445,1,1
325.315416,1108.767456,1,1
-1841.887715,1426.12382,1,1
-1068.820092,1768.633005,1,1
-445.9613065,1990.118255,1,1
-250.4788647,810.6882572,1,1
-2627.355103,-137.6179007,1,1
-434.0677011,556.4623554,1,1
2602.429042,993.4162518,1,1
-987.7347404,-1834.647091,1,1
136.4688527,-453.8414591,1,1
292.3043971,-2133.411409,1,1
1248.41531,-1323.135689,1,1
1604.479687,321.9734969,1,1
2931.396656,-1682.447536,1,1
-135.3384028,2238.625664,1,1
881.4722972,2950.301238,1,1
962.1580356,-504.4524598,1,1
1394.358532,1692.922364,1,1
1452.314472,-1686.027983,1,1
137.8893237,-1649.048851,1,1
-162.2830948,-1127.574841,1,1
2827.30698,2868.289883,1,1
2297.033039,-934.6270627,1,1
-2910.645246,-1589.596734,1,1
290.4519545,-1503.921894,1,1
87.62778605,1661.902828,1,1
2895.143058,1392.129468,1,1
736.4036767,1934.363585,1,1
-1177.139654,-558.9613626,1,1
0.572271718,990.5192944,1,1
-782.6788915,1930.261293,1,1
908.0167498,2225.382084,1,1
-2182.513673,1584.655705,1,1
-573.126486,2906.147758,1,1
-2199.478677,-1070.154928,1,1
1173.83671,2456.837485,1,1
-310.0861832,449.3564457,1,1
-1045.066786,-421.0670799,1,1
-1286.681997,92.79993284,1,1
179.9248327,-647.070355,1,1
1656.611026,-1308.473999,1,1
1218.100433,-352.8209298,1,1
-582.8573239,-2509.873377,1,1
-1007.593429,2444.260007,1,1
631.3426273,-696.7010099,1,1
366.3997307,-2053.916489,1,1
98.33238287,2412.219971,1,1
2066.526279,1156.838682,1,1
-302.0464112,-336.5799977,1,1
1603.189582,2837.310057,1,1
-1173.228852,1998.268831,1,1
1272.320499,1282.505366,1,1
129.2817618,1719.617624,1,1
344.4394487,2102.912225,1,1
-1135.51982,319.539343,1,1
2907.929399,2395.461004,1,1
-137.7013077,2467.297682,1,1
-2924.253563,1218.901519,1,1
-342.4562581,-1728.432704,1,1
1646.865974,-239.4601105,1,1
932.3300058,-2452.534162,1,1
419.7227527,485.7911506,1,1
286.597126,-2750.089189,1,1
614.0776119,-2362.94621,1,1
99.95061357,1971.269878,1,1
-344.9018336,298.399749,1,1
666.8233863,338.3784517,1,1
-2643.98539,2338.551862,1,1
7.120369242,-487.5740683,1,1
-1734.186459,27.36061381,1,1
-905.5679578,149.9686793,1,1
1674.613428,-1147.704513,1,1
1357.651662,-2360.807175,1,1
-573.9301939,-876.3616721,1,1
1034.663427,902.1804225,1,1
-5.515781863,79.23342042,1,1
1330.299927,-1655.157188,1,1
456.6165594,2784.558323,1,1
-1145.457447,-2704.214908,1,1
-2065.707259,1195.3299,1,1
700.5305175,2889.844566,1,1
738.3121128,892.5841729,1,1
701.0342403,1973.880399,1,1
353.1104906,2075.897136,1,1
906.8117812,-918.0837331,1,1
-349.5959893,1713.920083,1,1
397.966709,-437.1772213,1,1
-287.8627192,-1209.880615,1,1
805.4387253,843.8078471,1,1
2751.760651,2019.123089,1,1
261.8446871,1492.420886,1,1
1443.881485,694.6210211,1,1
425.6020117,2189.980369,1,1
-28.82897701,2147.889929,1,1
2525.037303,2761.324196,1,1
-1750.668424,2957.106858,1,1
2436.665873,2672.651503,1,1
380.3649371,-1690.599452,1,1
-936.6561764,-1631.416804,1,1
