X,Y,Radius,Color
1085,212.33,1,1
1074,170.33,1,1
1055,291.33,1,1
1045,193.33,1,1
1036,328.33,1,1
1030,259.33,1,1
1013,207.33,1,1
1006,296.33,1,1
1002,243.33,1,1
989,171.33,1,1
980,342.33,1,1
974,273.33,1,1
965,219.33,1,1
939,305.33,1,1
936,135.33,1,1
932,178.33,1,1
907,110.33,1,1
901,150.33,1,1
882,225.33,1,1
878,177.33,1,1
870,68.326,1,1
864,115.33,1,1
855,408.33,1,1
849,296.33,1,1
845,159.33,1,1
845,30.326,1,1
842,355.33,1,1
835,109.33,1,1
835,71.326,1,1
834,221.33,1,1
814,21.326,1,1
807,164.33,1,1
774,39.326,1,1
769,508.33,1,1
769,124.33,1,1
757,554.33,1,1
744,591.33,1,1
741,437.33,1,1
727,487.33,1,1
725,275.33,1,1
724,855.33,1,1
703,600.33,1,1
693,866.33,1,1
685,669.33,1,1
684,795.33,1,1
680,719.33,1,1
668,514.33,1,1
667,224.33,1,1
653,638.33,1,1
652,559.33,1,1
646,769.33,1,1
642,885.33,1,1
640,333.33,1,1
638,275.33,1,1
625,656.33,1,1
623,215.33,1,1
622,848.33,1,1
618,797.33,1,1
616,907.33,1,1
614,709.33,1,1
599,417.33,1,1
593,329.33,1,1
591,855.33,1,1
589,892.33,1,1
584,939.33,1,1
580,455.33,1,1
576,797.33,1,1
561,414.33,1,1
559,246.33,1,1
554,912.33,1,1
553,200.33,1,1
549,764.33,1,1
542,962.33,1,1
540,327.33,1,1
538,495.33,1,1
538,375.33,1,1
532,459.33,1,1
531,1021.3,1,1
523,281.33,1,1
521,405.33,1,1
514,839.33,1,1
513,341.33,1,1
504,971.33,1,1
495,1085.3,1,1
490,310.33,1,1
477,406.33,1,1
472,269.33,1,1
460,951.33,1,1
460,501.33,1,1
456,1083.3,1,1
451,377.33,1,1
447,315.33,1,1
431,468.33,1,1
424,995.33,1,1
423,514.33,1,1
412,424.33,1,1
383,524.33,1,1
377,442.33,1,1
363,481.33,1,1
338,425.33,1,1
242,80.326,1,1
227,49.326,1,1
194,117.33,1,1
173,153.33,1,1
168,87.326,1,1
159,200.33,1,1
128,183.33,1,1
125,247.33,1,1
111,293.33,1,1
100,163.33,1,1
99,123.33,1,1
96,408.33,1,1
87,257.33,1,1
84,352.33,1,1
79,84.326,1,1
72,172.33,1,1
65,218.33,1,1
59,272.33,1,1
45,317.33,1,1
42,192.33,1,1
38,240.33,1,1
20,124.33,1,1
12,209.33,1,1
1079,255.99,1,1
1049,231,1,1
1032,153,1,1
946,250.99,1,1
923,220,1,1
917,267.99,1,1
897,384.99,1,1
895,314.99,1,1
875,352.99,1,1
804,64,1,1
802,111,1,1
789,560,1,1
780,0,1,1
779,607,1,1
774,77,1,1
740,28,1,1
739,82,1,1
727,537.99,1,1
704,453.99,1,1
695,549,1,1
694,495.99,1,1
667,463.99,1,1
648,821,1,1
644,692.99,1,1
639,942.99,1,1
634,590.99,1,1
633,495,1,1
630,397.99,1,1
617,550,1,1
609,964,1,1
597,374.99,1,1
592,672,1,1
578,985.99,1,1
564,363.99,1,1
564,303.99,1,1
543,824,1,1
531,1069,1,1
528,730,1,1
521,796.99,1,1
517,237.99,1,1
504,1046,1,1
503,482.99,1,1
501,423.99,1,1
495,371.99,1,1
494,1010,1,1
474,1050,1,1
473,340.99,1,1
465,999,1,1
459,443.99,1,1
449,1028,1,1
429,1056,1,1
420,379.99,1,1
420,338.99,1,1
400,480.99,1,1
383,382.99,1,1
381,339.99,1,1
227,112,1,1
204,76,1,1
138,413,1,1
132,132,1,1
121,87,1,1
99,213.99,1,1
79,304.99,1,1
71,131,1,1
48,99.993,1,1
45,150,1,1
23,282,1,1
11,165.99,1,1
0,248.99,1,1
