X,Y,Radius,Color
-2556.893892,2978.304974,1,1
-134.42692,314.7217927,1,1
465.2840917,769.6340555,1,1
819.3480575,2347.760749,1,1
1138.685905,2820.82066,1,1
784.3544602,-779.3739257,1,1
423.1557442,-2576.951317,1,1
-1974.751015,361.8445322,1,1
-1016.096753,2407.290853,1,1
-100.3198833,-2115.151516,1,1
-906.2238426,-2677.839315,1,1
-2664.853145,-2570.928026,1,1
-919.2824205,-1246.187187,1,1
1458.890018,1308.112336,1,1
-399.0461837,-913.0725182,1,1
1916.648656,-2363.757971,1,1
-103.1409871,483.7106007,1,1
-366.7982065,-610.4088783,1,1
-2751.985646,-457.0164717,1,1
-1958.813292,215.3015335,1,1
-1953.549033,1319.92771,1,1
-708.9059617,811.7333787,1,1
2231.31343,-1193.552844,1,1
1099.704945,-1969.222431,1,1
-394.2890485,-2849.626891,1,1
669.9793043,2409.228392,1,1
1156.599935,-1773.085053,1,1
734.3153528,1128.117461,1,1
-807.0145136,1192.739415,1,1
-428.1591808,-1395.928472,1,1
-1277.657534,1514.319554,1,1
-2497.79937,-190.7646183,1,1
1351.022737,2472.272666,1,1
119.7053322,315.7860064,1,1
-1202.071301,611.2662956,1,1
940.5444913,1190.142361,1,1
-1066.011022,1984.372924,1,1
1517.465214,1865.151187,1,1
-511.7451738,1352.934332,1,1
-73.36635653,708.8205775,1,1
-2143.872482,925.3597942,1,1
-106.7584516,-27.49252136,1,1
-1058.994182,2454.607883,1,1
1491.814802,-1888.480023,1,1
-371.259935,-1045.994376,1,1
738.9656395,1811.120584,1,1
-2851.175458,1761.242618,1,1
966.2633881,-1624.966202,1,1
-1554.128027,2415.417975,1,1
-122.8634812,2455.369578,1,1
-312.0743613,706.8005187,1,1
995.2633121,-1393.918852,1,1
-1162.179676,-363.7690054,1,1
-1349.922156,-2167.515683,1,1
1049.366774,-848.8827418,1,1
956.729912,-285.8154444,1,1
159.9884216,778.0863528,1,1
-1849.015606,1810.392376,1,1
-532.2381712,-1585.839831,1,1
-215.2463513,141.1783735,1,1
-1005.726311,2929.727293,1,1
-1892.177292,2002.220152,1,1
2719.59406,1335.288271,1,1
-607.0600171,-350.3849865,1,1
1549.502397,703.0514498,1,1
-981.7299335,2014.341255,1,1
-781.8622442,-743.4048263,1,1
96.74308959,-1199.312304,1,1
1827.986551,2111.911434,1,1
630.7107224,-2770.400248,1,1
-1015.90981,857.0004099,1,1
-2538.541153,2883.536133,1,1
2899.520034,662.2260836,1,1
107.7475771,1276.986324,1,1
-2311.883964,298.0169795,1,1
-1126.946495,2838.798497,1,1
2677.485021,-536.6288003,1,1
-298.5647723,271.3097255,1,1
-436.9456174,2522.068096,1,1
587.537343,2469.107569,1,1
1690.09067,-1035.60275,1,1
764.1410834,-758.4202066,1,1
-1374.357205,2375.686678,1,1
1486.044711,1991.099284,1,1
-1440.741027,1994.85016,1,1
-12.28231352,2494.33891,1,1
-2185.052465,2149.900776,1,1
1369.967877,1899.947215,1,1
-1288.279587,1946.380257,1,1
2181.860781,2556.328566,1,1
-2697.885036,290.6968317,1,1
2017.005163,360.8465432,1,1
-1270.770667,-1575.949983,1,1
-1675.618311,1905.280228,1,1
993.0913156,2614.879731,1,1
630.9602107,2817.506566,1,1
-42.69247534,-1757.162096,1,1
-474.8743174,1222.424098,1,1
-2946.616596,2976.186717,1,1
-1977.644995,1387.761299,1,1
-653.8787686,-638.2292343,1,1
-2856.687161,-673.9741025,1,1
1137.423381,122.3454369,1,1
-562.4415261,-418.7227542,1,1
1266.06738,966.4814374,1,1
2366.485461,-16.85769406,1,1
1329.582792,1198.296621,1,1
-2144.912895,2638.029578,1,1
-367.1699038,-2932.993382,1,1
1241.905216,1164.986191,1,1
-1040.558292,-2440.596378,1,1
896.2329572,993.8154856,1,1
1254.201501,331.5839153,1,1
528.0804759,202.2135435,1,1
377.8623891,-1614.703228,1,1
1062.574975,-875.5769359,1,1
1168.239913,571.7576901,1,1
1658.395532,1111.216462,1,1
-2885.52942,2021.700185,1,1
2583.772934,818.6625715,1,1
-820.9213729,251.3053641,1,1
2432.923974,-758.7529996,1,1
-1080.388226,1471.048368,1,1
428.1386619,695.1359528,1,1
52.91630846,406.1169427,1,1
-513.744339,-1016.858576,1,1
1450.022678,1438.323643,1,1
-2233.659197,204.7223937,1,1
2702.120943,1027.599894,1,1
-1260.948251,-2650.753053,1,1
2414.50757,-888.0760701,1,1
800.5627753,150.8760526,1,1
71.43605844,1489.981577,1,1
-1152.561232,-946.1948247,1,1
-806.931523,-471.2478068,1,1
-1113.367344,-1646.029852,1,1
1489.281762,-1134.389043,1,1
693.7300265,-854.5599643,1,1
494.2931316,130.8225645,1,1
-190.7630701,-1113.826014,1,1
372.1613723,982.3600155,1,1
-1802.262906,-1693.916029,1,1
-620.6829151,-1881.583357,1,1
-2072.436961,1993.826726,1,1
1077.27571,1500.539901,1,1
1817.978276,-849.3665651,1,1
2218.158196,1433.013935,1,1
2828.599286,1432.275645,1,1
1074.729996,-86.98361373,1,1
-1593.4448,-1758.93684,1,1
980.1897959,43.52742376,1,1
825.4012677,-2886.372795,1,1
798.9022171,-1246.324123,1,1
1935.921367,1837.137874,1,1
1802.999165,778.2523348,1,1
-713.5394307,-280.7901576,1,1
243.429271,-929.1290482,1,1
558.5446365,1432.386203,1,1
-295.2731601,824.6092083,1,1
1029.06981,-1798.034431,1,1
-316.6369207,845.8941166,1,1
1040.181102,1006.801351,1,1
185.2552911,-1866.877789,1,1
357.2391991,1969.681625,1,1
166.4773178,1846.867246,1,1
286.530208,1304.627047,1,1
-758.2225178,-2086.128133,1,1
870.5875399,2591.620482,1,1
-1349.642361,2724.082468,1,1
-1700.260295,774.7804724,1,1
-223.9745742,-722.7369157,1,1
-1445.127314,-984.9801433,1,1
-2892.186962,1209.068684,1,1
1103.358738,2267.409815,1,1
788.0574913,516.2444561,1,1
-1209.149172,217.8191179,1,1
-1576.236227,271.4353587,1,1
1316.433201,-938.857339,1,1
-1845.321134,44.3266977,1,1
-471.5659348,-2519.933048,1,1
-652.1582471,-1118.489371,1,1
230.4851192,147.5314831,1,1
-2605.965011,-1619.756257,1,1
2938.626369,-2576.901054,1,1
969.4626092,-935.6533831,1,1
-1385.83721,-396.1213261,1,1
-2595.323317,920.939129,1,1
-2700.566564,-2392.148995,1,1
-653.3009733,-1660.357897,1,1
-1965.130056,2631.587404,1,1
-895.9023496,11.42904761,1,1
59.22988237,-2528.280886,1,1
809.9271998,701.4202664,1,1
856.1372942,-1370.203044,1,1
-1350.359819,-468.1842431,1,1
1067.117981,-1686.38257,1,1
-639.6317499,-2184.338099,1,1
1321.79514,1017.809558,1,1
-694.3394405,-52.58435045,1,1
-2113.133068,-86.79656159,1,1
1724.661635,-637.6073124,1,1
2759.798896,-941.1235888,1,1
-1792.647997,1726.16128,1,1
98.36028873,2740.22164,1,1
161.9402139,2467.154573,1,1
657.5811933,-2533.02959,1,1
-2845.295065,2078.861616,1,1
733.265665,1482.106179,1,1
2499.024666,1693.595833,1,1
-1313.372688,2445.031644,1,1
-160.8384437,-2348.122379,1,1
-1531.292914,1363.010402,1,1
-1136.396612,922.7946208,1,1
46.61193878,-1049.86872,1,1
