X,Y,Radius,Color
49.512,604.47,1,1
586,646,1,1
934,453.35,1,1
269,864,1,1
293.46,534,1,1
171.45,520.51,1,1
597.57,849,1,1
752.48,766,1,1
820,216.65,1,1
499,251.52,1,1
160.71,572,1,1
263,615.53,1,1
271.54,145,1,1
962.6,681,1,1
762,756.6,1,1
777.71,635.65,1,1
230.73,461.62,1,1
253,639,1,1
992.55,629.55,1,1
329,512,1,1
149.53,612,1,1
236,570.15,1,1
137,483,1,1
1085,599,1,1
1074,585,1,1
1047,146,1,1
1046,513,1,1
1038,658,1,1
1034,558,1,1
1031,512,1,1
1020,541,1,1
1016,512,1,1
1012,637,1,1
1008,735,1,1
1007,590,1,1
996,498,1,1
992,695,1,1
991,131,1,1
980,652,1,1
976,501,1,1
973,604,1,1
972,674,1,1
965,650,1,1
964,512,1,1
957,568,1,1
947,706,1,1
946,595,1,1
941,88,1,1
937,584,1,1
927,723,1,1
926,904,1,1
921,527,1,1
920,1029,1,1
915,503,1,1
906,942,1,1
905,466,1,1
903,716,1,1
903,510,1,1
891,290,1,1
888,647,1,1
884,708,1,1
883,1013,1,1
877,482,1,1
875,210,1,1
871,508,1,1
860,677,1,1
860,521,1,1
857,865,1,1
853,568,1,1
852,649,1,1
850,92,1,1
844,1062,1,1
844,699,1,1
835,811,1,1
835,605,1,1
832.56,625,1,1
832,326,1,1
825,299,1,1
825,242,1,1
821.57,969,1,1
821,193,1,1
819,693,1,1
819,511,1,1
817,862,1,1
813,1022,1,1
811,816,1,1
810,93,1,1
803,732,1,1
800,576,1,1
799,643,1,1
796,928,1,1
793,370,1,1
793,128,1,1
789,605,1,1
787,537,1,1
777,904,1,1
767,672,1,1
763,618,1,1
760,719,1,1
757,817,1,1
748,342,1,1
742,1085,1,1
737,136,1,1
730,1020,1,1
730,367,1,1
729,993,1,1
724,814,1,1
719,608,1,1
715,876,1,1
712,293,1,1
707,154,1,1
706,310,1,1
701,435,1,1
691,884,1,1
689,1024,1,1
687,666,1,1
684,335,1,1
683,928,1,1
683,276,1,1
673,679,1,1
669,713,1,1
666,639,1,1
663,356,1,1
653,444,1,1
649,837,1,1
646,907,1,1
646,857,1,1
640,784,1,1
640,712,1,1
637,680,1,1
631,899,1,1
625,740,1,1
613,509,1,1
603,863,1,1
596,600,1,1
592,779,1,1
591,186,1,1
586,849,1,1
581,506,1,1
577,711,1,1
574,493,1,1
572,755,1,1
570,727,1,1
567,427,1,1
560,503,1,1
549,527,1,1
529,515,1,1
514,881,1,1
506,277,1,1
496,562,1,1
492,453,1,1
485,825,1,1
481,852,1,1
479,764,1,1
465,608,1,1
463,419,1,1
456,583,1,1
451,533,1,1
446,352,1,1
445,596,1,1
445,374,1,1
442,557,1,1
439,485,1,1
438,987,1,1
435,341,1,1
427,923,1,1
427,437,1,1
426,560,1,1
425,490,1,1
419,520,1,1
407,422,1,1
400,917,1,1
394,505,1,1
391,879,1,1
388,564,1,1
387,417,1,1
377,576,1,1
373,1011,1,1
366,380,1,1
363,566,1,1
361,432,1,1
350,894,1,1
347,1054,1,1
338,831,1,1
334,309,1,1
333,761,1,1
329,908,1,1
322,476,1,1
312,337,1,1
310,1075,1,1
307,459,1,1
303,609,1,1
301,387,1,1
300,500,1,1
292,580,1,1
291,629,1,1
287,922,1,1
274,953,1,1
273,190,1,1
269,1008,1,1
264,290,1,1
256,589,1,1
249,512,1,1
246,0,1,1
241,1023,1,1
239,224,1,1
235,596,1,1
229,1080,1,1
219,656,1,1
219,511,1,1
217,599,1,1
216,622,1,1
209,452,1,1
206.7,562.72,1,1
205,737,1,1
193,528,1,1
193,191,1,1
192,176,1,1
191,331,1,1
185,573,1,1
178,244,1,1
177,684,1,1
176,326,1,1
171,447,1,1
165,707,1,1
150,455,1,1
143,981,1,1
140,130,1,1
136,77,1,1
133,993,1,1
132,616,1,1
128,441,1,1
125,718,1,1
116,942,1,1
113,173,1,1
106,518,1,1
103,623,1,1
102,446,1,1
99,641,1,1
97,923,1,1
87,672,1,1
78,495,1,1
77,894,1,1
70,516,1,1
65,607,1,1
65,477,1,1
59,551,1,1
59,532,1,1
47,633,1,1
39,571,1,1
18,606,1,1
12,926,1,1
772.5,646.55,1,1
573,259,1,1
237,909.69,1,1
175.51,626,1,1
733.75,705,1,1
198.52,619.55,1,1
88,587.61,1,1
379,360,1,1
840.26,126,1,1
875,593,1,1
239,908,1,1
1059.7,542,1,1
1046,602,1,1
176.7,544,1,1
918,646,1,1
849.75,128,1,1
37.029,522.41,1,1
938,500.69,1,1
560,453,1,1
575,452,1,1
973,560,1,1
883,691,1,1
854,591,1,1
920.52,658.55,1,1
579.62,250,1,1
195.52,539.55,1,1
911,570,1,1
887,601.58,1,1
1058,568.67,1,1
1052.7,593.67,1,1
1023,141.67,1,1
1019,527.68,1,1
1002,685.67,1,1
985,570.67,1,1
970,545.16,1,1
952,672.67,1,1
950,466.67,1,1
940,639.67,1,1
924,691.67,1,1
913,115.67,1,1
912,35.668,1,1
905,95.674,1,1
897,481.67,1,1
885,106.67,1,1
872,563.67,1,1
872,245.67,1,1
867,652.67,1,1
835,512.67,1,1
829,763.67,1,1
828,900.67,1,1
828,354.67,1,1
825,657.67,1,1
818,670.67,1,1
807,366.67,1,1
800,669.67,1,1
797,878.67,1,1
794,622.67,1,1
794,403.67,1,1
789,680.67,1,1
771,155.67,1,1
745,232.67,1,1
741,682.67,1,1
740,210.67,1,1
738,839.67,1,1
722,742.67,1,1
703,824.67,1,1
666,851,1,1
659,815.67,1,1
608,197.67,1,1
607,780.67,1,1
587,740.67,1,1
582,460,1,1
563,914.67,1,1
549,832.67,1,1
536,350.67,1,1
526,688.67,1,1
514,925.67,1,1
514,735.67,1,1
511,650.67,1,1
495,789.67,1,1
488,438.67,1,1
482,899.67,1,1
479,571.67,1,1
466,346.67,1,1
464,454.67,1,1
463,516.67,1,1
442,849.67,1,1
420,1025.7,1,1
420,417.67,1,1
402,562.67,1,1
368,851.67,1,1
367,356.67,1,1
363,545.67,1,1
356,920.67,1,1
355,335.67,1,1
340,933.67,1,1
319,606.67,1,1
312,210.67,1,1
295,837.67,1,1
290,1059.7,1,1
274,263.67,1,1
272,492.67,1,1
270,1022.7,1,1
264,419.67,1,1
261,902.67,1,1
258,256.67,1,1
258,183.67,1,1
248,171.67,1,1
244,241.67,1,1
243,612.67,1,1
229,448.67,1,1
226,1036.7,1,1
220,534.67,1,1
183,438.67,1,1
178,302.67,1,1
163,863.67,1,1
158.7,470.65,1,1
145,507.68,1,1
140,635.67,1,1
132,524,1,1
125,604.67,1,1
124,679.67,1,1
119,651.67,1,1
94,681.67,1,1
66,572.67,1,1
30,551.67,1,1
3,623.67,1,1
0,936.67,1,1
201,609,1,1
151,478,1,1
723.71,767.62,1,1
873,694.6,1,1
1008.2,560,1,1
660,858,1,1
810,968,1,1
914,580.59,1,1
1054,551,1,1
1009.2,607,1,1
155.19,573,1,1
78.594,611,1,1
834,636.57,1,1
221.51,460.55,1,1
122.63,476.71,1,1
163.41,493,1,1
129.5,559.76,1,1
86.338,577,1,1
445,470,1,1
846.48,594.54,1,1
277.49,622,1,1
444,892,1,1
810,531.65,1,1
279,137,1,1
1023.7,564.59,1,1
651,297,1,1
219,560.67,1,1
175,619.23,1,1
765.72,635.64,1,1
518,496.61,1,1
985.45,638.56,1,1
922.49,625.55,1,1
873,604.58,1,1
656.49,306.54,1,1
509.42,492,1,1
75,619.53,1,1
172.48,638,1,1
527,423,1,1
203,506,1,1
135.44,656,1,1
94.734,574,1,1
1015.7,606.64,1,1
935,602.66,1,1
302,631.62,1,1
171.27,543,1,1
931.72,629.65,1,1
452,478.62,1,1
445.42,451.2,1,1
204,685,1,1
124,545,1,1
980,621,1,1
869,546,1,1
1078,631.16,1,1
791,800,1,1
788,791.16,1,1
618,847.13,1,1
428,448.68,1,1
287,603.15,1,1
206,678.13,1,1
111,562,1,1
713,768.57,1,1
895,595.2,1,1
323.2,515,1,1
899.49,602,1,1
939,497,1,1
966,553,1,1
805,525,1,1
718.51,650,1,1
830,530.28,1,1
105.44,553.54,1,1
1080,636.8,1,1
139.7,650.18,1,1
177,495,1,1
444.58,883.2,1,1
730.72,662,1,1
285.74,610.69,1,1
205.6,497,1,1
935,487,1,1
382,351.26,1,1
525,414.25,1,1
133,515,1,1
724,658.4,1,1
179,635.55,1,1
910.1,636.43,1,1
129,553.28,1,1
986,617,1,1
171,490.35,1,1
279,612.63,1,1
1017,565,1,1
907.86,600,1,1
865,551,1,1
728,710,1,1
615,853,1,1
446,459.78,1,1
160.23,613.39,1,1
106.43,544.19,1,1
818,538.64,1,1
130.73,478,1,1
825,534.59,1,1
