X,Y,Radius,Color
357.57,175,1,1
1085.1,1083,1,1
299,233.59,1,1
193,380,1,1
225,492,1,1
134.58,317,1,1
328.5,368,1,1
191,154.58,1,1
95,390,1,1
297,481,1,1
139,450.51,1,1
396,279,1,1
368,252,1,1
349,164,1,1
338,348,1,1
336,306,1,1
331,499,1,1
329,213,1,1
327,432,1,1
323,334,1,1
314,254,1,1
307,330,1,1
302,580,1,1
299,222,1,1
295,88,1,1
294,19,1,1
285,5,1,1
282,80,1,1
280,373,1,1
279,336,1,1
271,353,1,1
270,407,1,1
267,327.59,1,1
266,367,1,1
266,293,1,1
263,394,1,1
252,284,1,1
250,403,1,1
247,426,1,1
245,327,1,1
244,358,1,1
243,345,1,1
243,259,1,1
242,213,1,1
240,394,1,1
232,542,1,1
231,292,1,1
230,317,1,1
228,457,1,1
227,354,1,1
227,7,1,1
226,475,1,1
213,370,1,1
213,346,1,1
212.7,6.7106,1,1
203,451,1,1
199,349,1,1
197,506,1,1
195,298,1,1
193,550,1,1
193,419,1,1
192,261,1,1
188.44,330,1,1
187,401,1,1
181,372,1,1
179,444,1,1
177,287,1,1
170.43,367,1,1
170,380,1,1
163,241,1,1
159,527,1,1
157,441,1,1
157,414,1,1
156,307,1,1
139,383,1,1
138,286,1,1
120,289,1,1
108,415,1,1
96.298,367.71,1,1
75,412,1,1
65,245,1,1
64,207,1,1
51,294,1,1
307,376,1,1
149,371,1,1
181,353,1,1
295,504.61,1,1
214.26,196.61,1,1
198.31,368.65,1,1
335,244,1,1
362,303.14,1,1
325.75,353,1,1
253,214,1,1
281.26,62,1,1
128.74,368,1,1
372.29,322,1,1
213,182,1,1
193.24,485,1,1
266,440,1,1
206,170,1,1
188,361,1,1
84.456,366.56,1,1
313,530.5,1,1
265,379.54,1,1
255,483,1,1
235,225,1,1
228,203,1,1
214,326,1,1
167,399.57,1,1
161,339.55,1,1
123,355.52,1,1
111,397.58,1,1
286.25,317.6,1,1
137.53,495.38,1,1
203.36,18,1,1
390.57,387.26,1,1
301,402,1,1
259.33,319.64,1,1
362,379.67,1,1
350,361,1,1
346,260.67,1,1
336,323.67,1,1
324,448.67,1,1
317,275,1,1
315,176.71,1,1
314,433.67,1,1
313,411.67,1,1
305,209.67,1,1
303,64.669,1,1
292,466.67,1,1
283,528.67,1,1
281,510.67,1,1
281,300.67,1,1
279,167.67,1,1
270,420.67,1,1
270,55.67,1,1
258,337.67,1,1
249,304.67,1,1
238,279.67,1,1
228,237.67,1,1
217,300.67,1,1
211,47.669,1,1
198,182.67,1,1
190,431.67,1,1
180,179.67,1,1
177,232.67,1,1
176,415.67,1,1
175,334.67,1,1
170,321.67,1,1
169,303.67,1,1
168,455.67,1,1
166,491.67,1,1
166,264.67,1,1
157,361.67,1,1
136,342.67,1,1
133,402.67,1,1
116,453.66,1,1
94,407.67,1,1
94,242.67,1,1
0,313.67,1,1
111,330,1,1
300,37.631,1,1
274,549.64,1,1
293.56,339.25,1,1
206,395,1,1
293.74,317,1,1
249,459,1,1
