X,Y,Radius,Color
313.58,468,1,1
321.51,817.47,1,1
351,522,1,1
297.06,672,1,1
306,784.39,1,1
904.34,519.32,1,1
247,313,1,1
922.43,483.51,1,1
223,350.46,1,1
220.44,342.47,1,1
186,631.63,1,1
665,447,1,1
286.47,421.98,1,1
976,569,1,1
196,625,1,1
271.62,718,1,1
919,597.52,1,1
706,488.52,1,1
365.41,364,1,1
287,644.52,1,1
1085,725,1,1
1063,608,1,1
1055,797,1,1
1050,634,1,1
1044,661,1,1
1035,564,1,1
1029,751,1,1
1023,431,1,1
1021,583,1,1
1017,634,1,1
1011,777,1,1
1006,747,1,1
1003,762,1,1
1000,271,1,1
981,522,1,1
979,429,1,1
964,614,1,1
963,394,1,1
962,695,1,1
946,121,1,1
943,245,1,1
942,719,1,1
941,384,1,1
940,612,1,1
936,558,1,1
934,535,1,1
931.7,391.72,1,1
929,156,1,1
924,704,1,1
920,586,1,1
920,402,1,1
919,550,1,1
916,344,1,1
913,175,1,1
912,211,1,1
905,386,1,1
900,716,1,1
898,787,1,1
897,445,1,1
892,512,1,1
888,751,1,1
887,868,1,1
887,768,1,1
884,703,1,1
884,384,1,1
876,586,1,1
869.7,454.72,1,1
870,335,1,1
868,609,1,1
865,983,1,1
863,744,1,1
863,181,1,1
854,1062,1,1
851,385,1,1
846,457,1,1
839,717,1,1
839,398,1,1
839,212,1,1
838,943,1,1
837,624,1,1
836,445,1,1
833,601,1,1
831,751,1,1
831,650,1,1
831,557,1,1
819,566,1,1
819,395,1,1
817,582,1,1
817,81,1,1
816,699,1,1
815,487,1,1
808,251,1,1
801,506,1,1
797,468,1,1
793,706,1,1
790,676,1,1
775,451,1,1
768,358,1,1
766,646,1,1
761,593,1,1
760,634,1,1
759,559,1,1
724,669,1,1
709,202,1,1
707,477,1,1
698,648,1,1
696,219,1,1
684,445,1,1
665,591,1,1
664,308,1,1
656,286,1,1
636,466,1,1
611,523,1,1
605,351,1,1
604,509,1,1
592,597,1,1
591,244,1,1
587,406,1,1
581,370,1,1
578,556,1,1
574,391,1,1
570,407,1,1
570,274,1,1
566,492,1,1
566,257,1,1
563,469,1,1
559,533,1,1
558,701,1,1
535,848,1,1
534,628,1,1
521,208,1,1
514,381,1,1
512,396,1,1
508,650,1,1
508,207,1,1
505,617,1,1
502,431,1,1
500,453,1,1
492,276,1,1
490,343,1,1
477,365,1,1
474,328,1,1
470,565,1,1
470,217,1,1
469,447,1,1
467,257,1,1
461,108,1,1
456,538,1,1
449,571,1,1
445,257,1,1
443,503,1,1
441,406,1,1
436,301,1,1
435,844,1,1
430,464,1,1
429,723,1,1
421,350,1,1
419,541,1,1
419,334,1,1
409,1086,1,1
407,448,1,1
405,120,1,1
404,650,1,1
399,794,1,1
399,556,1,1
390,165,1,1
386,786,1,1
383,439,1,1
382,574,1,1
378,688,1,1
377,658,1,1
373,528,1,1
372,802,1,1
368,858,1,1
363,894,1,1
363,584,1,1
359,755,1,1
357,355,1,1
354,621,1,1
353,596,1,1
350,551,1,1
346,799,1,1
336,440,1,1
331,568,1,1
329,267,1,1
326,632,1,1
325,195,1,1
323,144,1,1
317,763,1,1
317,444,1,1
