X,Y,Radius,Color
532,927.33,1,1
1085,481.33,1,1
724,600.33,1,1
610,561.33,1,1
610,334.33,1,1
595,604.33,1,1
570,740.33,1,1
558,538.33,1,1
544,472.33,1,1
543,164.33,1,1
540,602.33,1,1
540,411.33,1,1
533,747.33,1,1
528,877.33,1,1
527,652.33,1,1
523,667.33,1,1
522,478.33,1,1
512,729.33,1,1
511,644.33,1,1
511,504.33,1,1
509,399.33,1,1
505,586.33,1,1
502,549.33,1,1
498,1044.3,1,1
489,646.33,1,1
488,861.33,1,1
474,492.33,1,1
469,808.33,1,1
468,605.33,1,1
468,432.33,1,1
454,427.33,1,1
453,666.33,1,1
451,411.33,1,1
449,742.33,1,1
446,637.33,1,1
442,590.33,1,1
442,499.33,1,1
429,329.33,1,1
417,643.33,1,1
417,547.33,1,1
416,1027.3,1,1
414,439.33,1,1
409,504.33,1,1
405,671.33,1,1
397,616.33,1,1
394,413.33,1,1
389,591.33,1,1
387,704.33,1,1
380,570.33,1,1
373,130.33,1,1
364,764.33,1,1
359,384.33,1,1
349,648.33,1,1
344,563.33,1,1
341,1058.3,1,1
339,599.33,1,1
330,791.33,1,1
322,493.33,1,1
317,405.33,1,1
297,215.33,1,1
270,184.33,1,1
254,721.33,1,1
254,600.33,1,1
196,448.33,1,1
169,1086.3,1,1
475,567.96,1,1
479.67,714.33,1,1
485,563.33,1,1
640,271,1,1
630,72,1,1
582,672.01,1,1
579,719.01,1,1
571,819.01,1,1
563,476,1,1
556,679.01,1,1
553,617,1,1
547,337,1,1
537,539.01,1,1
514,533,1,1
503,739.01,1,1
493,475.01,1,1
485,407.01,1,1
476,544.01,1,1
468,672.01,1,1
450,547,1,1
441,570.01,1,1
437,672.01,1,1
428,491.01,1,1
422,566.01,1,1
413,890.01,1,1
391,798.01,1,1
391,556.01,1,1
389,901,1,1
374,455.01,1,1
338,660.01,1,1
331,327.01,1,1
293,723.01,1,1
254,0,1,1
215,573,1,1
0,708.01,1,1
478,712.33,1,1
