X,Y,Radius,Color
296,78.601,1,1
287,88,1,1
328,0,1,1
1085,579,1,1
1077,658,1,1
1071,685,1,1
1061,575,1,1
1049,551,1,1
1028,521,1,1
931,525,1,1
928,458,1,1
901,581,1,1
882,495,1,1
874,562,1,1
836,533,1,1
832,414,1,1
821,365,1,1
813,591,1,1
810,456,1,1
779,568,1,1
775,494,1,1
729,598,1,1
712,410,1,1
690,571,1,1
681,503,1,1
643,598,1,1
607,464,1,1
606,576,1,1
606,410,1,1
606,319,1,1
585,364,1,1
562,597,1,1
559,549,1,1
529,580,1,1
523,423,1,1
520,475,1,1
507,315,1,1
506,515,1,1
496,373,1,1
454,582,1,1
453,440,1,1
440,326,1,1
433,527,1,1
429,602,1,1
428,389,1,1
417,562,1,1
402,291,1,1
396,348,1,1
388,585,1,1
382,457,1,1
366,411,1,1
356,571,1,1
353,301,1,1
340,602,1,1
333,374,1,1
328,28,1,1
327,483,1,1
320,562,1,1
307,38,1,1
304,590,1,1
296,414,1,1
285,367,1,1
275,510,1,1
272,97,1,1
270,574,1,1
246,416,1,1
240,397,1,1
238,580,1,1
224,515,1,1
215,442,1,1
203,586,1,1
196,567,1,1
192,535,1,1
106,800,1,1
77,869,1,1
39,938,1,1
24,1016,1,1
6,1055,1,1
157.73,598,1,1
122.42,694,1,1
320,9,1,1
152,602.59,1,1
1080,630.67,1,1
1072,492.67,1,1
997,424.67,1,1
991,493.67,1,1
988,575.67,1,1
966,552.67,1,1
739,540.67,1,1
702,455.67,1,1
682,364.67,1,1
642,538.67,1,1
582,506.67,1,1
499,598.67,1,1
480,551.67,1,1
445,481.67,1,1
380,496.67,1,1
370,537.67,1,1
365,605.67,1,1
325,524.67,1,1
316,442.67,1,1
316,325.67,1,1
305,50.668,1,1
298,65.673,1,1
272,542.67,1,1
238,540.67,1,1
216,498.67,1,1
210,466.67,1,1
190,506.67,1,1
186,555.67,1,1
171,611.67,1,1
160,620.67,1,1
102,758.67,1,1
81,843.67,1,1
0,1084.7,1,1
268,474.62,1,1
260.28,468.64,1,1
129.2,686.63,1,1
