X,Y,Radius,Color
842.5,671.48,1,1
295.28,198,1,1
270,311.42,1,1
434,453.45,1,1
297.5,230.51,1,1
567.51,482.47,1,1
154,753,1,1
440.54,402,1,1
239,232,1,1
420.51,161.53,1,1
326.5,370.46,1,1
844,769.38,1,1
386.54,134,1,1
379,293.02,1,1
743,518,1,1
392,529,1,1
877.64,702,1,1
382.57,892.38,1,1
734,384.51,1,1
682.48,550,1,1
375.55,257,1,1
779,490.51,1,1
365.59,191,1,1
258.66,377,1,1
322,718.41,1,1
201.53,800,1,1
354.46,197.48,1,1
485.57,351.45,1,1
407.42,713.44,1,1
359.57,547.45,1,1
248.32,382,1,1
981,821.45,1,1
480,653,1,1
302,173.59,1,1
319,630.53,1,1
413.43,654,1,1
609,501.37,1,1
743,673.56,1,1
832.49,766.37,1,1
264.72,447.58,1,1
795,312.42,1,1
510.41,463,1,1
536.15,529,1,1
158,837.43,1,1
716,755.72,1,1
182.82,607,1,1
765,418.29,1,1
508,440.57,1,1
623,489.61,1,1
413,686.59,1,1
247.4,709,1,1
304.55,562.44,1,1
955.53,763.66,1,1
657,698.39,1,1
481.25,460,1,1
529.39,583.6,1,1
881,841.38,1,1
68,707.41,1,1
512,914,1,1
783,818.43,1,1
767.85,392,1,1
378,865,1,1
685.47,591.58,1,1
228,794.34,1,1
246,773,1,1
704.53,405,1,1
394,746,1,1
403,539,1,1
420,341,1,1
833,385.27,1,1
359.48,888,1,1
777,578.61,1,1
374,658.85,1,1
461,346,1,1
922.74,745.51,1,1
374.42,685,1,1
284.51,640,1,1
740.53,922.6,1,1
754,380,1,1
155.92,648,1,1
864.5,730.89,1,1
327,195,1,1
879,436,1,1
353.48,643.61,1,1
348,414,1,1
861,268,1,1
506,527.86,1,1
445.56,656,1,1
782,603.86,1,1
919,844,1,1
152,581,1,1
425.5,287,1,1
554,569,1,1
746,616.53,1,1
268.36,483,1,1
402,681.53,1,1
347,668.41,1,1
344,579.66,1,1
412,205,1,1
170,778.5,1,1
782.52,551,1,1
402.97,665,1,1
808,363.1,1,1
523.48,573,1,1
932,629.73,1,1
496.54,405.45,1,1
350,561.41,1,1
653,555,1,1
499,849,1,1
419.47,441,1,1
566,532.11,1,1
870.48,761.24,1,1
317.26,768,1,1
230.43,738,1,1
296,357.53,1,1
341.43,640.45,1,1
749,588.37,1,1
706.26,427,1,1
461,531.56,1,1
594,896,1,1
890.25,563,1,1
236.96,804,1,1
297.53,470,1,1
480.53,528,1,1
392,421.55,1,1
313.5,320.47,1,1
289,670.46,1,1
668,567.61,1,1
441.55,209,1,1
856,819.29,1,1
124,746,1,1
835,683,1,1
668,690.48,1,1
464.53,500,1,1
242,353,1,1
220,394,1,1
830,362,1,1
580,637,1,1
763.77,563,1,1
714.63,903.36,1,1
631,637.31,1,1
230.53,386.34,1,1
379,790,1,1
359,304,1,1
421.31,917.54,1,1
701,866.45,1,1
881.62,802,1,1
830,508.48,1,1
903,555.71,1,1
590,580,1,1
632.39,572,1,1
723.19,523,1,1
482,932.55,1,1
185.5,627.5,1,1
686,389.34,1,1
422,539,1,1
275,299.58,1,1
484.58,550,1,1
647,394,1,1
798,852.6,1,1
177.28,715.35,1,1
960.72,754,1,1
569.61,554,1,1
841.74,789.37,1,1
535,636,1,1
895,773.53,1,1
483,700.47,1,1
357.59,317,1,1
840,501,1,1
508.5,557.65,1,1
753,503,1,1
417.48,634.59,1,1
1085,662,1,1
1051,724,1,1
1023,590,1,1
1020,625,1,1
1016,834,1,1
1016,710,1,1
1013,775,1,1
1013,657,1,1
993,772,1,1
989,458,1,1
986,507,1,1
985,326,1,1
980,788,1,1
979,432,1,1
978,849,1,1
971,322,1,1
968,388,1,1
966,723,1,1
965,475,1,1
963,927,1,1
963,337,1,1
961,573,1,1
957,516,1,1
954,852,1,1
945,782,1,1
945,328,1,1
940,679,1,1
939,514,1,1
934,869,1,1
931,276,1,1
929,456,1,1
922,761,1,1
921,726,1,1
921,552,1,1
919,566,1,1
917,664,1,1
914,400,1,1
909,419,1,1
909,288,1,1
905,796,1,1
904,922,1,1
903.31,382.71,1,1
898,809,1,1
888,628,1,1
888,366,1,1
883,723,1,1
881,297,1,1
880,990,1,1
878,821,1,1
874,742,1,1
872,370.76,1,1
870,455,1,1
870,277,1,1
868,570,1,1
867,717,1,1
857.7,280.7,1,1
856,996,1,1
851,632,1,1
851,304,1,1
850,747,1,1
848,842,1,1
841,278,1,1
838,485,1,1
836,196,1,1
832,261,1,1
827,713,1,1
824,932,1,1
820,725,1,1
817,811,1,1
810,259,1,1
808,770,1,1
801,880,1,1
799,721,1,1
794,623,1,1
792,706,1,1
790,682,1,1
787,535,1,1
782,755,1,1
782,303,1,1
780,974,1,1
776,673,1,1
766,1016,1,1
766,885,1,1
759,656,1,1
755,315,1,1
753,951,1,1
749,739,1,1
746,637,1,1
744,766,1,1
744,713,1,1
743,490,1,1
741,985,1,1
741,396,1,1
740,822,1,1
739,177,1,1
734,662,1,1
725,959,1,1
721,407,1,1
717,384,1,1
715,817,1,1
712,707,1,1
708,678,1,1
707,261,1,1
701,337,1,1
695,934,1,1
695,773,1,1
691,473,1,1
686,943,1,1
681,793,1,1
681,736,1,1
677,852,1,1
676,715,1,1
673,806,1,1
671,767,1,1
671,596,1,1
670,510,1,1
669,929,1,1
667,823,1,1
662,384,1,1
658,878,1,1
658,759,1,1
655,959,1,1
653,536,1,1
651,919,1,1
651,773,1,1
649,857,1,1
647,788,1,1
641,617,1,1
639,912,1,1
639,811,1,1
638,980,1,1
638,798,1,1
632,861,1,1
632,475,1,1
631,754,1,1
631,530,1,1
627,874,1,1
622,765,1,1
620,902,1,1
619,443,1,1
615.72,666,1,1
609,909,1,1
609,741,1,1
604,770,1,1
598,979,1,1
597,692,1,1
596,596,1,1
590,707,1,1
586,915,1,1
578,882,1,1
575,1047,1,1
574,901,1,1
555,742,1,1
553,756,1,1
549,1034,1,1
549,784,1,1
545,282,1,1
544,611,1,1
535,338,1,1
533,469,1,1
529,903,1,1
527,661,1,1
521,945,1,1
517,427,1,1
516,854,1,1
514,510,1,1
494.3,598,1,1
492,679,1,1
490,973,1,1
485,727,1,1
484.31,444.71,1,1
482,1019,1,1
482,787,1,1
481,742,1,1
479,567,1,1
478,808,1,1
472,219,1,1
468,839,1,1
467,413,1,1
461,585,1,1
458,371,1,1
453,849,1,1
442,957,1,1
440,852,1,1
437,991,1,1
435,674,1,1
432,255,1,1
431,777,1,1
431,676,1,1
430,367,1,1
426,268,1,1
421,1055,1,1
419,624,1,1
419,465,1,1
418,593,1,1
406,793,1,1
405,181,1,1
401,383,1,1
399,884,1,1
396,658,1,1
390,811,1,1
385,692,1,1
382,1085,1,1
382,775,1,1
381,985,1,1
379,215,1,1
371,1007,1,1
368,44,1,1
367,605,1,1
363,843,1,1
357,658,1,1
355,859,1,1
352,0,1,1
349,736,1,1
342,433,1,1
341,772,1,1
339,1007,1,1
337,800,1,1
333,671,1,1
333,172,1,1
331,87,1,1
326,941,1,1
325,975,1,1
325,961,1,1
321,350,1,1
321,110,1,1
317,896,1,1
314,924,1,1
313,480,1,1
311,620,1,1
305,776,1,1
300,802,1,1
300,413,1,1
296,536,1,1
295,769,1,1
294,879,1,1
288,284,1,1
287,92,1,1
285,837,1,1
280,179,1,1
278,872,1,1
278,736,1,1
277,910,1,1
277,783,1,1
272,253,1,1
272,216,1,1
271,359,1,1
271,346,1,1
269,562,1,1
266,760,1,1
264,839,1,1
260,863,1,1
259,583,1,1
259,79,1,1
258,735,1,1
258,338,1,1
256,125,1,1
255,900,1,1
240,940,1,1
236,581,1,1
236,306,1,1
230,498,1,1
230,282,1,1
227,943,1,1
223,295,1,1
220,876,1,1
219,858,1,1
215,629,1,1
214,613,1,1
214,209,1,1
212,838,1,1
211,916,1,1
210,362,1,1
208,130,1,1
202,726,1,1
197,556,1,1
196,873,1,1
192,521,1,1
181,924,1,1
179,315,1,1
177,989,1,1
176,533,1,1
173,760,1,1
172,701,1,1
167,617,1,1
160,373,1,1
157,562,1,1
157,500,1,1
146,672,1,1
141,569,1,1
140,876,1,1
131,684,1,1
