X,Y,Radius,Color
434.38,776,1,1
195,443,1,1
786,514.02,1,1
571.07,222,1,1
728.58,364,1,1
533,843,1,1
708.56,393,1,1
715,929.53,1,1
337.54,507,1,1
527,281,1,1
675,117,1,1
713.54,855,1,1
706,330,1,1
232,730,1,1
574,380,1,1
616.65,378,1,1
444,274,1,1
279,516,1,1
525,754.61,1,1
549,842.53,1,1
587.55,861.49,1,1
529,809.49,1,1
566,833.16,1,1
846,433,1,1
302.87,588.82,1,1
739,435.32,1,1
740,512.58,1,1
667.31,618.46,1,1
218,454.15,1,1
738,453.6,1,1
562.41,372,1,1
828,379,1,1
1085,154,1,1
1036,139,1,1
1036,0,1,1
990,465,1,1
974,77,1,1
950,405,1,1
945,105,1,1
945,70,1,1
941,151,1,1
939,379,1,1
936,364,1,1
935,477,1,1
932,548,1,1
922,153,1,1
921,367,1,1
919,530,1,1
905,339,1,1
893,347,1,1
891,604,1,1
887,422,1,1
885,307,1,1
875,484,1,1
873,186,1,1
867,644,1,1
867,247,1,1
857,424,1,1
854,259,1,1
853,319,1,1
849,287,1,1
847,242,1,1
842,592,1,1
838,449,1,1
833,298,1,1
829,415,1,1
828,462,1,1
814,593,1,1
811,626.57,1,1
806,400,1,1
801,586,1,1
799,486,1,1
794,653,1,1
790,390,1,1
789,612,1,1
783.48,471,1,1
775,492,1,1
773,431,1,1
770,919,1,1
770,454,1,1
768,540,1,1
766,315,1,1
763,254,1,1
757,483,1,1
751,828,1,1
745,601,1,1
743,958,1,1
736,648,1,1
735,766,1,1
733,618,1,1
733,557,1,1
733,163,1,1
730,597,1,1
729,491,1,1
725.69,654.71,1,1
724,428,1,1
720,886,1,1
720,515,1,1
720,252,1,1
718,605,1,1
714,669,1,1
712,295,1,1
706,752,1,1
703,40,1,1
701,148,1,1
700,900,1,1
699,494,1,1
699,411,1,1
696,700,1,1
692,284,1,1
691,733,1,1
687,406,1,1
685,233,1,1
684,466,1,1
680,832,1,1
675,987,1,1
675,560,1,1
668,578,1,1
648,281,1,1
645,260,1,1
637,996,1,1
629,323,1,1
623,355,1,1
616,741,1,1
614,268,1,1
613,695,1,1
612,527,1,1
611,207,1,1
610,942,1,1
609,336,1,1
602,240,1,1
597,812,1,1
593,752,1,1
590,138,1,1
589,278,1,1
583,895,1,1
581,290,1,1
580,811,1,1
577,396,1,1
576,760,1,1
573,208,1,1
572,321,1,1
561,260,1,1
558,880,1,1
556,681,1,1
553,732,1,1
552,309,1,1
551,462,1,1
547,488,1,1
544,300,1,1
537,373,1,1
537,142,1,1
533,908,1,1
529,829,1,1
510,433,1,1
507,577,1,1
499,288,1,1
491,371,1,1
485,858,1,1
485,294,1,1
483,414,1,1
472,31,1,1
470,398,1,1
