25pct_X,25pct_Y,25pct_Radius,25pct_Color
196.904821,631.3277288,1,1
127.9118595,-27.31089621,1,1
-200.3750491,-122.7053741,1,1
360.9029715,-202.7688862,1,1
-423.1081275,-320.3631352,1,1
-68.57446111,4.595614135,1,1
-99.6019282,-29.97824207,1,1
-454.6008519,122.4501615,1,1
691.8909276,29.08882943,1,1
-66.48530768,306.2266306,1,1
-241.9419659,-24.67861927,1,1
-273.9354513,-44.76886871,1,1
9.320435277,-20.78711968,1,1
-211.9894527,46.35973209,1,1
-7.893627042,268.5208969,1,1
-507.3712545,-162.6457173,1,1
470.7333519,235.8357767,1,1
-6.983317708,-196.9118965,1,1
128.212061,-55.95434794,1,1
-136.9775587,-150.2854221,1,1
-355.5906528,-429.2078266,1,1
-2.81738455,417.2923537,1,1
-192.2128683,27.94985742,1,1
113.3541433,56.24155858,1,1
-322.6929156,113.6849715,1,1
-22.24165003,358.9916513,1,1
540.4086567,4.857970273,1,1
354.3930612,152.7987076,1,1
530.5905307,-574.4509245,1,1
309.2710296,413.2681879,1,1
-330.0035021,142.9732724,1,1
-390.1215315,130.743178,1,1
470.4916096,-310.1787832,1,1
-511.8421055,324.3136492,1,1
213.057758,396.4551991,1,1
-345.9546014,-517.781807,1,1
-32.92333557,198.8660144,1,1
-35.73812864,374.7546286,1,1
-198.7302108,-386.7190372,1,1
612.027303,-465.3458093,1,1
409.5122857,539.3636999,1,1
226.38055,-622.5895573,1,1
267.2004812,-253.4365654,1,1
29.29032259,484.2019312,1,1
581.3755539,18.18929634,1,1
-114.3961599,628.4530511,1,1
149.3326405,383.1054473,1,1
1.42563332,297.8313983,1,1
404.302377,-85.68883943,1,1
170.6072587,-16.62993946,1,1
15.70797934,572.0654879,1,1
-71.75914009,262.231011,1,1
575.1098242,324.5506008,1,1
-72.63695815,-432.1292263,1,1
30.37862671,-158.1334223,1,1
-185.3548782,-237.6748366,1,1
-523.5641003,25.46403196,1,1
209.1908763,23.22834631,1,1
304.6694075,-64.89023706,1,1
-458.7770361,-351.812667,1,1
109.5514673,71.04772347,1,1
125.0861103,121.2925807,1,1
143.1127761,-706.9549922,1,1
-419.7468672,-206.1862998,1,1
659.6335198,178.4305975,1,1
605.2411498,-248.1506749,1,1
-135.7994693,33.42986041,1,1
-403.4109125,1.560226773,1,1
71.32491956,-287.6386017,1,1
19.7810641,277.5545782,1,1
-411.0437311,183.9783795,1,1
369.5333808,106.7993396,1,1
-295.7297813,-343.7755321,1,1
453.2594958,456.1955791,1,1
-204.3454753,120.8525468,1,1
-292.959532,-261.4845314,1,1
364.0553777,-572.7209988,1,1
-249.3315581,-373.7525902,1,1
-110.6505398,243.3482477,1,1
-385.121293,92.6015355,1,1
83.68132254,-21.2121258,1,1
271.4558298,-218.3841321,1,1
130.2935329,-445.4719206,1,1
181.6222609,-123.7224519,1,1
149.048841,-398.4307308,1,1
-444.4085168,-518.7172737,1,1
-383.5654736,-569.236691,1,1
-678.0707886,-18.6342841,1,1
-434.202283,-121.2413145,1,1
136.8280452,265.9542936,1,1
45.16734695,-497.5739392,1,1
594.6520872,145.4293212,1,1
-342.101098,-427.6129975,1,1
-343.0320152,-487.8733405,1,1
-322.1298622,-161.5074524,1,1
-372.2091987,-314.9666522,1,1
