X,Y,Radius,Color
198.44,129,1,1
220.92,67,1,1
153,162,1,1
299.55,56.383,1,1
242,79,1,1
236.65,103.73,1,1
1085,75,1,1
1067,1086,1,1
981,220,1,1
805,498,1,1
716,259,1,1
695,175,1,1
690,132,1,1
658,480,1,1
621,263,1,1
561,24,1,1
545,234,1,1
528,51,1,1
493,101,1,1
484,315,1,1
482,302,1,1
474,88,1,1
469,113,1,1
452,95,1,1
448,124,1,1
439,154,1,1
436,0,1,1
430,166,1,1
418,111,1,1
405,103,1,1
401,203,1,1
391,328,1,1
384,97,1,1
360,151,1,1
354,213,1,1
337,156,1,1
336,58,1,1
327,78,1,1
299,129,1,1
259,133,1,1
258,120,1,1
227,86,1,1
218,140,1,1
216,100,1,1
195,165,1,1
90,206,1,1
38,267,1,1
289.5,79.748,1,1
298.72,106.61,1,1
386,131.59,1,1
244,39.608,1,1
267,44.572,1,1
270.72,85,1,1
643,337.67,1,1
594,110.67,1,1
593,335.67,1,1
449,168.67,1,1
448,187.67,1,1
440,88.677,1,1
407,133.67,1,1
349,184.67,1,1
340,78.669,1,1
220,114.67,1,1
133,181.67,1,1
0,359.67,1,1
277.26,105.6,1,1
160,161,1,1
277,74,1,1
284,49,1,1
257,59,1,1
376,128,1,1
287.35,108,1,1
321.48,128.53,1,1
285,93,1,1
264.47,101.56,1,1
293,45.153,1,1
314.32,96,1,1
242.72,97,1,1
194,135,1,1
301.78,86.651,1,1
320.71,98,1,1
320,120.25,1,1
311.58,70.256,1,1
259.44,76.243,1,1
367,100.61,1,1
357.44,86,1,1
311.45,76.826,1,1
235,71,1,1
359.56,94,1,1
260,82,1,1
253.63,42.409,1,1
289,94,1,1
292,68.031,1,1
264.68,56,1,1
264,91,1,1
235,56,1,1
238,47,1,1
231,66,1,1
268,51.528,1,1
285.96,67.246,1,1
291,52,1,1
290,73,1,1
290,75,1,1
244.42,54.602,1,1
251,51,1,1
