X,Y,Radius,Color
20.608,827.31,1,1
1085,0,1,1
1009,50,1,1
931,145,1,1
905,312,1,1
760,876,1,1
665,858,1,1
639,922,1,1
629,790,1,1
608,829,1,1
589,992,1,1
581,914,1,1
554,797,1,1
553,948,1,1
514,1086,1,1
497,797,1,1
478,817,1,1
447,761,1,1
434,998,1,1
420,1044,1,1
419,779,1,1
394,732,1,1
390,803,1,1
369,744,1,1
367,883,1,1
363,944,1,1
353,1044,1,1
351,818,1,1
348,707,1,1
341,984,1,1
337,757,1,1
296,872,1,1
295,732,1,1
290,703,1,1
282,671,1,1
281,989,1,1
270,707,1,1
267,741,1,1
263,784,1,1
250,819,1,1
249,657,1,1
232,655,1,1
222,937,1,1
221,784,1,1
215,686,1,1
193,749,1,1
191,822,1,1
182,945,1,1
171,777,1,1
160,686,1,1
157,846,1,1
152,743,1,1
142,803,1,1
137,707,1,1
130,673,1,1
128,755,1,1
128,640,1,1
122,894,1,1
121,720,1,1
103,852,1,1
91,808,1,1
85,759,1,1
74,718,1,1
72,673,1,1
62,450,1,1
46,843,1,1
44,919,1,1
34,493,1,1
30,856,1,1
28,886,1,1
13,575,1,1
2,687,1,1
841,552.67,1,1
717,840.67,1,1
709,724.67,1,1
536,846.67,1,1
518,1034.7,1,1
513,884.67,1,1
506,985.67,1,1
479,938.67,1,1
454,854.67,1,1
430,943.67,1,1
410,869.67,1,1
330,718.67,1,1
315,690.67,1,1
313,829.67,1,1
302,769.67,1,1
271,917.67,1,1
262,680.67,1,1
240,681.67,1,1
239,718.67,1,1
231,749.67,1,1
227,862.67,1,1
210,661.67,1,1
206,715.67,1,1
193,664.67,1,1
188,889.67,1,1
186,692.67,1,1
174,718.67,1,1
169,658.67,1,1
150,920.67,1,1
148,654.67,1,1
107,685.67,1,1
106,638.67,1,1
101,601.67,1,1
101,537.67,1,1
93,577.67,1,1
81,624.67,1,1
48,1014.7,1,1
46,981.67,1,1
42,467.67,1,1
37,950.67,1,1
15,532.67,1,1
7,803.67,1,1
7,779.67,1,1
5,619.67,1,1
0,736.67,1,1
17,836,1,1
67,1001.1,1,1
66,1008,1,1
