X,Y,Radius,Color
264.06,133,1,1
270.39,91.384,1,1
299,321,1,1
1085,1086,1,1
488,187,1,1
461,164,1,1
423,251,1,1
391,222,1,1
376,324,1,1
370,156,1,1
369,240,1,1
368,305,1,1
366,200,1,1
353,390,1,1
353,29,1,1
351,416,1,1
351,214,1,1
351,106,1,1
344,344,1,1
335,118,1,1
334,271,1,1
323,140,1,1
323,77,1,1
322,63,1,1
321,272,1,1
321,223,1,1
319,93,1,1
314,354,1,1
311,337,1,1
310,199,1,1
308,169,1,1
307,290,1,1
304,134,1,1
303,59,1,1
297,258,1,1
291,161,1,1
291,144,1,1
291,90,1,1
288,415,1,1
278,252,1,1
277,0,1,1
275,211,1,1
275,157,1,1
268,239,1,1
261,370,1,1
257,320,1,1
256,56,1,1
253,227,1,1
252,166,1,1
249,74,1,1
245,349,1,1
240,172,1,1
238,230,1,1
237,0,1,1
235,152,1,1
228,323,1,1
227,94,1,1
223,369,1,1
223,166,1,1
216,86,1,1
204,183,1,1
199,270,1,1
198,305,1,1
184,341,1,1
172,385,1,1
161,348,1,1
160,316,1,1
150,241,1,1
148,324,1,1
131,221,1,1
125,382,1,1
116,307,1,1
106,224,1,1
99,381,1,1
93,171,1,1
91,257,1,1
74,282,1,1
67,239,1,1
64,156,1,1
50,342,1,1
24,180,1,1
330,170,1,1
193.44,69,1,1
325.28,124.66,1,1
277,332,1,1
137,245,1,1
218,352.58,1,1
365,278.56,1,1
452,276.67,1,1
435,134.67,1,1
393,200.67,1,1
336,213.67,1,1
326,319.67,1,1
326,252.67,1,1
299,376.67,1,1
297,37.672,1,1
295,181.67,1,1
294,355.67,1,1
293,211.67,1,1
285,240.67,1,1
281,195.67,1,1
261,187.67,1,1
255,305,1,1
250,257.67,1,1
243,40.668,1,1
234,391.67,1,1
228,188.67,1,1
213,132.68,1,1
207,120.67,1,1
167,182.67,1,1
151,133.67,1,1
150,305.67,1,1
137,260.67,1,1
135,158.67,1,1
133,355.67,1,1
131,281.67,1,1
110,320.67,1,1
105,121.67,1,1
86,182.67,1,1
75,255.67,1,1
62,295.67,1,1
50,212.67,1,1
36,261.67,1,1
0,262.67,1,1
225,280.53,1,1
271.51,100.78,1,1
265,333,1,1
195,72,1,1
323.5,162,1,1
360.43,270,1,1
219.45,289.57,1,1
221,276.16,1,1
274.26,278,1,1
236.27,124,1,1
255,141.63,1,1
194.3,210.63,1,1
187,273.65,1,1
347.5,134,1,1
347,125.24,1,1
310,104,1,1
322,299,1,1
248.49,296.56,1,1
244.77,122,1,1
301,109,1,1
280.55,276,1,1
201.71,214.63,1,1
288,281.62,1,1
327,296,1,1
242.44,116.25,1,1
223,349,1,1
