X,Y,Radius,Color
496,494.75,1,1
292,208.33,1,1
212.6,254.72,1,1
226,260.24,1,1
214,228.33,1,1
727.66,530.33,1,1
701.54,677.33,1,1
219.44,292.05,1,1
408,575.71,1,1
285.82,225.33,1,1
283,303.33,1,1
317,210.91,1,1
338,227.33,1,1
297.14,685.33,1,1
279.57,200.33,1,1
243.5,283.25,1,1
664.53,765.93,1,1
245,203.33,1,1
183.55,317.82,1,1
227.56,224.33,1,1
128,345.33,1,1
360,353.33,1,1
394,649.33,1,1
262,877.33,1,1
1085,676.33,1,1
1067,541.33,1,1
1012,568.33,1,1
989,759.33,1,1
978,654.33,1,1
947,541.33,1,1
903,385.33,1,1
899,307.33,1,1
894,610.33,1,1
882,474.33,1,1
863,780.33,1,1
852,799.33,1,1
843,618.33,1,1
840,864.33,1,1
816,565.33,1,1
807,664.33,1,1
802,442.33,1,1
779,808.33,1,1
773,651.33,1,1
770,629.33,1,1
767,501.33,1,1
760,586.33,1,1
743,992.33,1,1
741,518.33,1,1
717,582.33,1,1
704,601.33,1,1
700,783.33,1,1
687,455.33,1,1
671,503.33,1,1
669,708.33,1,1
661,398.33,1,1
654,585.33,1,1
650,526.33,1,1
644,338.33,1,1
640,669.33,1,1
634,831.33,1,1
629,794.33,1,1
627,330.33,1,1
623,937.33,1,1
619,722.33,1,1
619,544.33,1,1
615,567.33,1,1
614,480.33,1,1
612,515.33,1,1
606,540.33,1,1
604,628.33,1,1
603,712.33,1,1
602,851.33,1,1
597,448.33,1,1
595,314.33,1,1
588,579.33,1,1
587,355.33,1,1
580,613.33,1,1
570,867.33,1,1
566,966.33,1,1
558,342.33,1,1
550,677.33,1,1
550,590.33,1,1
544,656.33,1,1
540,408.33,1,1
539,773.33,1,1
530,472.33,1,1
529,663.33,1,1
525,903.33,1,1
525,318.33,1,1
514,449.33,1,1
513,743.33,1,1
511,289.33,1,1
506,396.33,1,1
505,482.33,1,1
502,982.33,1,1
496,591.33,1,1
496,514.33,1,1
495,620.33,1,1
487,370.33,1,1
482,796.33,1,1
472,710.33,1,1
467,808.33,1,1
467,417.33,1,1
466,442.33,1,1
463,859.33,1,1
459,1085.3,1,1
449,369.33,1,1
449,170.33,1,1
446,498.33,1,1
443,280.33,1,1
440,891.33,1,1
439,185.33,1,1
437,755.33,1,1
434,322.33,1,1
427,906.33,1,1
423,713.33,1,1
414,645.33,1,1
414,442.33,1,1
403,365.33,1,1
395,586.33,1,1
390,628.33,1,1
386,458.33,1,1
386,267.33,1,1
383,969.33,1,1
383,682.33,1,1
383,523.33,1,1
383,244.33,1,1
382,551.33,1,1
381,933.33,1,1
379,375.33,1,1
369,344.33,1,1
359,108.33,1,1
356,724.33,1,1
355,207.33,1,1
347,784.33,1,1
346,242.33,1,1
341,662.33,1,1
338,642.33,1,1
336,492.33,1,1
331,470.33,1,1
328,815.33,1,1
321,1015.3,1,1
315,387.33,1,1
315,165.33,1,1
307,750.33,1,1
307,601.33,1,1
307,550.33,1,1
307,321.33,1,1
306,356.33,1,1
305,340.33,1,1
302,275.33,1,1
298,442.33,1,1
293,457.33,1,1
290,331.33,1,1
280,176.33,1,1
279,837.33,1,1
279,535.33,1,1
275,374.33,1,1
273,393.33,1,1
266,563.33,1,1
266,49.328,1,1
259,216.96,1,1
256,587.33,1,1
241,353.33,1,1
241,327.33,1,1
239,797.33,1,1
233,487.33,1,1
226,743.33,1,1
218,358.33,1,1
218,328.33,1,1
215,635.33,1,1
215,428.33,1,1
210,309.33,1,1
200,717.33,1,1
195,636.33,1,1
195,566.33,1,1
195,422.33,1,1
195,407.33,1,1
193,476.33,1,1
192,346.33,1,1
178,189.33,1,1
175,757.33,1,1
172,896.33,1,1
164,456.33,1,1
162,278.33,1,1
162,218.33,1,1
158,230.33,1,1
155,572.33,1,1
151,782.33,1,1
147,599.33,1,1
144,336.33,1,1
141,657.33,1,1
138,307.33,1,1
135,386.33,1,1
120,441.33,1,1
109,574.33,1,1
109,421.33,1,1
99,669.33,1,1
98,364.33,1,1
61,329.33,1,1
343.42,828.33,1,1
171,360.33,1,1
201.61,233.33,1,1
328.47,222.33,1,1
267.6,200.33,1,1
342,280.96,1,1
727,672.33,1,1
479.35,741.33,1,1
476.41,730.33,1,1
246.56,372.76,1,1
293.43,422.33,1,1
242.33,267.95,1,1
580,730.33,1,1
375,198.33,1,1
221,276.88,1,1
201,287.89,1,1
182,294.33,1,1
675,405.33,1,1
480.57,327.58,1,1
243.25,297.95,1,1
932,811,1,1
913,405,1,1
855,669,1,1
815,912,1,1
807,691,1,1
783,563,1,1
768,779,1,1
758,547,1,1
756,368,1,1
737,492,1,1
725,834,1,1
719,394,1,1
711,770,1,1
705,308,1,1
694,809,1,1
685,360,1,1
680,844,1,1
669,924,1,1
647,645,1,1
638,466,1,1
615,444,1,1
613,598,1,1
613,379,1,1
610,284,1,1
601,394,1,1
598,1073,1,1
597,507,1,1
576,340,1,1
562,520,1,1
544,860,1,1
544,605,1,1
527,280,1,1
523,491,1,1
505,679,1,1
503,662,1,1
498,866,1,1
491,268,1,1
490,825,1,1
489,655,1,1
480,991,1,1
474,589,1,1
469,653,1,1
460,396,1,1
458,539,1,1
451,343,1,1
439,672,1,1
429,402,1,1
428,553,1,1
428,237,1,1
424,0,1,1
416,463,1,1
415,833,1,1
402,721,1,1
396,816,1,1
388,508,1,1
381,321,1,1
380,286,1,1
377,493,1,1
370,407,1,1
361,253,1,1
341,544,1,1
339,565,1,1
338,332,1,1
328,529,1,1
324,731,1,1
318,879,1,1
317,518,1,1
300,635,1,1
288,266,1,1
287,590,1,1
267,341,1,1
255,476,1,1
247,754,1,1
217,931,1,1
208,400,1,1
198,176.33,1,1
193,247,1,1
190,686,1,1
187,202,1,1
176,562,1,1
172,229,1,1
162,830,1,1
159,709,1,1
147,419,1,1
146,363,1,1
144,244,1,1
97,691,1,1
94,309,1,1
84,338,1,1
75,567,1,1
0,482,1,1
300,419.33,1,1
343.98,446.65,1,1
331,242.07,1,1
722,680.94,1,1
263,249.84,1,1
122,545.33,1,1
324,283.93,1,1
186,270.33,1,1
397,641.46,1,1
377,218.33,1,1
293,286.33,1,1
249.49,298.86,1,1
210,201.33,1,1
514,422.09,1,1
168.46,370.33,1,1
352,275.97,1,1
270.7,292.99,1,1
171,288.99,1,1
364,198.33,1,1
246,228.33,1,1
139,272.33,1,1
301,257.04,1,1
732.24,641.93,1,1
280,243.33,1,1
206.48,267.65,1,1
97,384.33,1,1
215.72,200.33,1,1
242.47,254.33,1,1
547.49,747.08,1,1
546.42,739.55,1,1
356,762.33,1,1
347.48,838.9,1,1
203.49,185.87,1,1
119.44,535.33,1,1
234.68,180.5,1,1
304.72,257.91,1,1
207.49,242.87,1,1
226.33,241.33,1,1
488,728.94,1,1
405,658,1,1
360,768.33,1,1
317.73,256.96,1,1
306,883.98,1,1
208.65,211.33,1,1
480.48,334.08,1,1
235,310.33,1,1
144.78,274.94,1,1
570.8,724.28,1,1
667,411.96,1,1
479,552.33,1,1
328.73,209.98,1,1
310,290.46,1,1
303,306.33,1,1
224,211.33,1,1
191.26,283.95,1,1
387.51,208.33,1,1
211,274.33,1,1
477.56,544.57,1,1
269,236.76,1,1
280,283.79,1,1
260,881.33,1,1
259,252.33,1,1
274.42,274.33,1,1
202.39,274.94,1,1
739.69,644.97,1,1
252.78,233.33,1,1
247.72,268.91,1,1
104,389.95,1,1
259,202.96,1,1
333,273.49,1,1
200.28,213.33,1,1
177.56,249.54,1,1
182,267.33,1,1
288,250.33,1,1
267,228.33,1,1
311.59,227.53,1,1
296,244.33,1,1
226.15,308.33,1,1
297.33,234.62,1,1
234,197.46,1,1
192,221.44,1,1
511.6,416.55,1,1
264.24,269.06,1,1
195,228.81,1,1
272.58,263.58,1,1
231.69,303.33,1,1
176,256.33,1,1
287,290.33,1,1
328.54,278.88,1,1
331,236.52,1,1
305.35,235.74,1,1
232,205.33,1,1
305.48,239.33,1,1
307,297.81,1,1
240,241.33,1,1
231.56,187.04,1,1
258,232.33,1,1
266,263.33,1,1
233.21,251.33,1,1
265,261.33,1,1
