X,Y,Radius,Color
38.505,486.33,1,1
601.58,729.33,1,1
196,569.33,1,1
84.589,372.33,1,1
13.455,421.33,1,1
78.682,544.33,1,1
122,499.61,1,1
152.59,508.73,1,1
416,568.33,1,1
328.49,778.33,1,1
25.298,454.33,1,1
83,412.33,1,1
51,519.33,1,1
739,672.78,1,1
67.813,389.33,1,1
96.343,523.97,1,1
679.52,326.82,1,1
171,580.33,1,1
69.448,522.33,1,1
356,706.33,1,1
100,418.33,1,1
128,567.93,1,1
119,577.33,1,1
97.402,562.33,1,1
84.508,428.33,1,1
68,535.87,1,1
672,336.89,1,1
63.577,515.33,1,1
40.685,446.33,1,1
422,675.33,1,1
1085,471.33,1,1
1017,204.33,1,1
1002,317.33,1,1
955,373.33,1,1
936,230.33,1,1
933,812.33,1,1
924,241.33,1,1
915,792.33,1,1
890,731.33,1,1
882,425.33,1,1
861,647.33,1,1
852,365.33,1,1
849,670.33,1,1
847,264.33,1,1
826,646.33,1,1
824,433.33,1,1
819,339.33,1,1
817,402.33,1,1
813,713.33,1,1
806,532.33,1,1
805,292.33,1,1
800,230.33,1,1
797,208.33,1,1
794,675.33,1,1
776,190.33,1,1
767,305.33,1,1
763,322.33,1,1
759,568.33,1,1
754,921.33,1,1
753,301.33,1,1
752,553.33,1,1
747,178.33,1,1
733,121.33,1,1
719,249.33,1,1
718,1050.3,1,1
716,206.33,1,1
712,734.33,1,1
710,544.33,1,1
705,881.33,1,1
704,701.33,1,1
703,628.33,1,1
701,298.33,1,1
699,256.33,1,1
695,613.33,1,1
682,888.33,1,1
679,579.33,1,1
676,693.33,1,1
667,827.33,1,1
665,486.33,1,1
662,758.33,1,1
659,519.33,1,1
656,564.33,1,1
653,1019.3,1,1
651,543.33,1,1
649,330.33,1,1
648,829.33,1,1
646,413.33,1,1
643,685.33,1,1
636,626.33,1,1
636,494.33,1,1
634,113.33,1,1
633,368.33,1,1
633,50.326,1,1
627,611.33,1,1
626,811.33,1,1
622,530.33,1,1
622,377.33,1,1
613,618.33,1,1
606,544.33,1,1
599,888.33,1,1
591,1028.3,1,1
591,327.33,1,1
590,750.33,1,1
587,564.33,1,1
583,484.33,1,1
578,255.33,1,1
571,306.33,1,1
570,265.33,1,1
568,760.33,1,1
566,833.33,1,1
566,334.33,1,1
562,232.33,1,1
551,897.33,1,1
549,300.33,1,1
536,669.33,1,1
535,284.33,1,1
532,1016.3,1,1
529,193.33,1,1
525,214.33,1,1
521,862.33,1,1
516,938.33,1,1
505,417.33,1,1
488,268.33,1,1
479,417.33,1,1
478,601.33,1,1
473,817.33,1,1
473,780.33,1,1
472,695.33,1,1
463,956.33,1,1
463,758.33,1,1
458,924.33,1,1
458,590.33,1,1
456,293.33,1,1
451,515.33,1,1
449,178.33,1,1
444,503.33,1,1
434,1012.3,1,1
432,423.33,1,1
431,32.326,1,1
423,615.33,1,1
409,113.33,1,1
408,936.33,1,1
408,291.33,1,1
406,349.33,1,1
405,611.33,1,1
398,21.326,1,1
397,746.33,1,1
388,921.33,1,1
387,801.33,1,1
385,824.33,1,1
382,163.33,1,1
380,780.33,1,1
367,741.33,1,1
357,376.33,1,1
356,555.33,1,1
349,460.33,1,1
348,532.33,1,1
346,658.33,1,1
344,326.33,1,1
336,1086.3,1,1
328,436.33,1,1
312,737.33,1,1
307,402.33,1,1
293,288.33,1,1
285,586.33,1,1
281,537.33,1,1
273,448.33,1,1
256,469.33,1,1
237,749.33,1,1
233,562.33,1,1
215,606.33,1,1
213,745.33,1,1
209,348.33,1,1
208,989.33,1,1
198,488.33,1,1
185,508.33,1,1
183,592.33,1,1
179,740.33,1,1
179,458.33,1,1
169,395.33,1,1
169,275.33,1,1
167,566.33,1,1
167,529.33,1,1
158,639.33,1,1
155,282.33,1,1
142,579.33,1,1
140,660.33,1,1
140,481.33,1,1
134,593.33,1,1
120,649.33,1,1
113,638.33,1,1
111,674.33,1,1
111,597.33,1,1
109,613.33,1,1
108,479.33,1,1
98,622.33,1,1
94,363.33,1,1
82,650.33,1,1
78,398.33,1,1
75,359.33,1,1
64,589.33,1,1
62,575.33,1,1
58,401.33,1,1
57,355.33,1,1
54,683.33,1,1
51,503.33,1,1
42,651.33,1,1
42,362.33,1,1
36,605.33,1,1
12.704,459.03,1,1
38,507.33,1,1
25,492.33,1,1
93,402.99,1,1
135,512.33,1,1
133,491,1,1
999,271.89,1,1
142,613.33,1,1
19,371.33,1,1
673,1056.3,1,1
995,206,1,1
993,349.99,1,1
989,363.99,1,1
979,208,1,1
972,506.99,1,1
897,404.99,1,1
894,471.99,1,1
870,263.99,1,1
856,315.99,1,1
842,327.99,1,1
839,515.99,1,1
835,775,1,1
830,602.99,1,1
830,207.99,1,1
794,402.99,1,1
790,700.99,1,1
788,51,1,1
781,650,1,1
763,510.99,1,1
761,152,1,1
757,596,1,1
743,532.99,1,1
740,807,1,1
737,572.99,1,1
734,984.99,1,1
730,170,1,1
725,803.99,1,1
724,763,1,1
724,553,1,1
705,821,1,1
703,594,1,1
697,712,1,1
692,736.99,1,1
674,1021,1,1
670,244,1,1
660,265,1,1
636,392.99,1,1
634,580,1,1
625,447,1,1
623,667,1,1
617,577.99,1,1
617,330,1,1
616,275,1,1
613,711.99,1,1
609,216,1,1
600,193,1,1
583,85,1,1
569,1046,1,1
566,818,1,1
557,735,1,1
551,633,1,1
547,454.99,1,1
539,825.99,1,1
529,0,1,1
526,905.99,1,1
519,480,1,1
516,344.99,1,1
512,758,1,1
494,891,1,1
484,644,1,1
477,235.99,1,1
464,180.99,1,1
460,227,1,1
457,563.99,1,1
