X,Y,Radius,Color
316.16,117,1,1
464.73,169.42,1,1
988.73,85,1,1
972.28,746,1,1
962.23,92.459,1,1
858.73,103,1,1
532.73,658,1,1
579.73,629.47,1,1
502.73,649.93,1,1
1059.7,495,1,1
378.17,140,1,1
971.73,554,1,1
985.26,524.5,1,1
406.2,888.7,1,1
1009.7,81,1,1
125.73,609.58,1,1
416.73,71,1,1
394.28,897,1,1
234.36,956,1,1
1059.7,93,1,1
418.73,624.62,1,1
986.73,758,1,1
172.33,601,1,1
426.73,615,1,1
481.73,39.564,1,1
133.73,586,1,1
136.73,1011,1,1
1069.7,63,1,1
1060.7,509,1,1
1056.7,119,1,1
1054.7,467,1,1
1040.7,173,1,1
1040.7,29,1,1
1036.7,201.56,1,1
1028.7,179,1,1
1025.7,133,1,1
1021.4,45.722,1,1
1018.7,210,1,1
1010.7,187,1,1
998.73,492,1,1
995.73,197,1,1
994.73,10,1,1
984.73,185,1,1
974.73,161,1,1
974.73,20,1,1
973.73,815,1,1
972.73,786,1,1
964.73,661,1,1
964.73,154,1,1
960.73,772,1,1
959.73,801,1,1
950.73,873,1,1
944.73,104,1,1
944.73,91,1,1
943.73,818,1,1
941.73,605,1,1
939.73,205,1,1
935.73,793,1,1
928.73,809,1,1
918.73,170,1,1
918.73,141,1,1
915.73,123,1,1
911.73,70,1,1
902.73,131,1,1
893.73,156,1,1
597.73,622,1,1
596.73,643,1,1
578.73,608,1,1
561.73,602,1,1
537.73,610,1,1
534.73,98,1,1
518.73,50,1,1
516.73,117,1,1
510.73,40,1,1
499.73,119,1,1
484.06,628.71,1,1
484.73,123,1,1
474.73,606,1,1
470.73,202,1,1
464.73,67,1,1
462.73,21,1,1
460.73,617,1,1
451.73,14,1,1
450.73,75,1,1
449.73,153,1,1
445.73,613,1,1
440.73,186,1,1
440.73,52,1,1
437.73,655,1,1
422.73,46,1,1
420.73,59,1,1
416.73,189,1,1
415.73,596,1,1
415.73,187,1,1
411.18,640,1,1
407.73,207,1,1
404.73,77,1,1
398.73,108,1,1
389.73,118,1,1
384.73,199,1,1
377.73,950,1,1
377.73,107,1,1
365.73,137,1,1
359.73,927,1,1
358.73,895,1,1
354.73,152,1,1
354.73,107,1,1
353.73,93,1,1
351.73,80,1,1
346.73,938,1,1
343.73,925,1,1
332.73,128,1,1
327.73,159,1,1
312.73,899,1,1
310.73,181,1,1
308.73,162,1,1
299.73,173,1,1
297.73,962,1,1
294.73,154,1,1
275.73,974,1,1
262.73,939,1,1
252.73,959,1,1
214.73,991,1,1
180.73,983,1,1
177.3,957,1,1
177.73,653,1,1
161.73,1009,1,1
157.73,989,1,1
153.73,600,1,1
147.73,585,1,1
140.73,1025,1,1
132.73,651,1,1
127.73,994,1,1
114.73,974,1,1
102.73,616,1,1
101.73,1069,1,1
66.726,1034,1,1
3.7264,664,1,1
966.46,594.74,1,1
401.73,915,1,1
490.73,619,1,1
918.73,152.57,1,1
467.25,144,1,1
1077.4,434.66,1,1
918.99,820.62,1,1
392.01,602.63,1,1
1065.7,83,1,1
73.726,1062.6,1,1
1046.7,506,1,1
461.73,80,1,1
415.73,901.7,1,1
35.726,656.69,1,1
376.73,926,1,1
435.73,228,1,1
29.726,638,1,1
1003,506.65,1,1
519.73,145.65,1,1
84.499,662,1,1
939.73,220,1,1
570.73,655.47,1,1
477,27,1,1
11.273,644.52,1,1
990.73,558,1,1
237.73,966.75,1,1
557.73,633,1,1
1043.7,451,1,1
1027.7,485,1,1
422.73,653.58,1,1
997.73,592,1,1
986.73,664,1,1
1026.7,57.582,1,1
1026.7,20.584,1,1
973.73,768.6,1,1
959.73,734,1,1
529.73,150.55,1,1
450.73,191,1,1
399.73,607.57,1,1
329.73,93,1,1
328.73,140.45,1,1
264.73,925,1,1
209.73,941,1,1
37.496,638.52,1,1
967.2,860.57,1,1
1030.4,190.61,1,1
1026.7,519,1,1
986.33,512,1,1
950.36,153,1,1
425.73,612,1,1
204.73,981,1,1
1032.7,147,1,1
50.726,634,1,1
888.73,49.246,1,1
1082.7,479.67,1,1
1068.7,486,1,1
1054.7,59.668,1,1
1047.7,438.69,1,1
1044.7,517,1,1
1040.7,103,1,1
1028.7,537.67,1,1
1027.7,500.67,1,1
1027.7,460.67,1,1
1026.7,71.668,1,1
1003.7,210.67,1,1
986.73,115.67,1,1
984.73,205.67,1,1
963.73,717.67,1,1
960.73,22.668,1,1
958.73,202.67,1,1
958.73,167.67,1,1
954.73,587.67,1,1
953.73,701.67,1,1
944.73,636.67,1,1
938.73,49.712,1,1
905.73,169.67,1,1
568.73,621.68,1,1
554.73,652.67,1,1
543.73,636.67,1,1
531.73,628.67,1,1
517.41,614.67,1,1
517.73,85.668,1,1
