X,Y,Radius,Color
650,582.83,1,1
518,551.33,1,1
582,675.82,1,1
525,520.33,1,1
1085,41.332,1,1
1037,132.33,1,1
969,236.33,1,1
941,233.33,1,1
934,262.33,1,1
896,216.33,1,1
882,282.33,1,1
862,335.33,1,1
857,211.33,1,1
841,318.33,1,1
834,389.33,1,1
814,949.33,1,1
812,933.33,1,1
811,340.33,1,1
808,326.33,1,1
736,225.33,1,1
731,546.33,1,1
719,654.33,1,1
693,707.33,1,1
692,522.33,1,1
667,648.33,1,1
667,522.33,1,1
666,583.33,1,1
663,617.33,1,1
661,570.33,1,1
640,463.33,1,1
613,528.33,1,1
605,217.33,1,1
593,574.33,1,1
582,532.33,1,1
577,550.33,1,1
558,697.33,1,1
508,535.33,1,1
506,570.33,1,1
476,539.33,1,1
433,507.33,1,1
424,558.33,1,1
234,290.33,1,1
216,336.33,1,1
100,180.33,1,1
578,623.92,1,1
678,568.33,1,1
683,575.33,1,1
620,489.85,1,1
569.73,640.94,1,1
1084,60.004,1,1
983,1086,1,1
947,248,1,1
916,245,1,1
892,1020,1,1
874,167,1,1
867,278,1,1
760,441,1,1
740,787,1,1
737,558.01,1,1
710,494,1,1
692,470,1,1
601,386,1,1
462,530,1,1
437,548,1,1
159,239,1,1
0,0,1,1
653,606.98,1,1
452,597.33,1,1
616.72,608.33,1,1
626,619.33,1,1
551,680.08,1,1
514.8,684.33,1,1
566.32,593.33,1,1
611.27,611.33,1,1
596.34,603.33,1,1
519.4,514.33,1,1
558,627.86,1,1
699,502,1,1
530,688.99,1,1
495,576.99,1,1
633.29,601.33,1,1
462.29,563.33,1,1
521,545.95,1,1
606.53,479.33,1,1
619,627.81,1,1
679.69,542.95,1,1
608,633.24,1,1
454.41,581.54,1,1
469.77,564.94,1,1
493,634.88,1,1
497.82,652.33,1,1
594.37,623.33,1,1
640.84,602.33,1,1
598,643.33,1,1
577,608.33,1,1
495.61,609.29,1,1
547,584.33,1,1
594.7,596.67,1,1
507.47,608.33,1,1
586.24,594.33,1,1
672.23,541.93,1,1
519,614.33,1,1
565.55,671.33,1,1
584,637.39,1,1
611,639.88,1,1
530.35,597.85,1,1
597,609.33,1,1
456,590.15,1,1
576,593.89,1,1
611.33,487.33,1,1
611,646.33,1,1
549.44,584.33,1,1
560.49,645.33,1,1
590.5,651.33,1,1
501,622.33,1,1
604.19,648.33,1,1
585.65,661.33,1,1
535.29,587.33,1,1
543,676.33,1,1
598,616.06,1,1
529,674.33,1,1
494,616.89,1,1
570,615.33,1,1
505,667.33,1,1
500.54,633.79,1,1
586,625.33,1,1
569,662.65,1,1
561.1,613.33,1,1
533.5,674.33,1,1
496,614.33,1,1
583,644.08,1,1
580,653.28,1,1
559,652.33,1,1
517,631.78,1,1
500.64,660.43,1,1
556,590.98,1,1
548,638.88,1,1
572,668.87,1,1
559,654.33,1,1
520.46,625.33,1,1
520.44,621.94,1,1
510,675.33,1,1
576,666.33,1,1
550.45,670.33,1,1
520,627.33,1,1
512,640.33,1,1
502,646.33,1,1
502,644.33,1,1
556,613.33,1,1
