X,Y,Radius,Color
791.52,367.44,1,1
598,503.33,1,1
290.43,519.47,1,1
409.57,92,1,1
1026,724,1,1
404.48,248,1,1
1038,496.07,1,1
631.54,403,1,1
694,649,1,1
346,636.43,1,1
785.43,383,1,1
405,344.53,1,1
786.6,684,1,1
373,530,1,1
932,695,1,1
312.94,169,1,1
664,918.68,1,1
750.01,596,1,1
621,432,1,1
639.39,456,1,1
337.49,223,1,1
703.49,676.4,1,1
618,17.249,1,1
171,431.42,1,1
618,1066,1,1
1030.5,430.52,1,1
0,718,1,1
928.48,635,1,1
657.03,69,1,1
425.57,168,1,1
966,676,1,1
477.57,146,1,1
803.01,383,1,1
634,630.57,1,1
716,334.91,1,1
980.56,493,1,1
258,617.65,1,1
967,430.36,1,1
343.32,188,1,1
438.63,141,1,1
699.72,59,1,1
676.16,102,1,1
973.51,445.43,1,1
704,849,1,1
634.41,771.5,1,1
740,781.39,1,1
995,677.36,1,1
621.47,854.49,1,1
314,820.48,1,1
710.51,99,1,1
664,826.44,1,1
467,191.21,1,1
426,279.54,1,1
556,1068,1,1
657.59,853,1,1
649.46,731,1,1
306.4,731.32,1,1
595.89,928,1,1
613.55,392.53,1,1
728.53,135,1,1
710.53,375,1,1
395,113.58,1,1
1014.5,789,1,1
295.27,814,1,1
398.55,523,1,1
293,113.39,1,1
33,613,1,1
649,442,1,1
475.5,340,1,1
506,793.03,1,1
458,223.52,1,1
631,467,1,1
71,669.68,1,1
123,470.5,1,1
648,692,1,1
424.49,580.54,1,1
610,1053,1,1
627,1000,1,1
416,214.69,1,1
678.36,652.53,1,1
520,985.91,1,1
312.6,592,1,1
355,256,1,1
654.49,613.36,1,1
290,150.42,1,1
149,324.39,1,1
394,784.39,1,1
580.43,85.5,1,1
263,534,1,1
629,760.47,1,1
322.58,516.35,1,1
747.58,863.73,1,1
1001.5,386.59,1,1
882.56,642.52,1,1
234.21,786,1,1
960,436.52,1,1
85,376.33,1,1
613.44,657,1,1
122,334.18,1,1
634,489.58,1,1
663,127.07,1,1
290.15,566,1,1
963.54,821,1,1
757.8,627,1,1
269,754,1,1
454.85,363,1,1
289,733,1,1
132,366.4,1,1
749.63,291,1,1
557,989.48,1,1
298.42,190.58,1,1
129.65,405,1,1
646.43,491,1,1
318,135.58,1,1
948,791.42,1,1
409,204.7,1,1
700.37,815.43,1,1
187.44,318.41,1,1
911.66,780.26,1,1
724,65.508,1,1
457,791,1,1
1018.7,744.26,1,1
629.42,824.56,1,1
371.97,103,1,1
971.64,693,1,1
488,829,1,1
119,364.34,1,1
151,376,1,1
826.61,329,1,1
327.65,171,1,1
252.6,755,1,1
136.5,435.59,1,1
694,186.49,1,1
256,777.61,1,1
509.66,1024.3,1,1
240,844.29,1,1
935,412,1,1
261.21,833,1,1
982.78,423,1,1
1029,692.79,1,1
943.53,659,1,1
323,245,1,1
683.67,47,1,1
697.72,25,1,1
426.91,842.53,1,1
374,608.56,1,1
481.52,785,1,1
663.52,157.62,1,1
1002,658,1,1
621,664,1,1
457.51,204,1,1
940.8,379.44,1,1
329,144,1,1
1016,495.59,1,1
320,599.6,1,1
1013.5,751,1,1
617,978.65,1,1
387,511.58,1,1
70,318.37,1,1
635,807.37,1,1
741,116.6,1,1
2,693,1,1
427,140,1,1
989,739.28,1,1
781.51,661,1,1
668.59,877.69,1,1
293.51,856.62,1,1
233,870.41,1,1
475.54,812.47,1,1
186,367,1,1
24,380,1,1
422.33,336.62,1,1
250,873.47,1,1
363,546.42,1,1
946,442.41,1,1
672.41,562.34,1,1
377,227,1,1
553,518,1,1
608.65,996.24,1,1
420.36,762.37,1,1
501,230,1,1
483,211.29,1,1
73,727.34,1,1
705.52,40.518,1,1
165.43,403.42,1,1
421,618,1,1
687.2,900,1,1
555,1050.6,1,1
214,367.62,1,1
585.47,486,1,1
6.2048,677,1,1
399.41,298,1,1
459.59,808,1,1
280,587.44,1,1
392,193,1,1
773,561,1,1
686.59,142,1,1
552,1022.6,1,1
939.37,768,1,1
