X,Y,Radius,Color
-2206.065811,2385.359401,1,1
323.5677524,2344.897121,1,1
189.2756542,864.2410917,1,1
2306.181309,2373.016149,1,1
-1111.013328,-1586.955951,1,1
1470.625587,1463.127226,1,1
944.1579696,760.2059193,1,1
-1797.84994,-543.7557383,1,1
-498.3919805,1455.081107,1,1
2750.723652,1123.144482,1,1
-1064.684016,366.1397132,1,1
-237.0077376,-2084.00436,1,1
-650.1251665,2787.63907,1,1
-554.3132665,-2712.868253,1,1
-1178.426212,2203.979425,1,1
-1140.524397,-490.5358389,1,1
-1617.292193,758.8532139,1,1
-343.9192601,1696.713496,1,1
2053.394866,2828.797326,1,1
-243.4912873,-695.4958798,1,1
-267.1691445,-2116.520889,1,1
-717.4950474,2547.278882,1,1
930.3032331,-634.627842,1,1
-2809.587885,1810.93367,1,1
1481.654155,543.8056509,1,1
-2769.87651,2090.912573,1,1
-2092.954423,1368.20695,1,1
1428.050735,2203.027328,1,1
954.7241494,1434.630655,1,1
905.7560398,-2763.897932,1,1
409.0997362,360.4876315,1,1
1342.011182,-1399.558502,1,1
-202.323184,2393.747525,1,1
81.18374517,-719.5717903,1,1
1104.338441,-75.48364676,1,1
-623.1386984,1935.955486,1,1
688.4122871,2951.384155,1,1
2895.945403,432.3999081,1,1
-984.0269939,-247.6918367,1,1
1346.360741,-559.7795113,1,1
-392.3328627,72.43528934,1,1
-1153.856819,-2059.183426,1,1
1389.224951,-240.444218,1,1
405.9406407,1643.766901,1,1
-618.4163369,-920.4856007,1,1
-750.8015874,-798.8635079,1,1
-1631.240639,-356.5290096,1,1
-2237.305544,1809.772194,1,1
-0.429216743,137.9736597,1,1
416.8494665,2245.82561,1,1
2591.224514,-2515.482017,1,1
-508.3337493,2495.046212,1,1
158.6164899,1000.225686,1,1
-2281.633499,991.1911544,1,1
-1421.630981,2853.894381,1,1
919.1996064,1628.459519,1,1
1066.715589,-324.4306251,1,1
-2063.231153,1187.192543,1,1
-1761.542582,-147.0262362,1,1
-930.1806884,2567.699623,1,1
1951.60683,397.6474239,1,1
-261.7656293,2461.063793,1,1
-424.6947705,-605.6785564,1,1
1136.23918,-1437.505583,1,1
-1236.082201,-1893.944375,1,1
-2545.259883,-378.1275566,1,1
1371.527107,-651.6028885,1,1
1404.929342,-46.97266679,1,1
2327.634119,2894.153383,1,1
442.3170246,1787.494576,1,1
-478.5952912,984.4331343,1,1
-2049.632794,2601.854536,1,1
-2546.676213,1035.333097,1,1
-2626.994448,1171.013401,1,1
1284.216015,430.7195052,1,1
268.4082577,-2447.615682,1,1
544.3680909,-2972.236056,1,1
-739.756949,-2006.908137,1,1
231.1112058,1744.024355,1,1
-163.7044305,-1664.587676,1,1
-1638.89455,-2869.453198,1,1
33.45421243,1594.646417,1,1
1367.761029,2255.649057,1,1
1513.282685,-1913.710214,1,1
-600.6329931,2613.161295,1,1
-586.5852735,-1859.859236,1,1
-1610.832953,847.5501865,1,1
-2255.35841,-557.6533507,1,1
-2341.438363,177.3373291,1,1
2925.213593,2117.526674,1,1
2488.135158,2993.93279,1,1
-528.659085,-1465.303453,1,1
734.5585833,949.6121063,1,1
755.0922538,2258.733922,1,1
873.4432756,2304.73271,1,1
517.3269339,-78.7615023,1,1
-423.1653703,1678.335256,1,1
-856.6256061,956.8346783,1,1
-1779.795236,1608.962211,1,1
-836.7093343,-573.6376529,1,1
1014.34247,2743.277077,1,1
651.0367054,-809.4466792,1,1
599.9277226,153.7741271,1,1
933.9017962,-2770.488063,1,1
2572.471668,497.8782355,1,1
1268.195819,218.1676081,1,1
1387.174251,2816.815585,1,1
-1568.39938,-1543.771515,1,1
794.9459273,2593.112718,1,1
-1197.062185,2334.17223,1,1
-1454.490571,2707.821388,1,1
588.9350755,-2549.694863,1,1
-870.0892355,-1531.266044,1,1
-2179.491515,2229.415261,1,1
1332.21664,2271.511806,1,1
957.9540625,1677.973217,1,1
-680.36823,2623.778314,1,1
374.3028665,-179.5514067,1,1
-769.353534,-702.7647897,1,1
-822.240202,-277.7183586,1,1
1009.618899,-987.3421848,1,1
-1013.551584,1424.51706,1,1
-2903.617997,-446.9126704,1,1
1678.112268,587.8710605,1,1
1477.528902,1163.245486,1,1
-2070.178973,1845.629193,1,1
-56.38093377,590.509053,1,1
2708.973259,2400.280944,1,1
-2869.182109,1922.346487,1,1
-256.5690106,2100.146601,1,1
-881.4657987,-321.2488341,1,1
1368.086705,728.2551457,1,1
-1707.264461,-1149.736384,1,1
-1791.269446,-2595.421262,1,1
818.5767002,1816.523648,1,1
-1835.131869,480.4826335,1,1
-1286.420799,736.6445846,1,1
1091.047371,379.1706171,1,1
-1342.737884,691.4323449,1,1
109.6528229,1433.542702,1,1
-579.2433475,-2034.429475,1,1
799.7040497,-2959.877088,1,1
-1671.836774,603.3922189,1,1
-34.27757719,2914.432055,1,1
-471.2951471,199.5250949,1,1
-2985.472155,987.9564685,1,1
551.5402644,-852.9022697,1,1
1684.131427,353.2820345,1,1
1123.939761,667.7613054,1,1
-569.9119036,326.8000503,1,1
-495.2294724,2069.272542,1,1
-1819.247178,1668.297536,1,1
