X,Y,Radius,Color
150.73,768.68,1,1
107.66,480.68,1,1
950.65,502.68,1,1
663.65,809.68,1,1
549.11,935.68,1,1
639.18,755.21,1,1
964.65,538.82,1,1
195.16,693.09,1,1
299.65,365.7,1,1
785.65,653.68,1,1
648.73,689.68,1,1
475.06,502.12,1,1
366.83,638.68,1,1
734.19,411.68,1,1
641.65,428.68,1,1
828.65,940.68,1,1
304.1,384.68,1,1
66.102,595.68,1,1
481.65,150.98,1,1
791.65,347.68,1,1
18.648,430.21,1,1
543.82,191.68,1,1
144.18,404.68,1,1
889.65,392.68,1,1
1030.6,450.78,1,1
689.65,966.71,1,1
1008.2,564.31,1,1
1045.3,507.68,1,1
766.65,542.68,1,1
587.65,583.6,1,1
43.648,531.68,1,1
718.12,415.29,1,1
800.19,967.68,1,1
870.65,993.2,1,1
763.65,408.68,1,1
377.65,228.21,1,1
702.14,377.68,1,1
566.18,134.27,1,1
738.65,487.68,1,1
802.65,1043.7,1,1
476.65,225.68,1,1
1065.6,204.12,1,1
562.64,889.12,1,1
193.65,431.68,1,1
761.25,681.68,1,1
828.65,1010.3,1,1
819.65,1019.7,1,1
801.65,1060.7,1,1
694.65,587.68,1,1
1061.6,487.68,1,1
246.1,589.68,1,1
355.65,660.68,1,1
492.65,182.23,1,1
752.23,821.68,1,1
851.65,272.24,1,1
652.1,719.68,1,1
379.93,675.03,1,1
619.65,792.83,1,1
206.65,660.14,1,1
92.648,481.26,1,1
1084.6,490.68,1,1
1070.6,271.68,1,1
1050.6,478.68,1,1
1040.6,193.68,1,1
1037.6,218.68,1,1
1027.1,223.68,1,1
1025.6,183.68,1,1
1023.6,358.68,1,1
1015.6,505.68,1,1
1009.6,195.68,1,1
1007.6,379.68,1,1
1006.6,364.68,1,1
1001.6,282.68,1,1
1001.6,227.68,1,1
995.65,421.68,1,1
995.65,389.68,1,1
986.65,274.68,1,1
983.65,232.68,1,1
980.65,467.68,1,1
980.24,424.68,1,1
974.65,522.68,1,1
972.25,300.68,1,1
970.65,621.68,1,1
969.65,201.68,1,1
962.65,468.68,1,1
960.65,398.68,1,1
957.65,194.68,1,1
956.65,482.68,1,1
955.65,338.68,1,1
955.65,219.68,1,1
949.65,379.68,1,1
945.65,407.68,1,1
944.65,313.68,1,1
938.65,218.68,1,1
937.65,335.68,1,1
933.65,459.68,1,1
929.65,230.68,1,1
917.65,397.68,1,1
913.65,195.68,1,1
911.65,489.68,1,1
902.65,260.68,1,1
894.65,325.68,1,1
891.24,276.68,1,1
889.65,255.68,1,1
888.65,341.68,1,1
871.65,309.68,1,1
852.65,1042.7,1,1
828.65,464.68,1,1
825.94,984.68,1,1
823.65,921.68,1,1
803.65,1026.7,1,1
803.65,329.68,1,1
802.65,916.68,1,1
801.65,298.23,1,1
787.65,639.68,1,1
787.65,488.68,1,1
786.65,513.68,1,1
781.65,755.68,1,1
779.65,315.68,1,1
778.65,529.68,1,1
778.65,332.68,1,1
777.65,578.68,1,1
776.65,1068.7,1,1
771.65,1039.7,1,1
762.65,499.68,1,1
756.65,1059.7,1,1
754.65,749.68,1,1
750.24,996.68,1,1
746.65,468.68,1,1
745.65,704.68,1,1
