5pct_X,5pct_Y,5pct_Radius,5pct_Color
61.49868164,-161.4525546,1,1
-306.4215823,318.8341319,1,1
-319.6001984,-68.80115736,1,1
-257.3647217,334.8391712,1,1
296.6474461,-499.7144069,1,1
-157.0004381,286.8099108,1,1
-153.9078021,261.4836837,1,1
-372.46051,117.8102756,1,1
52.1739826,33.34539006,1,1
-61.43653777,-164.6540427,1,1
-228.1096828,-14.17496419,1,1
317.1209442,42.51063897,1,1
-198.1711306,277.7316171,1,1
-189.0491192,-372.3119863,1,1
28.81189102,-83.96251447,1,1
-342.8938639,-149.6462833,1,1
-289.891026,-602.9971621,1,1
-63.38697068,-254.3688262,1,1
27.12806116,-221.1702164,1,1
490.8125462,375.4410899,1,1
421.3419811,-591.1434268,1,1
-161.5372033,698.0504885,1,1
-213.8697647,-50.31443747,1,1
-407.3589556,-560.7740588,1,1
-33.52301323,522.7182201,1,1
97.69098809,199.7454384,1,1
56.80764513,-208.6004088,1,1
434.1793763,102.4010901,1,1
-140.48418,236.5503827,1,1
173.4034275,8.921364164,1,1
56.11355517,223.2609729,1,1
-6.846589336,182.7475701,1,1
-337.9868712,389.2893983,1,1
536.4671977,287.0684146,1,1
297.9027002,-162.2885041,1,1
83.65628494,-631.6096692,1,1
167.9246731,278.3711634,1,1
608.0589442,191.5826498,1,1
-403.5379675,-389.2290296,1,1
35.60229122,-576.154351,1,1
-278.462273,277.2710291,1,1
322.0951561,-601.9655327,1,1
-189.2771438,342.7101218,1,1
-185.6769775,-803.5890472,1,1
123.9965902,122.4533703,1,1
-761.200297,211.5561118,1,1
139.2704397,-292.2779059,1,1
47.99217733,-232.6822102,1,1
196.904821,631.3277288,1,1
592.3524943,-212.0404305,1,1
1.515328355,-611.412873,1,1
-101.3384337,1.880728369,1,1
-400.2282472,499.2162772,1,1
391.313598,177.2405621,1,1
180.3114215,-177.9357653,1,1
54.58962715,-425.883525,1,1
161.5179789,-507.8336463,1,1
-36.72700461,335.744996,1,1
238.2187485,114.9097405,1,1
-419.1083427,-148.5887764,1,1
-29.22573469,-261.4443809,1,1
171.2210679,142.7227582,1,1
308.158674,-275.4337191,1,1
-486.5712339,-101.9418523,1,1
265.8795803,-62.98359128,1,1
-84.44787186,78.86413823,1,1
-292.6584492,-262.3479605,1,1
-563.0839926,-315.2431293,1,1
-13.76219926,612.0282185,1,1
-469.8303362,588.5567048,1,1
-229.28012,-219.2082508,1,1
-353.396955,-520.9070382,1,1
-199.4474513,666.6467689,1,1
-238.4003981,-609.1084592,1,1
146.3614433,-548.8382708,1,1
223.3754802,-451.7645537,1,1
-214.3579847,533.8402493,1,1
-167.4157455,-50.55503231,1,1
250.7291251,442.7970866,1,1
-137.4838106,362.9714276,1,1
-202.2214626,-500.323764,1,1
276.1210656,-295.87253,1,1
-561.8336663,304.2483634,1,1
135.4421798,-378.7105554,1,1
140.6870235,-10.09296751,1,1
-151.8006038,-434.5931422,1,1
-57.83920479,-96.78873592,1,1
368.2568309,516.1716566,1,1
9.116167059,370.0860523,1,1
-510.8662586,100.7884751,1,1
587.608566,236.4163915,1,1
323.0217265,-708.5460667,1,1
383.3083182,357.0854707,1,1
351.3760356,594.5813842,1,1
-422.716901,-137.9943151,1,1
-241.5033669,339.269877,1,1
-458.7625858,44.9392845,1,1
546.5775467,618.2662068,1,1
216.6224993,102.3364629,1,1
-219.4872885,273.2734866,1,1
684.0450302,-297.6881162,1,1
28.29367476,66.26470645,1,1
471.5306204,202.6840396,1,1
