X,Y,Radius,Color
777,858,1,1
768,887,1,1
1085,747,1,1
1074,483,1,1
1057,439,1,1
1031,423,1,1
1030,351,1,1
1021,325,1,1
1005,473,1,1
993,318,1,1
993,255,1,1
976,438,1,1
973,425,1,1
969,359,1,1
958,224,1,1
953,286,1,1
932,346,1,1
921,161,1,1
917,340,1,1
896,575,1,1
890,395,1,1
882,873,1,1
869,776,1,1
850,784,1,1
849,553,1,1
845,720,1,1
837,220,1,1
835,131,1,1
833,874,1,1
833,567,1,1
830,887,1,1
829,834,1,1
827,811,1,1
825,957,1,1
818,914,1,1
813,959,1,1
813,882,1,1
805,539,1,1
789,702,1,1
787,868,1,1
785,988,1,1
785,885,1,1
781,758,1,1
778,106,1,1
763,525,1,1
762,854,1,1
754,782,1,1
750,859,1,1
745,529,1,1
742,926,1,1
739,846,1,1
731,20,1,1
730,860,1,1
725,892,1,1
723,620,1,1
717,911,1,1
711,708,1,1
695,565,1,1
670,824,1,1
670,481,1,1
662,635,1,1
656,820,1,1
653,752,1,1
651,898,1,1
633,554,1,1
618,661,1,1
614,835,1,1
593,359,1,1
579,770,1,1
573,917,1,1
572,499,1,1
571,847,1,1
562,678,1,1
559,796,1,1
556,928,1,1
547,789,1,1
546,493,1,1
538,1085,1,1
530,790,1,1
525,285,1,1
523,222,1,1
521,700,1,1
518,925,1,1
517,362,1,1
516,545,1,1
515,881,1,1
505,946,1,1
503,774,1,1
501,312,1,1
500,464,1,1
480,867,1,1
480,342,1,1
477,227,1,1
476,258,1,1
417,1017,1,1
412,848,1,1
375,852,1,1
353,658,1,1
304,998,1,1
283,758,1,1
258,795,1,1
244,750,1,1
234,0,1,1
216,651,1,1
198,157,1,1
191,120,1,1
183,231,1,1
168,748,1,1
156,182,1,1
147,561,1,1
127,211,1,1
124,434,1,1
117,459,1,1
116,605,1,1
109,296,1,1
60,412,1,1
971.41,406,1,1
166,673,1,1
982.34,411,1,1
979,393.67,1,1
917,941.67,1,1
862,884.67,1,1
842,622.67,1,1
835,545.67,1,1
822,865.67,1,1
804,828.67,1,1
802,515.67,1,1
791,15.668,1,1
790,609.67,1,1
787,499.67,1,1
775,906.67,1,1
768,943.67,1,1
766,576.67,1,1
765,956.67,1,1
764,930.68,1,1
760,876.67,1,1
755,16.668,1,1
745,834.69,1,1
739,880.67,1,1
734,547.67,1,1
730,822.67,1,1
725,534.67,1,1
680,468.67,1,1
678,856.67,1,1
670,525.67,1,1
651,835.67,1,1
595,808.67,1,1
580,977.67,1,1
557,264.67,1,1
544,609.67,1,1
538,480.67,1,1
536,656.67,1,1
534,529.67,1,1
503,388.67,1,1
492,662.67,1,1
453,422.67,1,1
425,354.67,1,1
410,771.67,1,1
410,524.67,1,1
362,828.67,1,1
361,930.67,1,1
350,371.67,1,1
348,618.67,1,1
314,821.67,1,1
297,1009.7,1,1
258,773.67,1,1
252,971.67,1,1
132,327.67,1,1
100,340.67,1,1
0,371.67,1,1
803,859,1,1
645,800.54,1,1
979.54,448,1,1
1030.2,466,1,1
634,469,1,1
642,463.53,1,1
630.41,894,1,1
991,454.65,1,1
653.73,798.62,1,1
778,828,1,1
637.72,886.77,1,1
1056,346.27,1,1
809,852,1,1
785,839,1,1
168,663,1,1
1051.5,366.76,1,1
779,832,1,1
1036.8,465.6,1,1
1051,352.15,1,1
1052,362,1,1
