X,Y,Radius,Color
519.48,226.45,1,1
294.49,136,1,1
906,421,1,1
624.46,556.51,1,1
546,576.38,1,1
606.6,547.42,1,1
1015,379.51,1,1
731,440.51,1,1
792,622.15,1,1
448.94,382,1,1
717,432,1,1
228,719.49,1,1
722.49,882.4,1,1
629.55,421.47,1,1
292.51,537.49,1,1
724,196,1,1
399,485,1,1
842,238.57,1,1
710,900,1,1
215,313.54,1,1
757,480.54,1,1
699.22,190.72,1,1
531,324.9,1,1
553.32,607,1,1
316.32,732,1,1
852,460.21,1,1
285,208,1,1
799,689.41,1,1
577,514.53,1,1
910,176.53,1,1
572,165,1,1
642,492.08,1,1
670.05,431,1,1
712,819.49,1,1
198,463.49,1,1
339.16,467,1,1
789.39,840,1,1
645.48,670.41,1,1
856,680.39,1,1
765.46,831,1,1
659,417.8,1,1
347.98,658,1,1
758.46,869,1,1
342,135.4,1,1
776.45,850,1,1
638,286,1,1
402.49,701.4,1,1
342.57,569.46,1,1
791.46,876,1,1
816.42,723,1,1
300.56,260.52,1,1
962,322,1,1
774,623.66,1,1
765.71,641.54,1,1
730.62,582.47,1,1
838,298,1,1
383.38,689.4,1,1
587,194,1,1
193,669.63,1,1
796,816,1,1
445,505.65,1,1
889.45,361,1,1
837,372,1,1
478,580.58,1,1
932,511.09,1,1
341,620,1,1
734,554.43,1,1
856,308,1,1
581.34,808.53,1,1
787.51,318,1,1
751,618,1,1
704,886,1,1
453,506,1,1
630.84,518,1,1
732.62,632.67,1,1
927,225,1,1
755,606.38,1,1
668,629,1,1
591,474.73,1,1
100.48,257,1,1
820,627,1,1
288,567,1,1
718.6,589,1,1
652.57,625.61,1,1
640,408,1,1
729,834,1,1
403,530.02,1,1
661.43,781,1,1
431,524,1,1
787,898.73,1,1
761,590.41,1,1
717,449,1,1
602.27,605,1,1
756,567,1,1
780,826.11,1,1
324,83,1,1
763.95,756,1,1
843,554.64,1,1
338.43,672,1,1
739.6,725.43,1,1
201,497,1,1
306,514.59,1,1
631,168,1,1
693,522,1,1
807.73,425,1,1
283,273,1,1
182.25,630,1,1
256,649.63,1,1
320.55,692.56,1,1
332.43,92,1,1
878.29,453,1,1
655,564.5,1,1
412,433.64,1,1
788.57,677,1,1
594,579.6,1,1
471.54,389,1,1
363,548,1,1
228,826,1,1
180.58,498,1,1
169,746,1,1
745,424.23,1,1
786.29,599.45,1,1
601,727,1,1
416.54,519,1,1
368.63,161.36,1,1
185,694,1,1
712.45,702.54,1,1
774.72,752,1,1
774.48,610,1,1
622,582,1,1
458.56,450,1,1
438,441,1,1
430.56,392,1,1
767.72,815,1,1
568,462.97,1,1
417,393,1,1
368.25,322.46,1,1
201.52,357,1,1
697,896.25,1,1
620,662.62,1,1
775,607.44,1,1
201.61,223,1,1
535,651,1,1
764.49,795,1,1
729,418,1,1
339.33,639,1,1
272,820,1,1
255.45,713.45,1,1
772.48,787,1,1
824,381,1,1
758,705,1,1
766.48,306,1,1
560,395.56,1,1
405.48,149,1,1
389,128.62,1,1
740.56,832,1,1
305.27,778,1,1
532,511,1,1
838.53,682,1,1
777.58,304,1,1
845,511,1,1
269,213,1,1
188,313.57,1,1
250,391.69,1,1
384,200.75,1,1
406,511.27,1,1
1085,464,1,1
1085,413,1,1
1058,326,1,1
1029,443,1,1
1026,346,1,1
1025,282,1,1
1014,362,1,1
1011,540,1,1
1001,328,1,1
994,305,1,1
987,487,1,1
968,419,1,1
964,462,1,1
962,712,1,1
953,483,1,1
952,408,1,1
942,181,1,1
940,381,1,1
940,257,1,1
936,480,1,1
933,547,1,1
