X,Y,Radius,Color
526,1059.3,1,1
578,1057.9,1,1
500.65,1062,1,1
152,1076,1,1
314,1082,1,1
962.5,1036.3,1,1
599,1054.3,1,1
83,1081,1,1
418.32,1065,1,1
724.34,1049.7,1,1
464,1070.3,1,1
1085,1031.3,1,1
988,1035.3,1,1
939,1040.3,1,1
917,1042.3,1,1
862,1046.3,1,1
759,1056.3,1,1
541,1079.3,1,1
381,1084.3,1,1
377,1063.3,1,1
350,1073.4,1,1
779,1046.3,1,1
278,1067.3,1,1
675.23,1055.9,1,1
696,1049.3,1,1
312.32,1062.9,1,1
133,1075.3,1,1
294,1076.3,1,1
633,1059.3,1,1
64.723,1081.3,1,1
362.7,1073.3,1,1
0,0,1,1
681.66,1056,1,1
57.263,1081,1,1
90.753,1080.3,1,1
330.3,1068.9,1,1
425.56,1072.3,1,1
393.29,1071.2,1,1
565,1062.9,1,1
662.72,1052.3,1,1
492,1063.9,1,1
270.66,1076.3,1,1
410.66,1074.3,1,1
241.75,1079.3,1,1
613,1052.3,1,1
436,1070.3,1,1
404,1078.3,1,1
821,1040,1,1
658,1053.3,1,1
468,1070.3,1,1
265.4,1068.7,1,1
728,1047.3,1,1
645.44,1055.3,1,1
782,1043.7,1,1
264.71,1075.3,1,1
621,1054.3,1,1
159,1076.3,1,1
195,1077.3,1,1
139.85,1078.3,1,1
472.55,1059.5,1,1
206,1073.3,1,1
233.68,1074.7,1,1
336.8,1068.9,1,1
105,1080.3,1,1
802,1049.3,1,1
472,1069.3,1,1
798,1043.3,1,1
220,1080.9,1,1
168,1079,1,1
183.47,1081.3,1,1
576,1065.3,1,1
352.41,1066.3,1,1
173.62,1077.9,1,1
403,1070.3,1,1
792.27,1050.3,1,1
183,1074.6,1,1
814,1046.9,1,1
204,1072.9,1,1
305.26,1071.3,1,1
215,1072.6,1,1
110.6,1079.3,1,1
792.35,1044.7,1,1
121,1080.3,1,1
346.33,1064.3,1,1
125,1078.3,1,1
112.78,1085.3,1,1
227.35,1069.3,1,1
229,1075.3,1,1
221.13,1070.8,1,1
162,1077.3,1,1
314,1069.3,1,1
314,1073.3,1,1
314,1071.3,1,1
