X,Y,Radius,Color
483.56,9,1,1
133,938,1,1
592.62,1081,1,1
204,532,1,1
377,23.549,1,1
1085,587,1,1
1083,550,1,1
1028,548,1,1
1028,487,1,1
1009,602,1,1
969,830,1,1
964,602,1,1
946,639,1,1
943,495,1,1
942,98,1,1
920,731,1,1
872,648,1,1
850,601,1,1
834,601,1,1
826,459,1,1
825,428,1,1
822,755,1,1
800,384,1,1
795,675,1,1
791,411,1,1
778,25,1,1
776,1006,1,1
740,514,1,1
716,332,1,1
702,393,1,1
689,228,1,1
688,953,1,1
672,715,1,1
661,15,1,1
650,494,1,1
634,395,1,1
608,295,1,1
575,712,1,1
575,150,1,1
559,859,1,1
538,816,1,1
536,478,1,1
529,0,1,1
511,787,1,1
511,0,1,1
503,997,1,1
500,692,1,1
493,947,1,1
492,365,1,1
489,924,1,1
464,712,1,1
463,1064,1,1
462,1050,1,1
456,623,1,1
449,779,1,1
437,312,1,1
430,419,1,1
429,629,1,1
428,692,1,1
424,760,1,1
414,644,1,1
413,463,1,1
406,876,1,1
402,20,1,1
397,1023,1,1
395,1064,1,1
388,869,1,1
388,835,1,1
382,36,1,1
379,520,1,1
373,616,1,1
368,980,1,1
359,30,1,1
358,49,1,1
352,312,1,1
351,684,1,1
342,700,1,1
324,421,1,1
311,844,1,1
307,798,1,1
304,540,1,1
289,465,1,1
277,505,1,1
265,481,1,1
261,425,1,1
251,444,1,1
247,975,1,1
244,509,1,1
232,786,1,1
232,555,1,1
225,130,1,1
214,392,1,1
177,541,1,1
156,957,1,1
155,906,1,1
150,491,1,1
133,539,1,1
118,165,1,1
450.69,14.628,1,1
404.25,1046,1,1
337,58.634,1,1
285,854,1,1
317,44.621,1,1
325.45,57,1,1
306,46.575,1,1
1061,612.67,1,1
989,645.67,1,1
988,747.67,1,1
961,98.674,1,1
882,77.674,1,1
864,50.674,1,1
821,829.67,1,1
816,552.67,1,1
801,618.67,1,1
749,428.67,1,1
746,17.674,1,1
718,671.67,1,1
715,242.67,1,1
712,304.67,1,1
707,279.67,1,1
701,341.67,1,1
678,767.67,1,1
664,241.67,1,1
656,307.67,1,1
647,594.67,1,1
642,204.67,1,1
638,675.67,1,1
624,753.67,1,1
622,213.67,1,1
622,194.67,1,1
620,994.67,1,1
594,5.6743,1,1
566,795.67,1,1
559,237.67,1,1
544,1085.7,1,1
516,714.67,1,1
514,1083.7,1,1
510,587.67,1,1
460,633,1,1
428,1056.7,1,1
418,604.67,1,1
417,28.684,1,1
406,991.67,1,1
385,952.67,1,1
357,505.67,1,1
355,820.67,1,1
352,337.67,1,1
348,519.67,1,1
335,540.67,1,1
332,926.67,1,1
332,668.67,1,1
332,379.67,1,1
326,779.67,1,1
325,512.67,1,1
325,492.67,1,1
296,391.67,1,1
294,506.67,1,1
292,565.67,1,1
270,582.67,1,1
249,414.67,1,1
234,427.67,1,1
217,357.67,1,1
203,457.67,1,1
149,468.67,1,1
104,375.67,1,1
71,794.67,1,1
0,291.67,1,1
345.71,452.62,1,1
499,762.59,1,1
571,3,1,1
304,473.58,1,1
357,46,1,1
196,537,1,1
499,6.6643,1,1
495,756,1,1
289.46,440,1,1
326.27,454.62,1,1
410.8,1049,1,1
311.73,476.62,1,1
431.87,18,1,1
468.32,11,1,1
335.77,456.52,1,1
371.19,24,1,1
426.29,18.597,1,1
443.45,16.47,1,1
290.43,431.19,1,1
473,10,1,1
