X,Y,Radius,Color
907.55,575,1,1
311,551.4,1,1
816,738,1,1
208,527.45,1,1
91,859.43,1,1
789,711,1,1
870.63,558.52,1,1
249,922.52,1,1
686,605.68,1,1
545,317.73,1,1
847.61,565,1,1
514,536,1,1
844,700,1,1
396,493,1,1
790,598,1,1
889,506,1,1
921,831.71,1,1
843,583.71,1,1
815.52,642,1,1
432,362.63,1,1
1085,600,1,1
1036,755,1,1
1017,820,1,1
1009,624,1,1
999,556,1,1
984,757,1,1
980,659.6,1,1
938,707,1,1
937,618,1,1
931,630,1,1
931,606,1,1
930,647,1,1
920,779,1,1
916,842.57,1,1
912,610,1,1
899,694,1,1
898,840,1,1
886,482,1,1
861,648,1,1
858,730,1,1
853,799,1,1
836,476,1,1
834,601,1,1
823,654,1,1
818,611,1,1
814,706,1,1
812.74,675,1,1
805,585,1,1
801,551,1,1
799,478,1,1
797,695,1,1
792,790,1,1
789,511,1,1
781,0,1,1
780,753,1,1
776,809,1,1
765,753,1,1
761,798.59,1,1
760,666,1,1
758,787,1,1
752,589,1,1
750,679,1,1
747,531,1,1
737,649,1,1
734,536,1,1
731,693,1,1
719,681,1,1
718,494,1,1
712,603,1,1
707,635,1,1
706,581,1,1
698,236,1,1
691,517,1,1
685,267,1,1
674,115,1,1
669,242,1,1
653,264,1,1
651,172,1,1
648,729,1,1
636,601,1,1
632,313,1,1
617,276,1,1
617,185,1,1
609,683,1,1
596,336,1,1
593,445,1,1
590,417,1,1
585,292,1,1
575,683,1,1
573,364,1,1
566,102,1,1
561,416,1,1
551,285,1,1
548,111,1,1
541,147,1,1
537,254,1,1
533,473,1,1
531,520,1,1
531,288,1,1
525,238,1,1
517,407,1,1
501,443,1,1
499,253,1,1
498,380,1,1
497.59,305,1,1
491,594,1,1
482,230,1,1
475,164,1,1
468,306,1,1
466,532,1,1
464,595,1,1
460,633,1,1
455,490,1,1
454,1050,1,1
454,232,1,1
452,745,1,1
440,604,1,1
435,536,1,1
432,515,1,1
424,582,1,1
419,994,1,1
416,594,1,1
410,717,1,1
407,454,1,1
401,309,1,1
389,827,1,1
377,383,1,1
376,441,1,1
373,819,1,1
358,712,1,1
356,510,1,1
353,525,1,1
347,615,1,1
341,902,1,1
340,596,1,1
338,572,1,1
334,525,1,1
333,665,1,1
324,888,1,1
320,790,1,1
313,614,1,1
311,675,1,1
310,845,1,1
309,651,1,1
307,984,1,1
305,591,1,1
305,442,1,1
298,942,1,1
296,880,1,1
292.55,539,1,1
292,985,1,1
291,959,1,1
291,894,1,1
274,462,1,1
273,547,1,1
271,773,1,1
269,422,1,1
268,516,1,1
263,641,1,1
257,703,1,1
248,997,1,1
248,897,1,1
247,579,1,1
238,504,1,1
237,617,1,1
236,931,1,1
233,431,1,1
232,413,1,1
216,760,1,1
212,423,1,1
210,835,1,1
208,897,1,1
194,976,1,1
189,457,1,1
187,422,1,1
185,943,1,1
182,288,1,1
180,959,1,1
177,660,1,1
174,877,1,1
173,903,1,1
170,923,1,1
166,1007,1,1
163,856,1,1
156,809,1,1
155,492,1,1
151,886,1,1
149,457,1,1
143,1058,1,1
135,615,1,1
131,761,1,1
130,935,1,1
128,817,1,1
127,418,1,1
112,771,1,1
87,616,1,1
87,581,1,1
86,742,1,1
84,848,1,1
75,631,1,1
74,923,1,1
820.37,594.37,1,1
678,426,1,1
179,555,1,1
790,579,1,1
842,495,1,1
1030,505,1,1
867,635,1,1
943,744,1,1
616,235,1,1
867,624,1,1
831.54,743,1,1
768,723,1,1
517,287.14,1,1
847.7,594,1,1
774,634,1,1
378,565,1,1
279,604.53,1,1
853,489,1,1
361,569,1,1
392,346,1,1
197,519.66,1,1
399.43,648,1,1
471,514,1,1
366,422.53,1,1
289,608,1,1
837,678,1,1
512.52,232.55,1,1
446.53,560.55,1,1
288,440.52,1,1
226.5,588.55,1,1
145,1027,1,1
737.51,562,1,1
756.72,633.68,1,1
388,483.61,1,1
995,451.67,1,1
972,765.67,1,1
968,716.67,1,1
957,728.67,1,1
924,751.67,1,1
913,705.67,1,1
901,539.67,1,1
889,731.67,1,1
888,780.67,1,1
888,705.67,1,1
877,601.67,1,1
863,601.67,1,1
856,685.67,1,1
823,545.67,1,1
818,830.67,1,1
808,565.67,1,1
790,457.67,1,1
787.72,650.61,1,1
765,617.67,1,1
759,471,1,1
756.71,459.77,1,1
748,601.67,1,1
745,760.67,1,1
704,343.67,1,1
691,659.67,1,1
669,436.67,1,1
666,282.67,1,1
652,187.67,1,1
623,139.67,1,1
613,327.67,1,1
581,135.67,1,1
579,267.67,1,1
568,543.67,1,1
565,263.67,1,1
564,431.67,1,1
564,390.67,1,1
560,517.67,1,1
530.71,154.66,1,1
512,184.67,1,1
511,220.71,1,1
503,569.67,1,1
497,969.67,1,1
482,387.67,1,1
480,470.67,1,1
475,613.67,1,1
