X,Y,Radius,Color
329,330.56,1,1
1085,606,1,1
1023,98,1,1
1004,304,1,1
990,295,1,1
973,140,1,1
972,516,1,1
928,587,1,1
878,495,1,1
869,359,1,1
864,805,1,1
860,270,1,1
839,543,1,1
833,54,1,1
827,244,1,1
826,606,1,1
805,530,1,1
805,378,1,1
795,827,1,1
775,520,1,1
753,349,1,1
752,322,1,1
741,182,1,1
721,759,1,1
708,354,1,1
696,974,1,1
681,991,1,1
669,752,1,1
667,477,1,1
655,783,1,1
649,386,1,1
646,428,1,1
629,567,1,1
623,137,1,1
605,473,1,1
602,381,1,1
573,17,1,1
562,86,1,1
553,118,1,1
551,454,1,1
544,0,1,1
523,462,1,1
521,380,1,1
515,497,1,1
514,321,1,1
507,409,1,1
505,598,1,1
499,681,1,1
450,141,1,1
438,357,1,1
404,568,1,1
396,294,1,1
382,686,1,1
380,235,1,1
346,357,1,1
340,115,1,1
334,450,1,1
322,481,1,1
308,196,1,1
257,534,1,1
231,757,1,1
213,247,1,1
204,119,1,1
203,522,1,1
165,739,1,1
134,376,1,1
130,191,1,1
820.7,377.64,1,1
899,52.668,1,1
892,593.67,1,1
872,296.67,1,1
794,403.67,1,1
787,909.67,1,1
694,356.67,1,1
684,851.67,1,1
657,857.67,1,1
649,414.68,1,1
641,706.67,1,1
585,600.67,1,1
576,589.67,1,1
568,491.67,1,1
533,420.67,1,1
531,1085.7,1,1
530,446.67,1,1
469,900.67,1,1
465,216.67,1,1
446,622.67,1,1
429,580.67,1,1
415,503.67,1,1
405,380.67,1,1
392,743.67,1,1
385,601.67,1,1
378,164.67,1,1
333.21,319.88,1,1
320,528.67,1,1
196,408.67,1,1
0,584.67,1,1
754,487,1,1
812.5,382,1,1
758,481,1,1
