X,Y,Radius,Color
49.43,605,1,1
586,646,1,1
293.36,535,1,1
263,616,1,1
935,454.41,1,1
271.51,145,1,1
752.45,766,1,1
269.51,865,1,1
820,217.65,1,1
973,561.58,1,1
237,909.59,1,1
821.53,970,1,1
777.71,636.65,1,1
88,673,1,1
253,640,1,1
160.51,614,1,1
762,757.6,1,1
810.43,968,1,1
236,571.15,1,1
137,484,1,1
171,521.39,1,1
499.09,252.06,1,1
1085,599,1,1
1074,586,1,1
1058,570,1,1
1047,146,1,1
1046,514,1,1
1038,659,1,1
1035,558,1,1
1031,512,1,1
1020,542,1,1
1019,529,1,1
1016,513,1,1
1012,637,1,1
1008,735,1,1
1007,590,1,1
996,499,1,1
992,696,1,1
991,132,1,1
981,653,1,1
976,502,1,1
973,604,1,1
972,675,1,1
965,650,1,1
963,681,1,1
957,568,1,1
950,468,1,1
947,707,1,1
946,596,1,1
941,88,1,1
940,641,1,1
937,584,1,1
926,904,1,1
921,528,1,1
920,1030,1,1
915,504,1,1
906,942,1,1
905,467,1,1
903,716,1,1
903,511,1,1
897,482,1,1
891,291,1,1
888,648,1,1
884,708,1,1
883,1014,1,1
878,482,1,1
875,211,1,1
874,605.56,1,1
871,509,1,1
861,678,1,1
860,522,1,1
857,866,1,1
852,650,1,1
850,93,1,1
844,1063,1,1
844,699,1,1
835,811,1,1
835,606,1,1
832,327,1,1
825,299,1,1
825,242,1,1
821,194,1,1
819,694,1,1
819,511,1,1
817,863,1,1
813,1023,1,1
811,816,1,1
810,94,1,1
803,732,1,1
800,576,1,1
799,643,1,1
796,929,1,1
793,371,1,1
793,128,1,1
787,538,1,1
777,905,1,1
767,672,1,1
763,619,1,1
760,719,1,1
757,818,1,1
748,342,1,1
745,234,1,1
742,1086,1,1
740,212,1,1
737,136,1,1
730,1020,1,1
730,994,1,1
730,367,1,1
724,815,1,1
719,608,1,1
715,876,1,1
712,294,1,1
707,311,1,1
707,155,1,1
691,885,1,1
689,1025,1,1
688,667,1,1
684,336,1,1
683,928,1,1
683,277,1,1
673,680,1,1
669,713,1,1
666,640,1,1
653,445,1,1
651,297,1,1
649,837,1,1
647,858,1,1
646,908,1,1
640,784,1,1
640,713,1,1
637,681,1,1
632,900,1,1
625,740,1,1
613,509,1,1
603,863,1,1
596,601,1,1
592,779,1,1
591,186,1,1
581,507,1,1
577,712,1,1
575,452,1,1
574,494,1,1
573,261,1,1
572,756,1,1
570,727,1,1
567,428,1,1
560,503,1,1
549,528,1,1
529,515,1,1
514,882,1,1
506,278,1,1
496,562,1,1
492,454,1,1
485,826,1,1
481,852,1,1
479,765,1,1
465,608,1,1
464,455,1,1
463,517,1,1
463,419,1,1
451,533,1,1
446,353,1,1
445,596,1,1
445,374,1,1
442,558,1,1
439,486,1,1
438,988,1,1
435,342,1,1
427,924,1,1
426,561,1,1
419,520,1,1
407,423,1,1
400,918,1,1
394,506,1,1
391,880,1,1
388,565,1,1
387,418,1,1
377,576,1,1
373,1012,1,1
368,852,1,1
366,380,1,1
363,567,1,1
361,433,1,1
356,922,1,1
350,894,1,1
347,1055,1,1
338,832,1,1
334,309,1,1
329,909,1,1
322,476,1,1
319,607,1,1
312,338,1,1
311,1075,1,1
307,459,1,1
303,610,1,1
301,500,1,1
301,387,1,1
292,581,1,1
291,629,1,1
290,1061,1,1
287,923,1,1
274,953,1,1
273,191,1,1
269,1008,1,1
256,589,1,1
249,513,1,1
246,0,1,1
243,613,1,1
239,225,1,1
235,597,1,1
229,1081,1,1
220,511,1,1
219,656,1,1
217,600,1,1
216,623,1,1
209,452,1,1
205,738,1,1
193.55,528,1,1
193,192,1,1
192,177,1,1
191,332,1,1
185,573,1,1
183,439,1,1
178,245,1,1
177,684,1,1
177,327,1,1
171,447,1,1
165,707,1,1
150,455,1,1
143,981,1,1
140,131,1,1
136,78,1,1
133,994,1,1
132,616,1,1
129,442,1,1
125,719,1,1
124,680,1,1
116,942,1,1
113,174,1,1
106,518,1,1
103,624,1,1
102,447,1,1
99,642,1,1
97,924,1,1
78,496,1,1
77,894,1,1
71,517,1,1
65,608,1,1
65,478,1,1
59,552,1,1
59,532,1,1
39,572,1,1
18,606,1,1
12,927,1,1
772.5,647.55,1,1
656,307.61,1,1
175.51,627,1,1
985,639.53,1,1
239,909,1,1
1008.2,560,1,1
992.68,630.66,1,1
733.75,706,1,1
579.68,250.66,1,1
198.52,620.55,1,1
230.73,462.62,1,1
452,479,1,1
840.26,127,1,1
875,594,1,1
918,646.6,1,1
1059.7,542,1,1
1046,603,1,1
849.75,129,1,1
37.029,523.41,1,1
526.71,423,1,1
560,454,1,1
854,592,1,1
597,850,1,1
834,636.61,1,1
428,448.61,1,1
920.52,658.55,1,1
329,513,1,1
195.52,539.55,1,1
899.52,602,1,1
911,571,1,1
1052.7,594.67,1,1
1023,142.67,1,1
1002,685.67,1,1
985,571.67,1,1
964,512.67,1,1
952,672.67,1,1
927,722.67,1,1
924,691.67,1,1
913,115.67,1,1
912,35.672,1,1
905,95.668,1,1
885,106.67,1,1
872,564.67,1,1
872,246.67,1,1
867,653.67,1,1
853,567.67,1,1
835,513.67,1,1
829,763.67,1,1
828,900.67,1,1
828,355.67,1,1
825,658.67,1,1
818,671.67,1,1
807,367.67,1,1
800,669.67,1,1
