X,Y,Radius,Color
831.53,5.1115,1,1
898.91,2.6762,1,1
980.58,2.1115,1,1
732,0,1,1
642.49,2.1115,1,1
757.47,4.6245,1,1
877.59,3.3345,1,1
675.62,4.1115,1,1
690,11.111,1,1
1027,32.111,1,1
730,19.111,1,1
828,26.111,1,1
580.56,20.111,1,1
992,50.703,1,1
1054,49.111,1,1
1051,35.111,1,1
1032,70.111,1,1
1012,107.11,1,1
1008,17.111,1,1
1006,50.111,1,1
946,52.111,1,1
903,32.111,1,1
834,69.111,1,1
823,56.111,1,1
793,149.11,1,1
779,87.111,1,1
738,182.11,1,1
692,117.11,1,1
637,16.111,1,1
608,128.11,1,1
559,47.111,1,1
556,114.11,1,1
590,9.1115,1,1
990,40.111,1,1
769,13.111,1,1
926,18.723,1,1
654,5.5487,1,1
846.52,36.662,1,1
980,119.78,1,1
916,5.7765,1,1
871,56.777,1,1
794,3.7765,1,1
793,247.78,1,1
790,56.777,1,1
754,67.781,1,1
718,27.781,1,1
685,24.781,1,1
636,28.781,1,1
597,23.777,1,1
572,57.777,1,1
560,8.7765,1,1
65,1084.8,1,1
0,892.78,1,1
864.49,6.1115,1,1
1025,27.272,1,1
661.52,13.734,1,1
718.61,9.1115,1,1
846,23.111,1,1
1023,12.863,1,1
939.44,5.1115,1,1
1032,4.1115,1,1
778.71,5.1115,1,1
591,7.1115,1,1
576,7.7955,1,1
744.49,20.667,1,1
704,10.808,1,1
963.47,3.1115,1,1
1041,40.747,1,1
823,40.111,1,1
941,16.111,1,1
669.62,0.70065,1,1
1042,18.111,1,1
958,12.79,1,1
1084.8,5.1115,1,1
834.31,22.111,1,1
716,0.11148,1,1
1069,7.1115,1,1
1069,5.1115,1,1
740.34,9.1115,1,1
853,20.111,1,1
769.33,3.1115,1,1
994.23,2.7346,1,1
621.78,7.5775,1,1
819.33,35.111,1,1
701.55,2.6584,1,1
750,2.1115,1,1
968.94,1.1115,1,1
748,5.1115,1,1
611,8.1115,1,1
631.24,2.7448,1,1
932,9.1115,1,1
853,4.5475,1,1
1078,2.1115,1,1
1014,4.1115,1,1
607.25,6.1115,1,1
1047,5.474,1,1
1043,5.1115,1,1
1008.2,1.6697,1,1
1017.7,8.1115,1,1
842.82,4.6709,1,1
1060,1.4425,1,1
1061,8.1115,1,1
1059,8.1115,1,1
852,10.966,1,1
597.77,8.5184,1,1
662,6.1115,1,1
1053,8.1115,1,1
