X,Y,Radius,Color
82,425.51,1,1
196,481,1,1
658,481.53,1,1
160,493,1,1
283,432.41,1,1
119,318,1,1
150,470,1,1
356,464.31,1,1
183.53,505.6,1,1
101.4,418,1,1
68,452,1,1
622,286,1,1
412.59,508,1,1
521,496,1,1
403.51,515,1,1
106.12,479.36,1,1
1085,358,1,1
969,250,1,1
965,538,1,1
964,382,1,1
937,618,1,1
932,391,1,1
928,682,1,1
927,898,1,1
922,334,1,1
906,291,1,1
886,154,1,1
880,819,1,1
877,320,1,1
876,419,1,1
875,695,1,1
871,448,1,1
860,760,1,1
856,301,1,1
852,337,1,1
851,429,1,1
848,385,1,1
833,422,1,1
819,863,1,1
815,219,1,1
797,496,1,1
795,268,1,1
792.58,885,1,1
793,547,1,1
792,376,1,1
791,351,1,1
783,891,1,1
777,617,1,1
776,425,1,1
770,340,1,1
769,412,1,1
766,606,1,1
749,457,1,1
746,739,1,1
732,919,1,1
718,484,1,1
712,535,1,1
710,371,1,1
697,499,1,1
695,341,1,1
695,279,1,1
689,457,1,1
673,891,1,1
672.43,553,1,1
670,567,1,1
656,380,1,1
655,733,1,1
652,467,1,1
636,318,1,1
632,492,1,1
622,774,1,1
622,429,1,1
621,925,1,1
618,526,1,1
599,451,1,1
587,586,1,1
575,404,1,1
571,371,1,1
569,475,1,1
565,390,1,1
558,293,1,1
552,318,1,1
545,610,1,1
535,467,1,1
531,965,1,1
523,669,1,1
522,989,1,1
522,884,1,1
522,556,1,1
522,474,1,1
507,744,1,1
505,478,1,1
492,532,1,1
490,679,1,1
480,204,1,1
478,364,1,1
472,294,1,1
466,491,1,1
465,475,1,1
462,191,1,1
452,363,1,1
445,586,1,1
438,780,1,1
428,511,1,1
421,447,1,1
420,467,1,1
392,460,1,1
378,914,1,1
377,889,1,1
356,602,1,1
353,802,1,1
340,556,1,1
340,430,1,1
338,515,1,1
330,879,1,1
327,605,1,1
319,430,1,1
315,678,1,1
314,581,1,1
314,469,1,1
308,393,1,1
306,506,1,1
303,479,1,1
298,1086,1,1
296,712,1,1
291,844,1,1
279,416,1,1
275,448,1,1
259,541,1,1
257,520,1,1
255,217,1,1
246,475,1,1
234,563,1,1
221,180,1,1
220,290,1,1
209,602,1,1
208,393,1,1
205,626,1,1
205,464,1,1
194,824,1,1
181,690,1,1
181,460,1,1
179,240,1,1
175,385,1,1
174,444,1,1
173,423,1,1
173,218,1,1
172,261,1,1
168,562,1,1
157,507,1,1
150,425,1,1
144,555,1,1
135,271,1,1
128,95,1,1
127,541,1,1
122,952,1,1
113,352,1,1
112,336,1,1
111,580,1,1
110,628,1,1
106,791,1,1
99,756,1,1
89,556,1,1
87,452,1,1
78,195,1,1
70,540,1,1
68,626,1,1
65,342,1,1
63,236,1,1
28,348,1,1
20,480,1,1
2,0,1,1
154.7,450,1,1
305.42,492,1,1
279.66,473,1,1
89.339,492,1,1
374,512,1,1
616,297,1,1
250,427,1,1
647,413,1,1
84,503,1,1
240.6,533,1,1
826,222,1,1
768,297,1,1
683,552,1,1
680,508,1,1
136,515,1,1
124,484,1,1
133,408,1,1
292,513,1,1
952,277.67,1,1
923,608.67,1,1
923,594.67,1,1
859,372.67,1,1
853,323.68,1,1
852,192.67,1,1
844,239.67,1,1
835,365.67,1,1
824,792.67,1,1
823,551.67,1,1
794,806.67,1,1
774,445.67,1,1
772,316.67,1,1
765,551.67,1,1
755,283.67,1,1
724,61.668,1,1
705,545.68,1,1
697,939.67,1,1
677,1013.7,1,1
674,440.67,1,1
644,227.67,1,1
628,517.68,1,1
622,647.67,1,1
620.28,467.64,1,1
605,144.67,1,1
596,383.67,1,1
592,494.67,1,1
581,721.67,1,1
579,659.67,1,1
579,569.67,1,1
579,449.67,1,1
579,417.67,1,1
551,349.67,1,1
525,905.67,1,1
514,181.67,1,1
500,356.67,1,1
480,422.67,1,1
461,609.67,1,1
443,494.67,1,1
417,486.67,1,1
388,281.67,1,1
375,461.67,1,1
358,209.67,1,1
331,330.67,1,1
301,916.67,1,1
301,438.67,1,1
292,334.67,1,1
291,497.67,1,1
280,834.67,1,1
268,765.67,1,1
262,226.68,1,1
246,384.67,1,1
235.85,543.58,1,1
232,434.67,1,1
231,421.68,1,1
227,508.67,1,1
217,573.67,1,1
215,760.67,1,1
209,709.67,1,1
204,788.67,1,1
147,401.67,1,1
138,603.67,1,1
136,434.72,1,1
134,813.67,1,1
122,418.67,1,1
122,375.67,1,1
110,400.67,1,1
103,442.67,1,1
80,396.67,1,1
0,635.67,1,1
262,430.65,1,1
76,483,1,1
73.247,483.57,1,1
