X,Y,Radius,Color
647.43,501.69,1,1
73.622,370.33,1,1
693,610.76,1,1
694.98,584.73,1,1
670,585.33,1,1
777,714.84,1,1
617.54,458.92,1,1
736,565.33,1,1
626.6,196.33,1,1
426.9,367.39,1,1
659.59,575.33,1,1
656.48,476.59,1,1
641,451.72,1,1
1085,333.33,1,1
1080,224.33,1,1
1035,179.33,1,1
1019,331.33,1,1
1015,387.33,1,1
1008,343.33,1,1
1003,503.33,1,1
987,220.33,1,1
983,54.326,1,1
979,518.33,1,1
979,200.33,1,1
968,440.33,1,1
966,827.33,1,1
958,407.33,1,1
957,574.33,1,1
953,518.33,1,1
951,338.33,1,1
950,316.33,1,1
948,623.33,1,1
948,377.33,1,1
947,283.33,1,1
931,438.33,1,1
929,159.33,1,1
926,699.33,1,1
926,397.33,1,1
920,495.33,1,1
920,197.33,1,1
918,875.33,1,1
915,363.33,1,1
913,439.33,1,1
907,310.33,1,1
906,948.33,1,1
904,805.33,1,1
898,565.33,1,1
884,557.33,1,1
883,516.33,1,1
881,707.33,1,1
878,387.33,1,1
872,76.326,1,1
868,753.33,1,1
865,587.33,1,1
863,705.33,1,1
850,503.33,1,1
846,360.33,1,1
845,742.33,1,1
843,20.326,1,1
836,949.33,1,1
830,982.33,1,1
824,434.33,1,1
823,477.33,1,1
822,588.33,1,1
822,101.33,1,1
816,571.33,1,1
808,161.33,1,1
807,841.33,1,1
806,868.33,1,1
793,658.33,1,1
792,1011.3,1,1
790,231.33,1,1
790,120.33,1,1
789,387.33,1,1
784,152.33,1,1
772,70.326,1,1
759,823.33,1,1
754,737.33,1,1
746,237.33,1,1
746,208.33,1,1
744,954.33,1,1
743,998.33,1,1
741,589.33,1,1
740,877.33,1,1
738,519.33,1,1
725,549.33,1,1
720,228.33,1,1
719,898.33,1,1
717,134.33,1,1
714,428.33,1,1
712,490.33,1,1
706,478.33,1,1
703,881.33,1,1
702,497.33,1,1
695,519.33,1,1
685,498.33,1,1
683,542.33,1,1
680,524.33,1,1
677,443.33,1,1
676,462.33,1,1
675,252.33,1,1
674,239.33,1,1
667,965.33,1,1
663,788.33,1,1
655,323.33,1,1
654,417.33,1,1
644,819.33,1,1
641,550.33,1,1
633,802.33,1,1
632,420.33,1,1
629,613.33,1,1
628,820.33,1,1
619,920.33,1,1
615,642.33,1,1
615,605.33,1,1
614,763.33,1,1
611,529.33,1,1
609,508.33,1,1
609,491.33,1,1
607,326.33,1,1
606,577.33,1,1
604,889.33,1,1
598,621.33,1,1
598,601.33,1,1
596,363.33,1,1
594,243.33,1,1
591,507.33,1,1
589,445.33,1,1
579,774.33,1,1
578,915.33,1,1
576,743.33,1,1
576,215.33,1,1
572,585.33,1,1
570,235.33,1,1
566,296.33,1,1
563,666.33,1,1
561,945.33,1,1
561,868.33,1,1
557,345.33,1,1
548,878.33,1,1
548,484.33,1,1
546,497.33,1,1
544,545.33,1,1
541,708.33,1,1
540,942.33,1,1
518,903.33,1,1
515,392.33,1,1
514,854.33,1,1
505,773.33,1,1
499,758.33,1,1
498,672.33,1,1
492,621.33,1,1
469,390.33,1,1
466,247.33,1,1
465,709.33,1,1
464,309.33,1,1
456,676.33,1,1
450,824.33,1,1
444,774.33,1,1
436,723.33,1,1
436,707.33,1,1
429,439.33,1,1
425,760.33,1,1
421,703.33,1,1
417,449.33,1,1
399,579.33,1,1
398,260.33,1,1
376,678.33,1,1
376,641.33,1,1
375,314.33,1,1
356,537.33,1,1
354,733.33,1,1
352,714.33,1,1
352,495.33,1,1
348,329.33,1,1
346,672.33,1,1
341,580.33,1,1
340,401.33,1,1
327,259.33,1,1
314,238.33,1,1
312,452.33,1,1
309,502.33,1,1
306,296.33,1,1
304,488.33,1,1
300,599.33,1,1
294,244.33,1,1
293,340.33,1,1
284,657.33,1,1
273,418.33,1,1
269,371.33,1,1
261,352.33,1,1
258,619.33,1,1
257,532.33,1,1
255,337.33,1,1
235,274.33,1,1
232,465.33,1,1
224,290.33,1,1
207,478.33,1,1
199,395.33,1,1
197,499.33,1,1
185,533.33,1,1
160,427.33,1,1
125,406.33,1,1
107,421.33,1,1
79,491.33,1,1
6,474.33,1,1
703.54,544.33,1,1
618.42,202.33,1,1
817.74,764.33,1,1
666.68,627.33,1,1
725,523.33,1,1
279,668.33,1,1
589,577.91,1,1
701,450.33,1,1
591,717.47,1,1
707,457.33,1,1
667,482.9,1,1
940.62,553.33,1,1
521.44,367.33,1,1
1079,373.99,1,1
1023,103,1,1
1018,82,1,1
1012,427.99,1,1
993,33,1,1
991,386.99,1,1
976,590.99,1,1
943,860,1,1
935,0,1,1
934,561.33,1,1
931,713,1,1
930,305.99,1,1
928,634.99,1,1
922,581,1,1
919,116,1,1
912,549,1,1
911,85,1,1
905,670.99,1,1
904,487.99,1,1
895,409.99,1,1
894,21,1,1
891,956,1,1
885,617.99,1,1
884,831,1,1
884,464.99,1,1
873,974,1,1
871,194,1,1
854,670,1,1
844,896,1,1
844,798,1,1
843,166,1,1
839,131,1,1
837,1086,1,1
837,278.99,1,1
835,1030,1,1
831,664,1,1
825,75,1,1
810,898,1,1
807,624,1,1
790,947.99,1,1
790,248.99,1,1
786,900.99,1,1
779,731,1,1
757,994,1,1
744,477.98,1,1
741,497,1,1
738,174,1,1
728,919.99,1,1
727,246,1,1
725,1036,1,1
725,457.99,1,1
725,437.99,1,1
716,990,1,1
712,816,1,1
680,925,1,1
669,860.99,1,1
661,515.99,1,1
657,953.99,1,1
650,145.33,1,1
636,878,1,1
633,588,1,1
633,312.99,1,1
628,514.99,1,1
625,263,1,1
612,385,1,1
603,298.99,1,1
601,439,1,1
600,802,1,1
600,376.99,1,1
590,820,1,1
590,480.99,1,1
584,797,1,1
562,812.99,1,1
555,451.99,1,1
555,324.99,1,1
554,744,1,1
547,770,1,1
543,785.99,1,1
533,271.99,1,1
532,401.99,1,1
530,176,1,1
528,746.99,1,1
519,947,1,1
511,504.99,1,1
496,319.99,1,1
481,700,1,1
475,413.99,1,1
466,775,1,1
453,290.99,1,1
450,358.99,1,1
443,328.99,1,1
441,424.99,1,1
440,376.99,1,1
417,600.99,1,1
415,302.99,1,1
410,757,1,1
409,356.99,1,1
402,660,1,1
389,630,1,1
384,597,1,1
366,361,1,1
353,241.99,1,1
323,285.99,1,1
318,377.99,1,1
317,641,1,1
312,338.99,1,1
293,461.99,1,1
288,639.99,1,1
283,520,1,1
271,475.99,1,1
260,572.99,1,1
234,489.99,1,1
214,322.99,1,1
208,607.99,1,1
148,592,1,1
139,323,1,1
116,554,1,1
116,518.99,1,1
114,495.99,1,1
111,467.99,1,1
0,447.99,1,1
586,533.33,1,1
757,478.99,1,1
642,571.98,1,1
567.73,531.33,1,1
654.28,577.33,1,1
735.51,834.86,1,1
547.46,523.33,1,1
652,566.02,1,1
721.48,601.33,1,1
661.49,627.88,1,1
975.51,296.12,1,1
646,457.33,1,1
653,538.48,1,1
746,546.75,1,1
754,539.33,1,1
643,154.33,1,1
660,229.07,1,1
639,152.33,1,1
560.45,535.33,1,1
733,825.56,1,1
694.69,542.82,1,1
663,550.96,1,1
608,552.33,1,1
588,536.33,1,1
738.47,551.88,1,1
665,421.96,1,1
554.68,520.96,1,1
271,525.99,1,1
853.52,389.33,1,1
685,431.33,1,1
612,543.33,1,1
974,288.45,1,1
531.73,367.96,1,1
623.57,480.54,1,1
812,768.33,1,1
624,486.33,1,1
588.57,567.33,1,1
589,723.33,1,1
728.67,602.94,1,1
653.4,218.33,1,1
851.54,380.33,1,1
687.56,425.33,1,1
693.58,556.55,1,1
655,543.33,1,1
689.45,572.33,1,1
694,566.16,1,1
658.6,222.52,1,1
