X,Y,Radius,Color
1085.5,107,1,1
1085.5,1,1,1
814.47,106,1,1
814.47,1,1,1
543.47,105,1,1
543.47,0,1,1
271.47,108,1,1
271.47,3,1,1
0.47354,2.0006,1,1
1085.5,332.01,1,1
1085.5,272,1,1
1085.5,167,1,1
1084.5,1086,1,1
1084.5,980,1,1
1084.5,921,1,1
1084.5,874,1,1
1084.5,815,1,1
1084.5,770,1,1
1084.5,755,1,1
1084.5,709,1,1
1084.5,665,1,1
1084.5,650,1,1
1084.5,499,1,1
1084.5,484,1,1
814.47,541,1,1
814.47,376,1,1
814.47,271,1,1
814.47,211,1,1
814.47,166,1,1
813.47,1085,1,1
813.47,980,1,1
813.47,920,1,1
813.47,875,1,1
813.52,814,1,1
813.47,770,1,1
813.47,755,1,1
813.47,665,1,1
813.52,649,1,1
813.47,604,1,1
813.47,590,1,1
813.47,500,1,1
813.52,484,1,1
543.47,270,1,1
542.47,1084,1,1
542.47,919,1,1
542.52,812,1,1
542.47,754,1,1
542.47,709,1,1
542.52,647,1,1
542.47,589,1,1
542.52,482,1,1
542.52,438,1,1
542.47,424,1,1
542.52,317,1,1
542.52,167,1,1
271.47,543,1,1
271.47,378,1,1
271.47,213,1,1
1085.5,437.02,1,1
1084.5,590,1,1
1084.5,319,1,1
813.51,319,1,1
1084.5,425,1,1
814.48,436.02,1,1
813.46,425,1,1
1085,602.96,1,1
1085,542.96,1,1
1085,376.96,1,1
1085,211.96,1,1
814,706.96,1,1
814.01,331.96,1,1
543.01,540.96,1,1
543.01,375.96,1,1
543.01,210.96,1,1
542,978.96,1,1
542,873.96,1,1
542,768.96,1,1
542,663.96,1,1
542,603.96,1,1
542.01,498.96,1,1
542.01,333.96,1,1
271.01,1084,1,1
271.01,978.97,1,1
271,918.96,1,1
271.01,873.97,1,1
271.01,813.96,1,1
271.01,768.97,1,1
271.01,753.97,1,1
271.01,708.97,1,1
271.01,663.97,1,1
271.01,648.97,1,1
271,603.96,1,1
271.01,588.96,1,1
271,497.96,1,1
271.01,483.97,1,1
271.01,438.97,1,1
271.01,423.97,1,1
271.01,332.97,1,1
271.01,318.97,1,1
271,272.96,1,1
271,167.96,1,1
0,1083,1,1
0,977.96,1,1
0,917.96,1,1
0,872.96,1,1
0,812.96,1,1
0,767.96,1,1
0,752.96,1,1
0.0072942,707.96,1,1
0.0072942,662.96,1,1
0,647.96,1,1
0,602.96,1,1
0,587.96,1,1
0.0072942,542.96,1,1
0,497.96,1,1
0.0072942,482.96,1,1
0,437.96,1,1
0.0072942,422.96,1,1
0.0072942,377.96,1,1
0.0072942,332.96,1,1
0.0072942,317.96,1,1
0.0072942,272.96,1,1
0,212.96,1,1
0,167.96,1,1
0,107.96,1,1
