X,Y,Radius,Color
212,255.33,1,1
496,495.77,1,1
701.55,677.33,1,1
226,260.68,1,1
292,210.33,1,1
214,228.33,1,1
292,208.33,1,1
727.5,530.75,1,1
283,304.33,1,1
219.44,292.05,1,1
317,211.93,1,1
408,575.72,1,1
297.49,686.33,1,1
664.54,766.33,1,1
245,203.73,1,1
285.58,225.33,1,1
279.57,201.33,1,1
338,228.33,1,1
243.5,283.25,1,1
183.55,317.83,1,1
201,287.91,1,1
368.6,345.33,1,1
259,217.19,1,1
302,307.8,1,1
1085,676.33,1,1
1012,568.33,1,1
989,759.33,1,1
978,655.33,1,1
947,541.33,1,1
932,812.33,1,1
903,385.33,1,1
899,308.33,1,1
893,611.33,1,1
882,474.33,1,1
863,780.33,1,1
852,799.33,1,1
843,619.33,1,1
840,864.33,1,1
816,566.33,1,1
807,664.33,1,1
802,442.33,1,1
779,808.33,1,1
773,651.33,1,1
770,630.33,1,1
767,501.33,1,1
759,587.33,1,1
758,548.33,1,1
743,992.33,1,1
741,518.33,1,1
717,582.33,1,1
705,309.33,1,1
704,601.33,1,1
700,784.33,1,1
687,455.33,1,1
671,503.33,1,1
669,708.33,1,1
661,399.33,1,1
653,586.33,1,1
650,527.33,1,1
643,339.33,1,1
640,670.33,1,1
634,831.33,1,1
629,794.33,1,1
623,937.33,1,1
619,722.33,1,1
619,545.33,1,1
615,568.33,1,1
614,481.33,1,1
613,379.33,1,1
612,515.33,1,1
606,540.33,1,1
604,628.33,1,1
603,712.33,1,1
602,851.33,1,1
598,1073.3,1,1
597,448.33,1,1
595,314.33,1,1
588,579.33,1,1
587,355.33,1,1
580,613.33,1,1
570,868.33,1,1
566,966.33,1,1
558,342.33,1,1
550,678.33,1,1
550,591.33,1,1
544,657.33,1,1
540,409.33,1,1
539,773.33,1,1
530,472.33,1,1
529,664.33,1,1
525,904.33,1,1
525,318.33,1,1
514,449.33,1,1
513,743.33,1,1
511,289.33,1,1
506,397.33,1,1
505,482.33,1,1
502,982.33,1,1
498,866.33,1,1
496,514.33,1,1
495,621.33,1,1
495,591.33,1,1
490,825.33,1,1
489,655.33,1,1
487,371.33,1,1
482,797.33,1,1
471,710.33,1,1
467,809.33,1,1
466,417.33,1,1
465,442.33,1,1
463,859.33,1,1
459,1085.3,1,1
449,369.33,1,1
449,171.33,1,1
446,499.33,1,1
443,281.33,1,1
437,756.33,1,1
434,323.33,1,1
427,906.33,1,1
414,646.33,1,1
414,442.33,1,1
403,365.33,1,1
396,816.33,1,1
395,587.33,1,1
390,629.33,1,1
386,458.33,1,1
386,267.33,1,1
383,969.33,1,1
383,682.33,1,1
383,524.33,1,1
382,551.33,1,1
381,934.33,1,1
381,321.33,1,1
379,376.33,1,1
370,407.33,1,1
359,108.33,1,1
356,725.33,1,1
354.69,207.06,1,1
347,784.33,1,1
345,242.33,1,1
341,663.33,1,1
341,545.33,1,1
338,643.33,1,1
331,471.33,1,1
328,816.33,1,1
321,1015.3,1,1
315,388.33,1,1
315,166.33,1,1
307,751.33,1,1
307,550.33,1,1
307,321.33,1,1
306,356.33,1,1
305,340.33,1,1
302,276.33,1,1
293,457.33,1,1
290,332.33,1,1
288,266.33,1,1
280,177.33,1,1
279,838.33,1,1
279,535.33,1,1
274,374.33,1,1
273,393.33,1,1
266,563.33,1,1
262,877.33,1,1
256,587.33,1,1
241,354.33,1,1
240,327.33,1,1
239,798.33,1,1
226,743.33,1,1
218,359.33,1,1
218,328.33,1,1
215,636.33,1,1
215,428.33,1,1
210,309.33,1,1
208,401.33,1,1
199,717.33,1,1
195,637.33,1,1
195,423.33,1,1
195,408.33,1,1
193,477.33,1,1
192,347.33,1,1
190,686.33,1,1
187,202.33,1,1
182.57,294.33,1,1
177,189.33,1,1
176,562.33,1,1
175,757.33,1,1
172,897.33,1,1
163,456.33,1,1
162,278.33,1,1
162,218.33,1,1
158,231.33,1,1
155,572.33,1,1
151,783.33,1,1
147,599.33,1,1
144,336.33,1,1
141,657.33,1,1
138,307.33,1,1
135,386.33,1,1
109,422.33,1,1
99,670.33,1,1
98,364.33,1,1
61,330.33,1,1
343,828.33,1,1
128,345.33,1,1
191.28,284.96,1,1
667.28,413.01,1,1
168.45,370.33,1,1
328.73,209.97,1,1
376,198.33,1,1
318,880.33,1,1
479.33,741.33,1,1
476.4,730.33,1,1
246.56,372.77,1,1
293.43,422.33,1,1
488.25,728.95,1,1
580,731.33,1,1
227,225.33,1,1
305,258.95,1,1
221,276.89,1,1
301,258.33,1,1
480.57,328.59,1,1
329,221.84,1,1
97,385.33,1,1
1067,542,1,1
913,405,1,1
855,670,1,1
815,912.01,1,1
807,691.01,1,1
783,563,1,1
768,779,1,1
756,368,1,1
737,493,1,1
727,672.33,1,1
725,834,1,1
719,395,1,1
711,770,1,1
694,810,1,1
685,360,1,1
680,845,1,1
669,924,1,1
647,645,1,1
638,466,1,1
627,330,1,1
615,445,1,1
613,599,1,1
610,284,1,1
601,395,1,1
597,507.01,1,1
576,341,1,1
562,520,1,1
544,860,1,1
544,606.01,1,1
527,280,1,1
523,492,1,1
505,680,1,1
503,662.01,1,1
491,268,1,1
480,991.01,1,1
474,590,1,1
469,653,1,1
460,396.01,1,1
458,540.01,1,1
451,343,1,1
440,891.01,1,1
