25pct_X,25pct_Y,25pct_Radius,25pct_Color
-6.064291838,-217.086477,1,1
220.6986631,-355.1415909,1,1
-568.0466699,-504.2267999,1,1
-119.5186567,-86.4685521,1,1
38.41296511,-118.4896057,1,1
263.0803829,317.2510283,1,1
-589.0790605,165.1118903,1,1
402.9834827,-240.5580848,1,1
-269.0288105,276.9072978,1,1
-572.3524589,-3.653623636,1,1
-113.2531774,300.1251527,1,1
-370.1889348,-383.4748535,1,1
-163.3999135,474.3738198,1,1
-408.344922,-416.1431127,1,1
-189.4803387,-151.748461,1,1
189.5563755,-544.7289716,1,1
639.0442453,228.1916179,1,1
395.5177051,-304.9520906,1,1
-153.8416559,35.84428271,1,1
259.7908589,250.4517395,1,1
312.5454233,-75.39899699,1,1
314.4898157,-395.5189344,1,1
-305.5368025,306.9053129,1,1
-362.1254322,362.0791515,1,1
-111.8054722,5.954039542,1,1
-588.2645057,384.5758263,1,1
-556.9809921,3.276163201,1,1
-553.0747435,-200.4722811,1,1
139.3382128,-354.4221276,1,1
-560.5462789,-18.04640534,1,1
440.2703378,-395.8487691,1,1
476.8494539,232.0923801,1,1
-265.5627564,-62.11211115,1,1
-168.1904608,212.0488167,1,1
7.604670433,127.2441842,1,1
81.93094048,489.0795332,1,1
265.6217331,309.9673591,1,1
186.0657362,137.30586,1,1
219.5887829,598.3575475,1,1
310.3096095,-495.3425381,1,1
333.0522348,-164.1137225,1,1
-465.6380837,580.7646036,1,1
172.0304109,277.983119,1,1
-147.4710411,-441.7419794,1,1
362.1723281,294.8579393,1,1
-626.8535613,342.8977213,1,1
92.59251055,-150.116251,1,1
-313.3091947,-463.8641334,1,1
-26.17135642,-177.5820056,1,1
81.62755716,-579.5316619,1,1
-50.33692414,467.1262299,1,1
146.5851072,-646.1992958,1,1
-66.50062072,375.4440072,1,1
-333.6618936,497.6546712,1,1
-340.4631764,-288.8717737,1,1
217.153041,-470.8628363,1,1
221.0880215,495.4348975,1,1
-498.3477262,-453.5238763,1,1
-542.4914993,322.9629161,1,1
-117.9925873,543.3031796,1,1
420.5330354,343.7250149,1,1
-325.7773025,229.0874879,1,1
90.03943682,-601.8324721,1,1
321.1846618,-640.3089325,1,1
-614.2929075,432.8694494,1,1
-298.4545767,163.382298,1,1
-5.859860724,-696.2282066,1,1
-576.3824291,-248.4055647,1,1
196.9905281,-506.1960525,1,1
606.277017,183.0129734,1,1
-255.7367383,-574.631114,1,1
-138.7364131,305.5798356,1,1
-326.3596339,430.2388434,1,1
114.0203017,93.69940465,1,1
-461.6313402,-471.5080925,1,1
90.9323311,-80.19555782,1,1
-244.3443262,307.0165271,1,1
39.03323437,122.7052443,1,1
-42.99836325,483.6361335,1,1
-244.9714486,79.90470544,1,1
-276.6272686,-408.8375357,1,1
-151.7862511,-49.57571294,1,1
-75.24565425,96.08220098,1,1
534.8430254,130.9560467,1,1
-532.2043881,-294.8715284,1,1
-369.9223301,-596.8284431,1,1
126.3674362,-24.00692522,1,1
88.88534494,557.9929021,1,1
-65.60573474,193.8343644,1,1
403.1360502,-468.2225369,1,1
-280.6796278,430.4166191,1,1
12.40045192,93.44434019,1,1
-91.74381606,91.94156558,1,1
-452.1863725,-72.75834717,1,1
401.8371664,281.3089908,1,1
0.684774209,305.4121131,1,1
-132.9922439,-173.6111783,1,1
-9.992498815,95.08411992,1,1
-230.3017993,272.6323093,1,1
-276.8183582,345.7869336,1,1
395.4962505,-109.5248482,1,1
-519.102037,322.5405296,1,1
-325.5298901,124.8321295,1,1
-320.6431849,219.3424512,1,1
98.12019645,372.7138838,1,1
-305.2207321,13.66402979,1,1
535.3194455,158.5294603,1,1
-148.4388625,-636.8234841,1,1
-2.042074866,-272.7163732,1,1
253.0835515,-134.5216477,1,1
134.7944127,84.55400176,1,1
-43.55660698,316.5973025,1,1
576.114621,-183.977818,1,1
-508.4502351,-334.4590054,1,1
93.39462186,501.239174,1,1
287.980853,528.5851003,1,1
-249.5176328,-41.5027409,1,1
-204.0404694,545.0354126,1,1
-580.0114402,95.85330627,1,1
-541.855997,453.5394374,1,1
186.1679733,395.0460603,1,1
-58.68436619,-106.5130879,1,1
220.388318,-353.2906831,1,1
301.2620558,-427.5749078,1,1
583.5893431,117.3717626,1,1
-128.0319597,293.7606121,1,1
212.2332591,-291.8070653,1,1
371.3801208,165.408459,1,1
549.1913937,129.1299579,1,1
-145.8670703,55.96493983,1,1
-495.7686241,363.904,1,1
-77.18839625,-660.0988496,1,1
54.72544493,120.4959328,1,1
276.7284036,-540.1735242,1,1
190.366012,-601.4998456,1,1
532.6704013,-127.3550137,1,1
93.4038596,442.471636,1,1
80.36918872,-245.115461,1,1
-56.72241098,65.88750858,1,1
36.63492213,-221.8794294,1,1
-506.8309753,-197.7537723,1,1
394.1728628,221.641882,1,1
-495.5447097,131.3202054,1,1
422.6161367,203.2282794,1,1
684.5510068,-97.35700891,1,1
-450.6544528,-303.5899068,1,1
-95.24499844,509.9011314,1,1
-242.5670874,-241.4750767,1,1
397.211697,276.9568026,1,1
-391.1887475,-183.3514336,1,1
333.8927907,251.0636095,1,1
-260.7287623,-82.28957733,1,1
-7.557678198,-127.0886325,1,1
-390.4636748,271.3958817,1,1
-325.6911861,-122.5079424,1,1
372.661447,401.5857898,1,1
8.278626826,-203.9664327,1,1
-273.2363586,-449.612935,1,1
-301.6169012,-405.7592387,1,1
196.6714613,288.7109334,1,1
215.1678101,-587.5025011,1,1
-407.3821426,346.5133265,1,1
-153.7672782,-264.2574015,1,1
-42.03268731,-144.0082149,1,1
-371.3315058,253.4971755,1,1
-82.6941655,6.912865057,1,1
48.43774863,72.6411753,1,1
-63.26498386,18.96496895,1,1
6.076851584,17.56132396,1,1
27.43315081,-456.2490776,1,1
-525.5010302,189.7513985,1,1
-621.2690079,-63.94977707,1,1
556.7718382,113.0248586,1,1
367.3669997,470.8700522,1,1
-83.16511362,-127.8172092,1,1
-521.2504949,120.5711759,1,1
-185.3340515,315.6070515,1,1
370.1715205,-24.34676789,1,1
612.9547784,284.8293512,1,1
393.4772976,-316.4110123,1,1
403.2087833,-121.8685972,1,1
313.2429684,-210.4089594,1,1
355.928135,420.9493132,1,1
-126.1434683,-398.3663767,1,1
-532.2813236,122.4308181,1,1
-350.892136,-338.9343389,1,1
580.8127379,-433.5568028,1,1
196.1029618,-453.0872042,1,1
222.3497485,-216.4139896,1,1
458.5112073,-91.1359082,1,1
-167.9471813,-483.043298,1,1
-285.8982281,235.1760521,1,1
39.69128199,-625.4478686,1,1
-119.992508,-476.0668557,1,1
445.3246344,47.53394959,1,1
-73.94500785,-116.5158881,1,1
-179.8324361,585.4158812,1,1
-159.0912332,-6.437205646,1,1
364.0830354,-20.8982948,1,1
160.1129281,424.6091501,1,1
96.63344214,-215.1982205,1,1
-233.0736421,530.3317819,1,1
-260.0843335,208.304662,1,1
-26.58178511,520.145857,1,1
-420.4190973,-249.7893188,1,1
-224.7987365,54.53739003,1,1
-260.6144572,-0.771410145,1,1
-223.653257,235.1435314,1,1
-225.5007335,28.89582255,1,1
249.3242613,-450.3333956,1,1
-371.7158522,194.5634159,1,1
528.1934756,355.8375576,1,1
-687.0641555,176.7833908,1,1
708.4210855,-53.2678175,1,1
-60.16128734,-122.9786922,1,1
342.3675724,-462.5441436,1,1
-236.2823081,640.2200459,1,1
327.1904542,-335.3392165,1,1
649.0295072,-272.9388176,1,1
-166.8757611,-75.8664001,1,1
403.868312,-135.8269405,1,1
369.674867,-17.11233821,1,1
-59.15674055,-260.4526046,1,1
-238.0815531,-428.3173311,1,1
-320.2919186,-474.0736572,1,1
-456.5017673,393.3197726,1,1
-51.71398049,461.5774469,1,1
513.1370016,-411.3165633,1,1
-336.3296387,309.909541,1,1
-324.7893549,11.66789725,1,1
-238.0819951,230.2484237,1,1
288.7254843,332.59448,1,1
-412.4259412,-35.48664824,1,1
-545.3345501,63.72800339,1,1
-124.5981216,-111.3851341,1,1
-343.0686717,13.79375575,1,1
61.61578631,-441.7460642,1,1
-671.6435513,-301.4077945,1,1
442.8482444,559.2394825,1,1
-193.6288874,250.141797,1,1
-163.8946905,227.8659565,1,1
162.153134,-365.0504603,1,1
699.2015247,-205.7210035,1,1
-249.6500836,-222.9602133,1,1
271.3302304,685.9524606,1,1
-43.01960561,478.6829147,1,1
401.9697082,314.9164824,1,1
-270.777325,428.1571209,1,1
-462.9734387,-385.6151888,1,1
21.37824724,523.2990348,1,1
61.85774506,273.5095889,1,1
-44.41930748,629.2808559,1,1
-86.25662799,11.83420804,1,1
41.39375443,398.2462976,1,1
-193.6961465,560.2548582,1,1
-516.236522,-233.8926222,1,1
-336.2004256,178.8117141,1,1
104.6180122,530.5024912,1,1
19.90852769,-435.2753879,1,1
-439.8535014,186.5127897,1,1
394.8055442,294.4052682,1,1
323.655451,131.083515,1,1
