X,Y,Radius,Color
1009.5,598.83,1,1
805.57,522.77,1,1
977.3,653.33,1,1
995.57,779.81,1,1
1004.4,802.97,1,1
943.79,826.33,1,1
976,766.33,1,1
847,812.33,1,1
977,683.33,1,1
1013.6,636.33,1,1
932.55,694.79,1,1
942,698.33,1,1
867.45,784.33,1,1
959.58,790.33,1,1
961.7,838.33,1,1
984.56,801.33,1,1
914,816.33,1,1
843.48,846.33,1,1
1060,574.33,1,1
1033,456.33,1,1
1023,609.33,1,1
1004,852.33,1,1
998,610.33,1,1
997,419.33,1,1
993,532.33,1,1
990,516.33,1,1
983,873.33,1,1
964,611.33,1,1
955,880.33,1,1
954,756.33,1,1
952,657.33,1,1
935,458.33,1,1
928,727.33,1,1
918,901.33,1,1
898,856.33,1,1
898,589.33,1,1
893,676.33,1,1
892,400.33,1,1
886,952.33,1,1
884,851.33,1,1
874,743.33,1,1
870,808.33,1,1
862,872.33,1,1
862,581.33,1,1
851,836.33,1,1
847,387.33,1,1
828,758.33,1,1
826,533.33,1,1
825,593.33,1,1
822,726.33,1,1
820,547.33,1,1
800,854.33,1,1
799.42,640.33,1,1
796,756.33,1,1
785,867.33,1,1
785,554.33,1,1
782,493.33,1,1
773,724.33,1,1
770,946.33,1,1
759,530.33,1,1
750,654.33,1,1
743,552.33,1,1
741,842.33,1,1
740,414.33,1,1
732,680.33,1,1
727,953.33,1,1
720,288.33,1,1
712,411.33,1,1
705,888.33,1,1
705,575.33,1,1
704,599.33,1,1
691,445.33,1,1
685,602.33,1,1
673,600.33,1,1
671,415.33,1,1
664,341.33,1,1
660,506.33,1,1
644,526.33,1,1
632,1017.3,1,1
621,668.33,1,1
619,899.33,1,1
618,427.33,1,1
613,1086.3,1,1
591,592.33,1,1
590,492.33,1,1
588,567.33,1,1
577,616.33,1,1
485,544.33,1,1
403,471.33,1,1
398,229.33,1,1
395,495.33,1,1
372,405.33,1,1
240,458.33,1,1
182,551.33,1,1
127,146.33,1,1
69,578.33,1,1
945,768.9,1,1
885,778.33,1,1
804,650.94,1,1
980,670.69,1,1
943,822.95,1,1
1015,797.33,1,1
817.37,616.67,1,1
1001,647.33,1,1
1024.3,812.95,1,1
736.43,588.33,1,1
900.43,804.33,1,1
854,624.91,1,1
952,620.33,1,1
962.55,907.33,1,1
