X,Y,Radius,Color
337,1001,1,1
209,831.13,1,1
221,719,1,1
351.57,835.47,1,1
271,990.34,1,1
287,841.22,1,1
318.38,828,1,1
373.53,983,1,1
281,722.4,1,1
320,838.27,1,1
315,963,1,1
245,737,1,1
106,835.4,1,1
247.27,1022,1,1
340,989,1,1
263,832.37,1,1
296,776.94,1,1
120,807,1,1
324,689,1,1
341,859,1,1
308,725,1,1
351,719,1,1
32.604,904.57,1,1
161.26,844,1,1
335,933,1,1
363.55,795,1,1
70,836,1,1
347.4,789,1,1
301,821,1,1
371,817,1,1
279,1029.7,1,1
309,769,1,1
233.76,968,1,1
1085,0,1,1
687,1025,1,1
632,921,1,1
603,1041,1,1
597,875,1,1
526,1086,1,1
422,671,1,1
400,675,1,1
380,708,1,1
378,864,1,1
378,754,1,1
378,722,1,1
377,941,1,1
367,1026,1,1
364,683,1,1
361,874,1,1
350,894,1,1
349,965,1,1
318,1001,1,1
313,1030,1,1
310.67,984.58,1,1
307,676,1,1
303,855,1,1
292,805,1,1
287,1083,1,1
284,867,1,1
274,1056,1,1
273,818,1,1
270,1011,1,1
262,882,1,1
261,691,1,1
258,864,1,1
257,916,1,1
251,891,1,1
249,1006,1,1
248,955,1,1
246,830,1,1
245,675,1,1
242,905,1,1
225,1065,1,1
225,941,1,1
224,841,1,1
214,801,1,1
213,987,1,1
212,1070,1,1
198,969,1,1
196,1024,1,1
193,999,1,1
192,882,1,1
191,732,1,1
189,900,1,1
184,768,1,1
173,912,1,1
167,984,1,1
164,889,1,1
153,877,1,1
134,773,1,1
132,801,1,1
126,896,1,1
124,911,1,1
112,898,1,1
109,867,1,1
102,806,1,1
101,916,1,1
100,885,1,1
87,792,1,1
83,840,1,1
81,881,1,1
78,948,1,1
68,867,1,1
60,902,1,1
49,874,1,1
20,869,1,1
19,835,1,1
15,951,1,1
295.28,817,1,1
156.13,905.65,1,1
70,839,1,1
189.28,810.62,1,1
274,776,1,1
132.41,824,1,1
261.46,718.16,1,1
333.74,973,1,1
342,763.47,1,1
324,728,1,1
365,718,1,1
137,835,1,1
234.43,863,1,1
299,931,1,1
356,997.57,1,1
261,840.77,1,1
198,815.58,1,1
140,870.48,1,1
284.53,852.55,1,1
333.55,777.54,1,1
326,815.56,1,1
177.54,832.56,1,1
174,822,1,1
645,1031.7,1,1
637,894.67,1,1
631,770.67,1,1
623,903.67,1,1
463,774.67,1,1
412,775.67,1,1
401,977.67,1,1
393,945.67,1,1
383,957.67,1,1
355,662.67,1,1
351,1047.7,1,1
337,1039.7,1,1
286,707.67,1,1
264,735.67,1,1
240,1039.7,1,1
229,670.67,1,1
218,762.67,1,1
189,849.67,1,1
185,862.67,1,1
171,926.67,1,1
161,965.67,1,1
157,856.67,1,1
150,795.67,1,1
56,794.67,1,1
53,938.67,1,1
34,932.67,1,1
0,783.67,1,1
120.53,843.53,1,1
241,860,1,1
327,768.59,1,1
282,752.71,1,1
344,923,1,1
340.14,813.62,1,1
334,977,1,1
252,728.14,1,1
309,1042,1,1
252,936,1,1
206,879,1,1
129,862.13,1,1
354,946.75,1,1
347,1024.6,1,1
288,772,1,1
282,787.2,1,1
259,781,1,1
208,784,1,1
258,985.73,1,1
130,872,1,1
345,726,1,1
307,1007.2,1,1
253,766,1,1
299.68,970,1,1
317,808,1,1
332,949,1,1
241.61,782.19,1,1
325,910,1,1
218,873.66,1,1
83,860.72,1,1
295,936,1,1
249.41,935,1,1
242.48,749.55,1,1
233,819,1,1
255,974.29,1,1
302,991.69,1,1
344.56,917.3,1,1
316.63,903,1,1
273.5,957.69,1,1
274,953,1,1
169,848,1,1
219,744.66,1,1
207.25,743.62,1,1
132,940.66,1,1
120.25,939.63,1,1
95,844.65,1,1
311.24,898,1,1
287,947.64,1,1
308,767,1,1
229.31,961.2,1,1
206,776.12,1,1
358.79,762,1,1
350.44,993,1,1
330,723,1,1
332.26,739.6,1,1
351,947.48,1,1
299.29,793.63,1,1
308.26,799,1,1
295,963.16,1,1
284,1006.1,1,1
119,835.16,1,1
316,947,1,1
317.4,783.23,1,1
293.59,747,1,1
258.24,982.12,1,1
307.53,743,1,1
278,800.74,1,1
344.32,944.24,1,1
321,791,1,1
372,780,1,1
324,920.84,1,1
272,941,1,1
267,751.56,1,1
265,751.89,1,1
344.55,1016,1,1
369,783,1,1
152.46,814,1,1
279,744.15,1,1
272,789.18,1,1
317.6,739.2,1,1
314,976.18,1,1
321,756,1,1
290.55,759.59,1,1
234,804.69,1,1
251,759,1,1
84.429,855.21,1,1
254.31,799,1,1
257.26,806.61,1,1
268,805,1,1
266.36,945.68,1,1
327.15,950.38,1,1
319,928,1,1
284,971.56,1,1
258.29,755,1,1
319,747.28,1,1
272,983.46,1,1
352.58,759,1,1
239,792.19,1,1
300,1003.2,1,1
312,929,1,1
266,776.53,1,1
148.65,821,1,1
140.26,822,1,1
346,750,1,1
315,937.59,1,1
285,1012.7,1,1
263.51,768.51,1,1
340,743,1,1
276,975,1,1
315,800.49,1,1
295,971,1,1
305.5,795,1,1
302,737.22,1,1
286.31,1018,1,1
358.04,785,1,1
310,928,1,1
295.38,1011,1,1
270,800.32,1,1
297.82,761.64,1,1
281,792.88,1,1
331,753.48,1,1
295.42,740,1,1
265,759.46,1,1
340,756,1,1
331,759.71,1,1
