X,Y,Radius,Color
355.2,723,1,1
258.47,687,1,1
194,648.59,1,1
783.44,761.56,1,1
858.4,1075,1,1
577,777.73,1,1
835,1065.7,1,1
1085,0,1,1
1081,21,1,1
1066,51,1,1
1024,180,1,1
1011,356,1,1
999,454,1,1
992,425,1,1
982,349,1,1
974,505,1,1
968,530,1,1
962,433,1,1
960,565,1,1
939,564,1,1
937,523,1,1
924,648,1,1
919,670,1,1
907,653,1,1
897,639,1,1
891,1085,1,1
882,688,1,1
855.34,724.71,1,1
851,690,1,1
837,709,1,1
836,751,1,1
833,723,1,1
823,757,1,1
806,726,1,1
797,711,1,1
796,768,1,1
779,737,1,1
758,794,1,1
752,746,1,1
740,783,1,1
740,730,1,1
738,762,1,1
719,749,1,1
695,760,1,1
677,793,1,1
676,743,1,1
671,768,1,1
666,805,1,1
618,748,1,1
578,754,1,1
508,763,1,1
498,750,1,1
487.31,768.71,1,1
460.6,741,1,1
418,750,1,1
379,722,1,1
288,690,1,1
172,604,1,1
151,624,1,1
124,597,1,1
109,575,1,1
74,475,1,1
33,333,1,1
19,243,1,1
7,183,1,1
862,715,1,1
379,733.57,1,1
881,707.4,1,1
544,754.15,1,1
878,710,1,1
907.58,672,1,1
475,765,1,1
316,703,1,1
895,670.59,1,1
1056,122.67,1,1
1025,270.67,1,1
1000,240.67,1,1
948,593.67,1,1
917,588.67,1,1
819,694.67,1,1
803,782.67,1,1
794,741.67,1,1
766,775.67,1,1
728,798.67,1,1
649,753.67,1,1
622,761.67,1,1
601,772.67,1,1
595,792.67,1,1
502,775.67,1,1
412,731.67,1,1
219,660.67,1,1
0,124.67,1,1
451.71,748.65,1,1
832,737.55,1,1
659.38,782.72,1,1
577.75,789.59,1,1
844.77,1071,1,1
308.48,706.55,1,1
654,784.56,1,1
361.84,727,1,1
926.75,627.58,1,1
867.47,1077,1,1
544.48,763.56,1,1
726.72,774.63,1,1
941.75,618,1,1
884.28,670.62,1,1
570.3,787.64,1,1
717,771.53,1,1
838.64,737.62,1,1
875.68,1079.6,1,1
936,622,1,1
