X,Y,Radius,Color
581,142.39,1,1
540.42,199,1,1
243.4,813.41,1,1
283,858,1,1
916.49,1014,1,1
463,854,1,1
241,694.61,1,1
315.09,851,1,1
866.47,946.54,1,1
863,988,1,1
270,957,1,1
319.51,810,1,1
286,768,1,1
355,855.31,1,1
348.33,887,1,1
962.63,945,1,1
895.33,879,1,1
217,861,1,1
288,926.71,1,1
896.65,882,1,1
979.5,879,1,1
349,734,1,1
273,784.5,1,1
251.53,860,1,1
298,792.57,1,1
748.5,834,1,1
202,941,1,1
887,869,1,1
878,753,1,1
937,777,1,1
225,875,1,1
349,737,1,1
962,905.62,1,1
221,788,1,1
893,813.63,1,1
157,807,1,1
808.41,844,1,1
195.65,865.24,1,1
887.51,843,1,1
256.48,843,1,1
1085,794,1,1
1062,913,1,1
1053,972,1,1
1043,868,1,1
1027,956,1,1
1001,917,1,1
994,824,1,1
988,774,1,1
979,856,1,1
969,726,1,1
965,807,1,1
960,920,1,1
956,890,1,1
954,814,1,1
943,734,1,1
931,918,1,1
931,747,1,1
922,727,1,1
921,991,1,1
917,678,1,1
909,701,1,1
905,647,1,1
900,929,1,1
900,838,1,1
898,861,1,1
886,922,1,1
870,923,1,1
870,698,1,1
859,756,1,1
849,1013,1,1
847,877,1,1
842,696,1,1
839,771,1,1
838,857,1,1
837,782.58,1,1
836,1007,1,1
833,1050,1,1
833,870,1,1
830,884,1,1
826,988,1,1
813,950,1,1
799,966,1,1
797,817,1,1
792,932,1,1
788,841,1,1
778,896,1,1
771,805,1,1
770,705,1,1
760,851,1,1
738,131,1,1
709,179,1,1
679,377,1,1
677,227,1,1
676,284,1,1
675,265,1,1
675,175,1,1
667,218,1,1
645,347,1,1
627,409,1,1
590,277,1,1
584,113,1,1
577,217,1,1
560,227,1,1
551,327,1,1
545,275,1,1
543,298,1,1
525,261,1,1
520,166,1,1
511,246,1,1
508,339,1,1
502,222,1,1
501,265,1,1
497,981,1,1
485,307,1,1
485,205,1,1
484,49,1,1
477,242,1,1
469,331,1,1
466,300,1,1
453,226,1,1
444,323,1,1
443,134,1,1
440,353,1,1
437,947,1,1
436,0,1,1
434,832,1,1
425,408,1,1
418,194,1,1
416,294,1,1
412,684,1,1
412,177,1,1
409,850,1,1
405,763,1,1
400,877,1,1
399,858,1,1
391,955,1,1
385,597,1,1
383,1009,1,1
383,805,1,1
382,928,1,1
377,878,1,1
366,869,1,1
360,916,1,1
360,698,1,1
355,254,1,1
348,693,1,1
347,1007,1,1
346,706,1,1
328.31,869.71,1,1
326,919,1,1
316,892,1,1
316,873,1,1
310,772,1,1
302,817,1,1
301,881,1,1
301,715,1,1
292,1000,1,1
287,802,1,1
287,734,1,1
278,689,1,1
271,845,1,1
267,1006,1,1
267,929,1,1
256.3,805.7,1,1
238,745,1,1
226,759,1,1
217.7,903.72,1,1
206,1085,1,1
201,718,1,1
196,827,1,1
186,882,1,1
177,915,1,1
176,936,1,1
163,879,1,1
156,710,1,1
144,875,1,1
129,778,1,1
109,734,1,1
60,935,1,1
31,889,1,1
569.29,292.62,1,1
970.36,897,1,1
888,906,1,1
970.4,872,1,1
360,951,1,1
618,278,1,1
303,911,1,1
279,904,1,1
525.51,294,1,1
516.28,289.61,1,1
258,760,1,1
222,786,1,1
307.59,744,1,1
209,768.63,1,1
301.53,864,1,1
245,799,1,1
514,191,1,1
753,821,1,1
450,290,1,1
884,764,1,1
297,846,1,1
193,776,1,1
511,205,1,1
816,851,1,1
237.7,790.73,1,1
215,821.18,1,1
867,903,1,1
718,276,1,1
369,970,1,1
351,799,1,1
287,749,1,1
958.6,709,1,1
903,814.53,1,1
821.51,824.55,1,1
272,756,1,1
1052,767.67,1,1
1034,771.67,1,1
1033,939.67,1,1
1023,759.67,1,1
1017,742.67,1,1
998,871.67,1,1
963,971.67,1,1
947,672.67,1,1
945.28,914.72,1,1
944,841.67,1,1
930,1059.7,1,1
921,794.67,1,1
914,912.67,1,1
912,962.67,1,1
907,586.67,1,1
867,739.67,1,1
851,1028.7,1,1
837,960.67,1,1
830,922.67,1,1
822,748.67,1,1
809,919.68,1,1
808,932.67,1,1
807,764.67,1,1
775,756.67,1,1
760,758.67,1,1
722,154.67,1,1
721,81.672,1,1
718,294.67,1,1
715,334.67,1,1
712,121.67,1,1
694,247.67,1,1
621,450.67,1,1
620,350.67,1,1
602,285.67,1,1
600,226.67,1,1
599,164.67,1,1
589,348.67,1,1
588,177.67,1,1
581,247.67,1,1
575,171.67,1,1
568,360.67,1,1
567,317.67,1,1
544,310.67,1,1
516,388.67,1,1
481,254.67,1,1
471,156.67,1,1
454,600.67,1,1
447,1021.7,1,1
441,916.67,1,1
433,152.67,1,1
431,177.67,1,1
425,819.67,1,1
397,784.67,1,1
390,831.67,1,1
379,765.67,1,1
